id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(1, 1);7;926;2;stop;1.0;True;False;800;[1.783247290814639e-11, 1.0]
(1, 1);8;854;2;stop;1.0;True;False;731;[0, 1.0]
(1, 1);9;711;2;stop;1.0;True;False;1355;[2.289734845645553e-11, 1.0]
(1, 2);0;595;2;stop;1.0;True;True;577;[1.0, 0]
(1, 2);1;564;2;stop;1.0;True;True;533;[1.0, 0]
(1, 2);2;621;2;stop;1.0;True;True;528;[1.0, 0]
(1, 2);3;481;2;stop;1.0;True;True;575;[1.0, 1.783247290814639e-11]
(1, 2);4;853;2;stop;1.0;True;True;555;[1.0, 0]
(1, 2);5;657;2;stop;1.0;True;True;578;[1.0, 1.783247290814639e-11]
(1, 2);6;759;2;stop;1.0;True;True;620;[1.0, 0]
(1, 2);7;628;2;stop;1.0;True;True;1083;[1.0, 1.783247290814639e-11]
(1, 2);8;620;2;stop;1.0;True;True;512;[1.0, 0]
(1, 2);9;747;2;stop;1.0;True;True;662;[1.0, 0]
(1, 3);0;1213;2;stop;1.0;True;False;975;[2.9400777392844726e-11, 1.0]
(1, 3);1;671;2;stop;1.0;True;False;685;[0, 1.0]
(1, 3);2;803;2;stop;1.0;True;False;482;[0, 1.0]
(1, 3);3;1138;2;stop;1.0;True;False;958;[0, 1.0]
(1, 3);4;688;2;stop;1.0;True;False;548;[4.8473687062702556e-11, 1.0]
(1, 3);5;779;2;stop;1.0;True;False;665;[0, 1.0]
(1, 3);6;639;2;stop;1.0;True;False;809;[0, 1.0]
(1, 3);7;840;2;stop;1.0;True;False;442;[0, 1.0]
(1, 3);8;784;2;stop;1.0;True;False;581;[0, 1.0]
(1, 3);9;1099;2;stop;1.0;True;False;505;[0, 1.0]
(2, 0);0;1069;2;stop;1.0;True;False;235;[0, 1.0]
(2, 0);1;408;2;stop;1.0;True;False;232;[1.783247290814639e-11, 1.0]
(2, 0);2;867;2;stop;1.0;True;False;289;[2.289734845645553e-11, 1.0]
(2, 0);3;211;2;stop;1.0;True;False;221;[0, 1.0]
(2, 0);4;368;2;stop;1.0;True;False;220;[0, 1.0]
(2, 0);5;353;2;stop;1.0;True;False;292;[3.775134544279098e-11, 1.0]
(2, 0);6;323;2;stop;1.0;True;False;291;[6.224144622907783e-11, 1.0]
(2, 0);7;432;2;stop;1.0;True;False;284;[0, 1.0]
(2, 0);8;363;2;stop;1.0;True;False;248;[2.9400777392844726e-11, 1.0]
(2, 0);9;704;2;stop;1.0;True;False;118;[0, 1.0]
(2, 1);0;1053;2;stop;1.0;True;False;173;[6.224144622907783e-11, 1.0]
(2, 1);1;1108;2;stop;1.0;True;False;257;[7.991959892953932e-11, 1.0]
(2, 1);2;796;2;stop;1.0;True;False;196;[0, 1.0]
(2, 1);3;763;2;stop;1.0;True;False;121;[3.775134544279098e-11, 1.0]
(2, 1);4;1008;2;stop;1.0;True;False;198;[0, 1.0]
(2, 1);5;635;2;stop;1.0;True;False;229;[0, 1.0]
(2, 1);6;896;2;stop;1.0;True;False;272;[0, 1.0]
(2, 1);7;729;2;stop;1.0;True;False;221;[0, 1.0]
(2, 1);8;1071;2;stop;1.0;True;False;169;[0, 1.0]
(2, 1);9;811;2;stop;1.0;True;False;248;[0, 1.0]
(2, 2);0;774;2;stop;1.0;True;True;92;[1.0, 1.3176514270095466e-10]
(2, 2);1;820;2;stop;1.0;True;True;171;[1.0, 0]
(2, 2);2;776;2;stop;1.0;True;True;74;[1.0, 7.991959892953932e-11]
(2, 2);3;1105;2;stop;1.0;True;True;105;[1.0, 0]
(2, 2);4;966;2;stop;1.0;True;True;238;[1.0, 3.775134544279098e-11]
(2, 2);5;900;2;stop;1.0;True;True;137;[1.0, 0]
(2, 2);6;1030;2;stop;1.0;True;True;297;[1.0, 0]
(2, 2);7;499;2;stop;1.0;True;True;231;[1.0, 4.8473687062702556e-11]
(2, 2);8;978;2;stop;1.0;True;True;431;[1.0, 0]
(2, 2);9;891;2;stop;1.0;True;True;415;[1.0, 0]
(2, 3);0;799;2;stop;1.0;True;False;311;[0, 1.0]
(2, 3);1;830;2;stop;1.0;True;False;260;[0, 1.0]
(2, 3);2;683;2;stop;1.0;True;False;169;[0, 1.0]
(2, 3);3;698;2;stop;1.0;True;False;197;[0, 1.0]
(2, 3);4;862;2;stop;1.0;True;False;155;[0, 1.0]
(2, 3);5;912;2;stop;1.0;True;False;360;[0, 1.0]
(2, 3);6;910;2;stop;1.0;True;False;200;[0, 1.0]
(2, 3);7;771;2;stop;1.0;True;False;128;[0, 1.0]
(2, 3);8;231;2;stop;1.0;True;False;241;[0, 1.0]
(2, 3);9;464;2;stop;1.0;True;False;200;[0, 1.0]
(3, 0);0;708;0;stop;1.0;True;True;150;[1.0, 0]
(3, 0);1;538;0;stop;1.0;True;True;157;[1.0, 2.9400777392844726e-11]
(3, 0);2;680;0;stop;1.0;True;True;162;[1.0, 3.775134544279098e-11]
(3, 0);3;701;0;stop;1.0;True;True;129;[1.0, 0]
(3, 0);4;506;0;stop;1.0;True;True;66;[1.0, 2.9400777392844726e-11]
(3, 0);5;653;0;stop;1.0;True;True;162;[1.0, 3.775134544279098e-11]
(3, 0);6;1133;0;stop;1.0;True;True;145;[1.0, 2.172439935079017e-10]
(3, 0);7;696;0;stop;1.0;True;True;171;[1.0, 2.9400777392844726e-11]
(3, 0);8;368;0;stop;1.0;True;True;77;[1.0, 0]
(3, 0);9;665;0;stop;1.0;True;True;228;[1.0, 6.224144622907783e-11]
(3, 1);0;634;0;stop;1.0;True;False;270;[0, 1.0]
(3, 1);1;625;0;stop;1.0;True;False;188;[0, 1.0]
(3, 1);2;1011;0;stop;1.0;True;False;131;[0, 1.0]
(3, 1);3;702;0;stop;1.0;True;False;180;[1.783247290814639e-11, 1.0]
(3, 1);4;729;0;stop;1.0;True;False;168;[2.9400777392844726e-11, 1.0]
(3, 1);5;1226;0;stop;1.0;True;False;276;[0, 1.0]
(3, 1);6;622;0;stop;1.0;True;False;104;[0, 1.0]
(3, 1);7;685;0;stop;1.0;True;False;219;[0, 1.0]
(3, 1);8;768;0;stop;1.0;True;False;174;[0, 1.0]
(3, 1);9;958;0;stop;1.0;True;False;237;[0, 1.0]
(3, 2);0;1280;0;stop;1.0;True;False;173;[7.991959892953932e-11, 1.0]
(3, 2);1;837;0;stop;1.0;True;False;222;[0, 1.0]
(3, 2);2;855;0;stop;1.0;True;False;181;[0, 1.0]
(3, 2);3;1040;0;stop;1.0;True;False;177;[7.991959892953932e-11, 1.0]
(3, 2);4;827;0;stop;1.0;True;False;159;[0, 1.0]
(3, 2);5;1254;0;stop;1.0;True;False;213;[6.224144622907783e-11, 1.0]
(3, 2);6;944;0;stop;1.0;True;False;242;[3.775134544279098e-11, 1.0]
(3, 2);7;774;0;stop;1.0;True;False;237;[0, 1.0]
(3, 2);8;822;0;stop;1.0;True;False;347;[2.289734845645553e-11, 1.0]
(3, 2);9;637;0;stop;1.0;True;False;141;[0, 1.0]
(3, 3);0;1082;0;stop;1.0;True;False;136;[7.991959892953932e-11, 1.0]
(3, 3);1;654;0;stop;1.0;True;False;133;[0, 1.0]
(3, 3);2;933;0;stop;1.0;True;False;237;[0, 1.0]
(3, 3);3;708;0;stop;1.0;True;False;238;[0, 1.0]
(3, 3);4;752;0;stop;1.0;True;False;246;[6.224144622907783e-11, 1.0]
(3, 3);5;916;0;stop;1.0;True;False;206;[1.026187963170189e-10, 1.0]
(3, 3);6;457;0;stop;1.0;True;False;174;[0, 1.0]
(3, 3);7;883;0;stop;1.0;True;False;156;[7.991959892953932e-11, 1.0]
(3, 3);8;878;0;stop;1.0;True;False;178;[7.991959892953932e-11, 1.0]
(3, 3);9;1255;0;stop;1.0;True;False;139;[7.991959892953932e-11, 1.0]
(4, 0);0;541;1;stop;1.0;True;False;256;[4.8473687062702556e-11, 1.0]
(4, 0);1;250;1;stop;1.0;True;False;114;[0, 1.0]
(4, 0);2;189;1;stop;1.0;True;False;171;[0, 1.0]
(4, 0);3;262;1;stop;1.0;True;False;78;[0, 1.0]
(4, 0);4;645;1;stop;1.0;True;False;254;[0, 1.0]
(4, 0);5;140;1;stop;1.0;True;False;122;[0, 1.0]
(4, 0);6;837;1;stop;1.0;True;False;202;[0, 1.0]
(4, 0);7;523;1;stop;1.0;True;False;101;[0, 1.0]
(4, 0);8;194;1;stop;1.0;True;False;148;[0, 1.0]
(4, 0);9;90;1;stop;1.0;True;False;99;[0, 1.0]
(4, 1);0;163;1;stop;1.0;True;True;252;[1.0, 4.8473687062702556e-11]
(4, 1);1;588;1;stop;1.0;True;True;248;[1.0, 2.289734845645553e-11]
(4, 1);2;306;1;stop;1.0;True;True;165;[1.0, 7.991959892953932e-11]
(4, 1);3;687;1;stop;1.0;True;True;149;[1.0, 3.775134544279098e-11]
(4, 1);4;1520;1;stop;1.0;True;True;210;[1.0, 2.9400777392844726e-11]
(4, 1);5;778;1;stop;1.0;True;True;451;[1.0, 0]
(4, 1);6;653;1;stop;1.0;True;True;234;[1.0, 6.224144622907783e-11]
(4, 1);7;489;1;stop;1.0;True;True;217;[1.0, 4.8473687062702556e-11]
(4, 1);8;390;1;stop;1.0;True;True;90;[1.0, 2.9400777392844726e-11]
(4, 1);9;355;1;stop;1.0;True;True;95;[1.0, 7.991959892953932e-11]
(4, 2);0;648;1;stop;1.0;True;False;333;[0, 1.0]
(4, 2);1;1245;1;stop;1.0;True;False;319;[0, 1.0]
(4, 2);2;721;1;stop;1.0;True;False;240;[0, 1.0]
(4, 2);3;1006;1;stop;1.0;True;False;239;[2.9400777392844726e-11, 1.0]
(4, 2);4;745;1;stop;1.0;True;False;178;[6.224144622907783e-11, 1.0]
(4, 2);5;647;1;stop;1.0;True;False;212;[0, 1.0]
(4, 2);6;631;1;stop;1.0;True;False;153;[2.9400777392844726e-11, 1.0]
(4, 2);7;771;1;stop;1.0;True;False;318;[0, 1.0]
(4, 2);8;635;1;stop;1.0;True;False;128;[0, 1.0]
(4, 2);9;535;1;stop;1.0;True;False;334;[3.775134544279098e-11, 1.0]
(4, 3);0;692;1;stop;1.0;True;False;120;[0, 1.0]
(4, 3);1;714;1;stop;1.0;True;False;260;[0, 1.0]
(4, 3);2;1098;1;stop;1.0;True;False;304;[0, 1.0]
(4, 3);3;758;1;stop;1.0;True;False;229;[0, 1.0]
(4, 3);4;957;1;stop;1.0;True;False;254;[6.224144622907783e-11, 1.0]
(4, 3);5;845;1;stop;1.0;True;False;283;[0, 1.0]
(4, 3);6;660;1;stop;1.0;True;False;236;[2.289734845645553e-11, 1.0]
(4, 3);7;885;1;stop;1.0;True;False;212;[7.991959892953932e-11, 1.0]
(4, 3);8;854;1;stop;1.0;True;False;221;[0, 1.0]
(4, 3);9;1357;1;stop;1.0;True;False;249;[0, 1.0]
(5, 0);0;492;2;stop;1.0;True;False;161;[0, 1.0]
(5, 0);1;478;2;stop;1.0;True;False;275;[0, 1.0]
(5, 0);2;488;2;stop;1.0;True;False;300;[0, 1.0]
(5, 0);3;420;2;stop;1.0;True;False;178;[0, 1.0]
(5, 0);4;612;2;stop;1.0;True;False;332;[1.3887943864964021e-11, 1.0]
(5, 0);5;520;2;stop;1.0;True;False;215;[0, 1.0]
(5, 0);6;528;2;stop;1.0;True;False;166;[0, 1.0]
(5, 0);7;485;2;stop;1.0;True;False;265;[1.783247290814639e-11, 1.0]
(5, 0);8;575;2;stop;1.0;True;False;184;[8.423463754468647e-12, 1.0]
(5, 0);9;405;2;stop;1.0;True;False;146;[0, 1.0]
(5, 1);0;455;2;stop;1.0;True;False;130;[1.3887943864964021e-11, 1.0]
(5, 1);1;401;2;stop;1.0;True;False;279;[0, 1.0]
(5, 1);2;510;2;stop;1.0;True;False;180;[0, 1.0]
(5, 1);3;669;2;stop;1.0;True;False;286;[0, 1.0]
(5, 1);4;493;2;stop;1.0;True;False;140;[0, 1.0]
(5, 1);5;544;2;stop;1.0;True;False;149;[8.423463754468647e-12, 1.0]
(5, 1);6;475;2;stop;1.0;True;False;282;[0, 1.0]
(5, 1);7;580;2;stop;1.0;True;False;255;[0, 1.0]
(5, 1);8;555;2;stop;1.0;True;False;335;[0, 1.0]
(5, 1);9;518;2;stop;1.0;True;False;307;[1.3887943864964021e-11, 1.0]
(5, 2);0;679;2;stop;1.0;True;True;300;[1.0, 0]
(5, 2);1;461;2;stop;1.0;True;True;76;[1.0, 0]
(5, 2);2;541;2;stop;1.0;True;True;182;[1.0, 0]
(5, 2);3;527;2;stop;1.0;True;True;201;[1.0, 0]
(5, 2);4;462;2;stop;1.0;True;True;228;[1.0, 0]
(5, 2);5;664;2;stop;1.0;True;True;225;[1.0, 0]
(5, 2);6;458;2;stop;1.0;True;True;206;[1.0, 0]
(5, 2);7;527;2;stop;1.0;True;True;238;[1.0, 0]
(5, 2);8;289;2;stop;1.0;True;True;187;[1.0, 3.775134544279098e-11]
(5, 2);9;573;2;stop;1.0;True;True;255;[1.0, 0]
(5, 3);0;391;2;stop;1.0;True;False;204;[1.783247290814639e-11, 1.0]
(5, 3);1;542;2;stop;1.0;True;False;247;[0, 1.0]
(5, 3);2;611;2;stop;1.0;True;False;236;[1.3887943864964021e-11, 1.0]
(5, 3);3;677;2;stop;1.0;True;False;306;[0, 1.0]
(5, 3);4;463;2;stop;1.0;True;False;309;[2.289734845645553e-11, 1.0]
(5, 3);5;596;2;stop;1.0;True;False;243;[2.289734845645553e-11, 1.0]
(5, 3);6;567;2;stop;1.0;True;False;243;[8.423463754468647e-12, 1.0]
(5, 3);7;547;2;stop;1.0;True;False;227;[0, 1.0]
(5, 3);8;725;2;stop;1.0;True;False;192;[1.3887943864964021e-11, 1.0]
(5, 3);9;556;2;stop;1.0;True;False;296;[2.9400777392844726e-11, 1.0]
(6, 0);0;765;3;stop;1.0;True;False;1223;[0, 1.0]
(6, 0);1;269;3;stop;1.0;True;False;682;[0, 1.0]
(6, 0);2;684;3;stop;1.0;True;False;2688;[0, 1.0]
(6, 0);3;532;3;stop;1.0;True;False;1425;[6.560200168153779e-12, 1.0]
(6, 0);4;506;3;stop;1.0;True;False;2283;[1.3887943864964021e-11, 1.0]
(6, 0);5;309;3;stop;1.0;True;False;441;[1.783247290814639e-11, 1.0]
(6, 0);6;604;3;stop;1.0;True;False;1537;[0, 1.0]
(6, 0);7;531;3;stop;1.0;True;False;1548;[6.560200168153779e-12, 1.0]
(6, 0);8;638;3;stop;1.0;True;False;1876;[0, 1.0]
(6, 0);9;699;3;stop;1.0;True;False;1185;[0, 1.0]
(6, 1);0;766;3;stop;1.0;True;False;2111;[0, 1.0]
(6, 1);1;406;3;stop;1.0;True;False;438;[0, 1.0]
(6, 1);2;406;3;stop;1.0;True;False;961;[1.3887943864964021e-11, 1.0]
(6, 1);3;489;3;stop;1.0;True;False;1504;[0, 1.0]
(6, 1);4;793;3;stop;1.0;True;False;1370;[0, 1.0]
(6, 1);5;1195;3;stop;1.0;True;False;1429;[0, 1.0]
(6, 1);6;333;3;stop;1.0;True;False;1310;[0, 1.0]
(6, 1);7;448;3;stop;1.0;True;False;907;[0, 1.0]
(6, 1);8;325;3;stop;1.0;True;False;872;[0, 1.0]
(6, 1);9;564;3;stop;1.0;True;False;1260;[0, 1.0]
(6, 3);0;393;3;stop;1.0;True;True;993;[1.0, 0]
(6, 3);1;661;3;stop;1.0;True;True;1358;[1.0, 0]
(6, 3);2;806;3;stop;1.0;True;True;2133;[1.0, 0]
(6, 3);3;312;3;stop;1.0;True;True;1082;[1.0, 0]
(6, 3);4;679;3;stop;1.0;True;True;1157;[1.0, 0]
(6, 3);5;635;3;stop;1.0;True;True;1437;[1.0, 0]
(6, 3);6;427;3;stop;1.0;True;True;1450;[1.0, 0]
(6, 3);7;503;3;stop;1.0;True;True;942;[1.0, 0]
(6, 3);8;577;3;stop;1.0;True;True;1622;[1.0, 2.289734845645553e-11]
(6, 3);9;510;3;stop;1.0;True;True;1324;[1.0, 0]
(7, 0);0;229;0;stop;1.0;True;True;140;[1.0, 0]
(7, 0);1;261;0;stop;1.0;True;True;147;[1.0, 0]
(7, 0);2;216;0;stop;1.0;True;True;137;[1.0, 1.026187963170189e-10]
(7, 0);3;321;0;stop;1.0;True;True;104;[1.0, 0]
(7, 0);4;328;0;stop;1.0;True;True;119;[1.0, 3.775134544279098e-11]
(7, 0);5;275;0;stop;1.0;True;True;129;[1.0, 2.289734845645553e-11]
(7, 0);6;258;0;stop;1.0;True;True;80;[1.0, 6.224144622907783e-11]
(7, 0);7;325;0;stop;1.0;True;True;99;[1.0, 0]
(7, 0);8;253;0;stop;1.0;True;True;120;[1.0, 0]
(7, 0);9;199;0;stop;1.0;True;True;138;[1.0, 0]
(7, 1);0;322;0;stop;1.0;True;False;125;[0, 1.0]
(7, 1);1;369;0;stop;1.0;True;False;192;[0, 1.0]
(7, 1);2;274;0;stop;1.0;True;False;186;[0, 1.0]
(7, 1);3;213;0;stop;1.0;True;False;93;[1.783247290814639e-11, 1.0]
(7, 1);4;309;0;stop;1.0;True;False;140;[0, 1.0]
(7, 1);5;358;0;stop;1.0;True;False;140;[3.775134544279098e-11, 1.0]
(7, 1);6;326;0;stop;1.0;True;False;127;[0, 1.0]
(7, 1);7;251;0;stop;1.0;True;False;145;[0, 1.0]
(7, 1);8;378;0;stop;1.0;True;False;132;[0, 1.0]
(7, 1);9;397;0;stop;1.0;True;False;148;[0, 1.0]
(7, 2);0;414;0;stop;1.0;True;False;126;[0, 1.0]
(7, 2);1;425;0;stop;1.0;True;False;141;[0, 1.0]
(7, 2);2;572;0;stop;1.0;True;False;200;[0, 1.0]
(7, 2);3;327;0;stop;1.0;True;False;112;[0, 1.0]
(7, 2);4;342;0;stop;1.0;True;False;163;[0, 1.0]
(7, 2);5;261;0;stop;1.0;True;False;87;[0, 1.0]
(7, 2);6;458;0;stop;1.0;True;False;153;[1.3887943864964021e-11, 1.0]
(7, 2);7;347;0;stop;1.0;True;False;171;[0, 1.0]
(7, 2);8;420;0;stop;1.0;True;False;167;[0, 1.0]
(7, 2);9;481;0;stop;1.0;True;False;163;[1.3887943864964021e-11, 1.0]
(7, 3);0;521;0;stop;1.0;True;False;238;[0, 1.0]
(7, 3);1;463;0;stop;1.0;True;False;201;[0, 1.0]
(7, 3);2;416;0;stop;1.0;True;False;216;[1.783247290814639e-11, 1.0]
(7, 3);3;670;0;stop;1.0;True;False;201;[2.9400777392844726e-11, 1.0]
(7, 3);4;441;0;stop;1.0;True;False;151;[0, 1.0]
(7, 3);5;404;0;stop;1.0;True;False;184;[1.3887943864964021e-11, 1.0]
(7, 3);6;347;0;stop;1.0;True;False;161;[1.783247290814639e-11, 1.0]
(7, 3);7;340;0;stop;1.0;True;False;136;[0, 1.0]
(7, 3);8;600;0;stop;1.0;True;False;212;[2.9400777392844726e-11, 1.0]
(7, 3);9;568;0;stop;1.0;True;False;196;[1.3887943864964021e-11, 1.0]
(8, 0);0;516;0;stop;1.0;True;True;80;[1.0, 3.775134544279098e-11]
(8, 0);1;474;0;stop;1.0;True;True;182;[1.0, 0]
(8, 0);2;456;0;stop;1.0;True;True;199;[1.0, 3.775134544279098e-11]
(8, 0);3;401;0;stop;1.0;True;True;74;[1.0, 2.9400777392844726e-11]
(8, 0);4;505;0;stop;1.0;True;True;200;[1.0, 2.9400777392844726e-11]
(8, 0);5;436;0;stop;1.0;True;True;131;[1.0, 2.289734845645553e-11]
(8, 0);6;440;0;stop;1.0;True;True;261;[1.0, 1.3887943864964021e-11]
(8, 0);7;449;0;stop;1.0;True;True;208;[1.0, 2.9400777392844726e-11]
(8, 0);8;732;0;stop;1.0;True;True;167;[1.0, 0]
(8, 0);9;582;0;stop;1.0;True;True;129;[1.0, 3.775134544279098e-11]
(8, 1);0;544;0;stop;1.0;True;False;241;[0, 1.0]
(8, 1);1;1043;0;stop;1.0;True;False;152;[0, 1.0]
(8, 1);2;815;0;stop;1.0;True;False;157;[1.0815941557285693e-11, 1.0]
(8, 1);3;901;0;stop;1.0;True;False;244;[0, 1.0]
(8, 1);4;1252;0;stop;1.0;True;False;146;[0, 1.0]
(8, 1);5;800;0;stop;1.0;True;False;211;[1.3887943864964021e-11, 1.0]
(8, 1);6;680;0;stop;1.0;True;False;162;[0, 1.0]
(8, 1);7;573;0;stop;1.0;True;False;200;[2.9400777392844726e-11, 1.0]
(8, 1);8;677;0;stop;1.0;True;False;209;[1.783247290814639e-11, 1.0]
(8, 1);9;828;0;stop;1.0;True;False;204;[2.9400777392844726e-11, 1.0]
(8, 2);0;706;0;stop;1.0;True;False;180;[1.783247290814639e-11, 1.0]
(8, 2);1;865;0;stop;1.0;True;False;204;[1.783247290814639e-11, 1.0]
(8, 2);2;798;0;stop;1.0;True;False;194;[0, 1.0]
(8, 2);3;788;0;stop;1.0;True;False;168;[0, 1.0]
(8, 2);4;870;0;stop;1.0;True;False;118;[0, 1.0]
(8, 2);5;1117;0;stop;1.0;True;False;188;[0, 1.0]
(8, 2);6;610;0;stop;1.0;True;False;184;[0, 1.0]
(8, 2);7;1092;0;stop;1.0;True;False;97;[4.8473687062702556e-11, 1.0]
(8, 2);8;764;0;stop;1.0;True;False;264;[6.224144622907783e-11, 1.0]
(8, 2);9;701;0;stop;1.0;True;False;139;[2.289734845645553e-11, 1.0]
(8, 3);0;723;0;stop;1.0;True;False;192;[3.775134544279098e-11, 1.0]
(8, 3);1;759;0;stop;1.0;True;False;281;[2.9400777392844726e-11, 1.0]
(8, 3);2;652;0;stop;1.0;True;False;183;[1.783247290814639e-11, 1.0]
(8, 3);3;1010;0;stop;1.0;True;False;296;[6.224144622907783e-11, 1.0]
(8, 3);4;723;0;stop;1.0;True;False;223;[3.775134544279098e-11, 1.0]
(8, 3);5;660;0;stop;1.0;True;False;154;[0, 1.0]
(8, 3);6;870;0;stop;1.0;True;False;159;[2.289734845645553e-11, 1.0]
(8, 3);7;671;0;stop;1.0;True;False;257;[2.289734845645553e-11, 1.0]
(8, 3);8;1105;0;stop;1.0;True;False;65;[1.783247290814639e-11, 1.0]
(8, 3);9;1136;0;stop;1.0;True;False;194;[0, 1.0]
(9, 0);0;867;3;stop;1.0;True;False;525;[0, 1.0]
(9, 0);1;460;3;stop;1.0;True;False;166;[0, 1.0]
(9, 0);2;737;3;stop;1.0;True;False;440;[0, 1.0]
(9, 0);3;600;3;stop;1.0;True;False;387;[2.9400777392844726e-11, 1.0]
(9, 0);4;737;3;stop;1.0;True;False;304;[0, 1.0]
(9, 0);5;503;3;stop;1.0;True;False;224;[0, 1.0]
(9, 0);6;809;3;stop;1.0;True;False;409;[0, 1.0]
(9, 0);7;631;3;stop;1.0;True;False;488;[0, 1.0]
(9, 0);8;595;3;stop;1.0;True;False;227;[0, 1.0]
(9, 0);9;652;3;stop;1.0;True;False;416;[0, 1.0]
(9, 1);0;605;3;stop;1.0;True;False;291;[0, 1.0]
(9, 1);1;1050;3;stop;1.0;True;False;331;[0, 1.0]
(9, 1);2;709;3;stop;1.0;True;False;320;[3.775134544279098e-11, 1.0]
(9, 1);3;933;3;stop;1.0;True;False;359;[0, 1.0]
(9, 1);4;836;3;stop;1.0;True;False;239;[2.9400777392844726e-11, 1.0]
(9, 1);5;666;3;stop;1.0;True;False;437;[0, 1.0]
(9, 1);6;817;3;stop;1.0;True;False;459;[0, 1.0]
