correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
2;False;(1, 0);[0, 1.0];470;0;1.0;True;9
2;False;(1, 1);[0, 1.0];486;0;1.0;True;0
2;False;(1, 1);[0, 1.0];439;0;1.0;True;1
2;False;(1, 1);[0, 1.0];488;0;1.0;True;2
2;False;(1, 1);[0, 1.0];567;0;1.0;True;3
2;False;(1, 1);[0, 1.0];500;0;1.0;True;4
2;False;(1, 1);[0, 1.0];475;0;1.0;True;5
2;False;(1, 1);[0, 1.0];442;0;1.0;True;6
2;False;(1, 1);[0, 1.0];409;0;1.0;True;7
2;False;(1, 1);[0, 1.0];482;0;1.0;True;8
2;False;(1, 1);[0, 1.0];339;0;1.0;True;9
2;True;(1, 2);[1.0, 1.713908431542013e-15];448;0;1.0;True;0
2;True;(1, 2);[1.0, 2.543665647376923e-13];449;0;1.0;True;1
2;True;(1, 2);[1.0, 1.039538011670222e-15];467;0;1.0;True;2
2;True;(1, 2);[1.0, 7.681204685202095e-15];416;0;1.0;True;3
2;True;(1, 2);[1.0, 1.5428112031918877e-13];461;0;1.0;True;4
2;True;(1, 2);[1.0, 0];426;0;1.0;True;5
2;True;(1, 2);[1.0, 5.675685232632723e-14];425;0;1.0;True;6
2;True;(1, 2);[1.0, 9.357622968840175e-14];567;0;1.0;True;7
2;True;(1, 2);[1.0, 4.420228103641173e-14];447;0;1.0;True;8
2;True;(1, 2);[1.0, 5.675685232632723e-14];529;0;1.0;True;9
2;False;(1, 3);[0, 1.0];458;0;1.0;True;0
2;False;(1, 3);[0, 1.0];449;0;1.0;True;1
2;False;(1, 3);[0, 1.0];422;0;1.0;True;2
2;False;(1, 3);[0, 1.0];451;0;1.0;True;3
2;False;(1, 3);[0, 1.0];360;0;1.0;True;4
2;False;(1, 3);[0, 1.0];397;0;1.0;True;5
2;False;(1, 3);[0, 1.0];320;0;1.0;True;6
2;False;(1, 3);[0, 1.0];477;0;1.0;True;7
2;False;(1, 3);[0, 1.0];279;0;1.0;True;8
2;False;(1, 3);[0, 1.0];450;0;1.0;True;9
1;False;(2, 0);[0, 1.0];439;0;1.0;True;0
1;False;(2, 0);[0, 1.0];478;0;1.0;True;1
1;False;(2, 0);[0, 1.0];397;0;1.0;True;2
1;False;(2, 0);[0, 1.0];417;0;1.0;True;3
1;False;(2, 0);[0, 1.0];409;0;1.0;True;4
1;False;(2, 0);[0, 1.0];481;0;1.0;True;5
1;False;(2, 0);[0, 1.0];435;0;1.0;True;6
1;False;(2, 0);[0, 1.0];395;0;1.0;True;7
1;False;(2, 0);[0, 1.0];480;0;1.0;True;8
1;False;(2, 0);[0, 1.0];398;0;1.0;True;9
1;True;(2, 1);[1.0, 3.0988191387218256e-12];376;0;1.0;True;0
1;True;(2, 1);[1.0, 3.0988191387218256e-12];319;0;1.0;True;1
1;True;(2, 1);[1.0, 8.423463754468647e-12];329;0;1.0;True;2
1;True;(2, 1);[1.0, 6.914400106940203e-13];382;0;1.0;True;3
1;True;(2, 1);[1.0, 1.1399918530443554e-12];395;0;1.0;True;4
1;True;(2, 1);[1.0, 5.109089028063325e-12];310;0;1.0;True;5
1;True;(2, 1);[1.0, 1.1399918530443554e-12];325;0;1.0;True;6
1;True;(2, 1);[1.0, 4.1937956583795446e-13];323;0;1.0;True;7
1;True;(2, 1);[1.0, 2.543665647376923e-13];339;0;1.0;True;8
1;True;(2, 1);[1.0, 6.914400106940203e-13];407;0;1.0;True;9
1;False;(2, 2);[0, 1.0];448;0;1.0;True;0
1;False;(2, 2);[0, 1.0];518;0;1.0;True;1
1;False;(2, 2);[0, 1.0];478;0;1.0;True;2
1;False;(2, 2);[0, 1.0];434;0;1.0;True;3
1;False;(2, 2);[0, 1.0];422;0;1.0;True;4
1;False;(2, 2);[0, 1.0];388;0;1.0;True;5
1;False;(2, 2);[0, 1.0];532;0;1.0;True;6
1;False;(2, 2);[0, 1.0];341;0;1.0;True;7
1;False;(2, 2);[0, 1.0];462;0;1.0;True;8
1;False;(2, 2);[0, 1.0];486;0;1.0;True;9
1;False;(2, 3);[0, 1.0];507;0;1.0;True;0
1;False;(2, 3);[0, 1.0];471;0;1.0;True;1
1;False;(2, 3);[0, 1.0];554;0;1.0;True;2
1;False;(2, 3);[0, 1.0];581;0;1.0;True;3
1;False;(2, 3);[0, 1.0];419;0;1.0;True;4
1;False;(2, 3);[0, 1.0];372;0;1.0;True;5
1;False;(2, 3);[0, 1.0];556;0;1.0;True;6
1;False;(2, 3);[0, 1.0];348;0;1.0;True;7
1;False;(2, 3);[0, 1.0];450;0;1.0;True;8
1;False;(2, 3);[0, 1.0];413;0;1.0;True;9
1;False;(3, 0);[0, 0.9997510337869404];691;0;1.0;True;0
1;False;(3, 0);[8.312551764901547e-07, 0.9996707331736311];640;0;1.0;True;1
1;False;(3, 0);[7.1932411738246895e-09, 0.9998763952461884];561;0;1.0;True;2
1;False;(3, 0);[0, 0.9997928571758736];628;0;1.0;True;3
1;False;(3, 0);[0, 0.9996544125395745];593;0;1.0;True;4
1;False;(3, 0);[5.905303998944039e-10, 0.9999991655356624];634;0;1.0;True;5
1;False;(3, 0);[4.139929822488149e-08, 0.9999988079084972];785;0;1.0;True;6
1;False;(3, 0);[1.2501480974411177e-09, 0.9999961853172863];574;0;1.0;True;7
1;False;(3, 0);[7.581866255548342e-10, 0.9999084556470166];641;0;1.0;True;8
1;False;(3, 0);[0, 0.9999921322487634];593;0;1.0;True;9
1;False;(3, 1);[4.534765740779742e-05, 0.9988490491942404];517;0;0.8;False;0
1;False;(3, 1);[1.3696052386850092e-06, 0.9990127306740159];462;0;0.8;False;1
1;False;(3, 1);[0.0014685980558738936, 0.9768257091697365];559;0;0.8;False;2
1;False;(3, 1);[1.4445076554999733e-07, 0.9996731158207778];592;0;0.8;False;3
1;False;(3, 1);[4.1385324151451013e-08, 0.9996607262863728];451;0;0.8;False;4
1;False;(3, 1);[7.451671929733766e-05, 0.9955228453131827];506;0;0.8;False;5
1;False;(3, 1);[4.3632458695712626e-09, 0.9999508881865387];604;0;0.8;False;6
1;False;(3, 1);[3.0589356869143026e-07, 0.9999713905890374];548;0;0.8;False;7
1;True;(3, 1);[0.9999963045256735, 3.7266389560521204e-06];526;0;0.2;True;8
1;True;(3, 1);[0.9999948740268748, 4.78509457496562e-06];566;0;0.2;True;9
1;False;(3, 2);[2.6810038677818034e-14, 1.0];513;0;1.0;True;0
1;False;(3, 2);[2.825757287115611e-15, 1.0];544;0;1.0;True;1
1;False;(3, 2);[0, 1.0];635;0;1.0;True;2
1;False;(3, 2);[1.626111044617819e-14, 1.0];477;0;1.0;True;3
1;False;(3, 2);[0, 1.0];573;0;1.0;True;4
1;False;(3, 2);[0, 1.0];544;0;1.0;True;5
1;False;(3, 2);[2.2007019879753665e-15, 1.0];593;0;1.0;True;6
1;False;(3, 2);[8.095930175212601e-16, 1.0];534;0;1.0;True;7
1;False;(3, 2);[5.675685232632723e-14, 1.0];486;0;1.0;True;8
1;False;(3, 2);[6.64554417291507e-17, 1.0];584;0;1.0;True;9
1;True;(3, 3);[0.999954464125005, 4.539785156619626e-05];575;0;1.0;False;0
1;True;(3, 3);[0.9984979574483079, 0.0015011812350883861];530;0;1.0;False;1
1;True;(3, 3);[0.9998761568862077, 0.0001233945049762016];607;0;1.0;False;2
1;True;(3, 3);[0.9975166157639473, 0.0024725959068895805];582;0;1.0;False;3
1;True;(3, 3);[0.9999996423722521, 3.059023205018258e-07];624;0;1.0;False;4
1;True;(3, 3);[0.999925142169393, 7.484626212190614e-05];625;0;1.0;False;5
1;True;(3, 3);[0.999088522848692, 0.0009110509701065104];563;0;1.0;False;6
1;True;(3, 3);[0.9999985694905718, 1.3709577789362383e-06];621;0;1.0;False;7
1;True;(3, 3);[0.9997965511486372, 0.00020342704214340812];658;0;1.0;False;8
1;True;(3, 3);[0.999876633606226, 0.0001233946226544279];573;0;1.0;False;9
1;False;(4, 0);[1.026187963170189e-10, 1.0];547;0;0.8;True;0
1;False;(4, 0);[2.9783262686202286e-16, 1.0];458;0;0.8;True;1
1;False;(4, 0);[4.5990553786523166e-10, 1.0];656;0;0.8;True;2
1;True;(4, 0);[0.9999971389852362, 2.902312105056987e-06];505;0;0.2;False;3
1;False;(4, 0);[2.413362771833214e-12, 1.0];620;0;0.8;True;4
1;False;(4, 0);[5.905303998944039e-10, 1.0];515;0;0.8;True;5
1;False;(4, 0);[0, 1.0];550;0;0.8;True;6
1;True;(4, 0);[0.9999963045256735, 3.7266389560521204e-06];450;0;0.2;False;7
1;False;(4, 0);[3.0988191387218256e-12, 1.0];574;0;0.8;True;8
1;False;(4, 0);[1.1399918530443554e-12, 1.0];478;0;0.8;True;9
1;True;(4, 1);[0.9999997615814777, 2.382369667501818e-07];474;0;1.0;True;0
1;True;(4, 1);[1.0, 7.991959892953932e-11];336;0;1.0;True;1
1;True;(4, 1);[1.0, 9.237449661970594e-09];425;0;1.0;True;2
1;True;(4, 1);[1.0, 3.398267819495071e-09];388;0;1.0;True;3
1;True;(4, 1);[1.0, 1.9555681087850496e-08];660;0;1.0;True;4
1;True;(4, 1);[1.0, 5.905303998944039e-10];504;0;1.0;True;5
1;True;(4, 1);[1.0, 4.5990553786523166e-10];416;0;1.0;True;6
1;True;(4, 1);[1.0, 7.194133030325383e-09];430;0;1.0;True;7
1;True;(4, 1);[0.9999998807907247, 1.4449802461092448e-07];421;0;1.0;True;8
1;True;(4, 1);[0.9999645960934689, 3.535625324942473e-05];554;0;1.0;True;9
1;False;(4, 2);[3.97896253583724e-12, 1.0];434;0;1.0;True;0
1;False;(4, 2);[0, 1.0];566;0;1.0;True;1
1;False;(4, 2);[0, 1.0];436;0;1.0;True;2
1;False;(4, 2);[0, 1.0];382;0;1.0;True;3
1;False;(4, 2);[0, 1.0];476;0;1.0;True;4
1;False;(4, 2);[0, 1.0];518;0;1.0;True;5
1;False;(4, 2);[0, 1.0];576;0;1.0;True;6
1;False;(4, 2);[0, 1.0];413;0;1.0;True;7
1;False;(4, 2);[4.910429870159115e-16, 1.0];502;0;1.0;True;8
1;False;(4, 2);[1.5428112031918877e-13, 1.0];392;0;1.0;True;9
1;False;(4, 3);[6.914400106940203e-13, 1.0];588;0;1.0;True;0
1;False;(4, 3);[0, 1.0];523;0;1.0;True;1
1;False;(4, 3);[3.0988191387218256e-12, 1.0];825;0;1.0;True;2
1;False;(4, 3);[0, 1.0];521;0;1.0;True;3
1;False;(4, 3);[2.0879679116459336e-14, 1.0];597;0;1.0;True;4
1;False;(4, 3);[3.2661313427874473e-13, 1.0];598;0;1.0;True;5
1;False;(4, 3);[0, 1.0];565;0;1.0;True;6
1;False;(4, 3);[1.334793228597603e-15, 1.0];414;0;1.0;True;7
1;False;(4, 3);[3.628344178047045e-15, 1.0];328;0;1.0;True;8
1;False;(4, 3);[0, 1.0];465;0;1.0;True;9
0;True;(5, 0);[1.0, 2.2007019879753665e-15];281;0;1.0;True;0
0;True;(5, 0);[1.0, 4.658886145103398e-15];274;0;1.0;True;1
0;True;(5, 0);[1.0, 0];256;0;1.0;True;2
0;True;(5, 0);[1.0, 7.287724095819692e-14];331;0;1.0;True;3
0;True;(5, 0);[1.0, 5.9821282237671354e-15];259;0;1.0;True;4
0;True;(5, 0);[1.0, 0];392;0;1.0;True;5
0;True;(5, 0);[1.0, 2.825757287115611e-15];226;0;1.0;True;6
0;True;(5, 0);[1.0, 3.442477108469977e-14];368;0;1.0;True;7
0;True;(5, 0);[1.0, 0];410;0;1.0;True;8
0;True;(5, 0);[1.0, 6.305116760146989e-16];307;0;1.0;True;9
0;False;(5, 1);[0, 1.0];428;0;1.0;True;0
0;False;(5, 1);[0, 1.0];393;0;1.0;True;1
0;False;(5, 1);[0, 1.0];395;0;1.0;True;2
0;False;(5, 1);[0, 1.0];370;0;1.0;True;3
0;False;(5, 1);[0, 1.0];347;0;1.0;True;4
0;False;(5, 1);[0, 1.0];411;0;1.0;True;5
0;False;(5, 1);[0, 1.0];373;0;1.0;True;6
0;False;(5, 1);[0, 1.0];390;0;1.0;True;7
0;False;(5, 1);[0, 1.0];349;0;1.0;True;8
0;False;(5, 1);[0, 1.0];399;0;1.0;True;9
0;False;(5, 2);[0, 1.0];416;0;1.0;True;0
0;False;(5, 2);[0, 1.0];322;0;1.0;True;1
0;False;(5, 2);[0, 1.0];333;0;1.0;True;2
0;False;(5, 2);[0, 1.0];360;0;1.0;True;3
0;False;(5, 2);[0, 1.0];397;0;1.0;True;4
0;False;(5, 2);[0, 1.0];444;0;1.0;True;5
0;False;(5, 2);[0, 1.0];335;0;1.0;True;6
0;False;(5, 2);[0, 1.0];342;0;1.0;True;7
0;False;(5, 2);[0, 1.0];314;0;1.0;True;8
0;False;(5, 2);[0, 1.0];370;0;1.0;True;9
0;False;(5, 3);[9.862862046580453e-15, 1.0];283;0;1.0;True;0
0;False;(5, 3);[0, 1.0];312;0;1.0;True;1
0;False;(5, 3);[0, 1.0];398;0;1.0;True;2
0;False;(5, 3);[0, 1.0];319;0;1.0;True;3
0;False;(5, 3);[0, 1.0];324;0;1.0;True;4
0;False;(5, 3);[0, 1.0];255;0;1.0;True;5
0;False;(5, 3);[0, 1.0];302;0;1.0;True;6
0;False;(5, 3);[0, 1.0];330;0;1.0;True;7
0;False;(5, 3);[0, 1.0];362;0;1.0;True;8
0;False;(5, 3);[0, 1.0];297;0;1.0;True;9
0;True;(6, 0);[1.0, 2.825757287115611e-15];294;0;1.0;True;0
0;True;(6, 0);[1.0, 4.658886145103398e-15];295;0;1.0;True;1
0;True;(6, 0);[1.0, 3.442477108469977e-14];387;0;1.0;True;2
0;True;(6, 0);[1.0, 0];246;0;1.0;True;3
0;True;(6, 0);[1.0, 0];279;0;1.0;True;4
0;True;(6, 0);[1.0, 0];301;0;1.0;True;5
0;True;(6, 0);[1.0, 0];375;0;1.0;True;6
0;True;(6, 0);[1.0, 0];312;0;1.0;True;7
0;True;(6, 0);[1.0, 4.658886145103398e-15];355;0;1.0;True;8
0;True;(6, 0);[1.0, 7.681204685202095e-15];221;0;1.0;True;9
0;False;(6, 1);[0, 1.0];352;0;1.0;True;0
0;False;(6, 1);[0, 1.0];323;0;1.0;True;1
0;False;(6, 1);[0, 1.0];336;0;1.0;True;2
0;False;(6, 1);[0, 1.0];407;0;1.0;True;3
0;False;(6, 1);[0, 1.0];319;0;1.0;True;4
0;False;(6, 1);[0, 1.0];389;0;1.0;True;5
0;False;(6, 1);[0, 1.0];409;0;1.0;True;6
0;False;(6, 1);[0, 1.0];335;0;1.0;True;7
0;False;(6, 1);[0, 1.0];366;0;1.0;True;8
0;False;(6, 1);[0, 1.0];339;0;1.0;True;9
0;False;(6, 2);[0, 1.0];346;0;1.0;True;0
0;False;(6, 2);[0, 1.0];317;0;1.0;True;1
0;False;(6, 2);[0, 1.0];339;0;1.0;True;2
0;False;(6, 2);[0, 1.0];340;0;1.0;True;3
0;False;(6, 2);[0, 1.0];338;0;1.0;True;4
0;False;(6, 2);[0, 1.0];385;0;1.0;True;5
0;False;(6, 2);[0, 1.0];339;0;1.0;True;6
0;False;(6, 2);[0, 1.0];351;0;1.0;True;7
0;False;(6, 2);[0, 1.0];373;0;1.0;True;8
0;False;(6, 2);[0, 1.0];358;0;1.0;True;9
0;False;(6, 3);[0, 1.0];378;0;1.0;True;0
0;False;(6, 3);[0, 1.0];327;0;1.0;True;1
0;False;(6, 3);[0, 1.0];376;0;1.0;True;2
0;False;(6, 3);[0, 1.0];403;0;1.0;True;3
0;False;(6, 3);[0, 1.0];281;0;1.0;True;4
0;False;(6, 3);[0, 1.0];332;0;1.0;True;5
0;False;(6, 3);[0, 1.0];317;0;1.0;True;6
0;False;(6, 3);[0, 1.0];353;0;1.0;True;7
0;False;(6, 3);[0, 1.0];337;0;1.0;True;8
0;False;(6, 3);[0, 1.0];288;0;1.0;True;9
2;False;(7, 0);[1.039538011670222e-15, 1.0];488;0;1.0;True;0
2;False;(7, 0);[2.825757287115611e-15, 1.0];524;0;1.0;True;1
2;False;(7, 0);[3.97896253583724e-12, 1.0];356;0;1.0;True;2
2;False;(7, 0);[4.910429870159115e-16, 1.0];437;0;1.0;True;3
2;False;(7, 0);[3.398267819495071e-09, 1.0];448;0;1.0;True;4
2;False;(7, 0);[0, 1.0];428;0;1.0;True;5
2;False;(7, 0);[0, 1.0];493;0;1.0;True;6
2;False;(7, 0);[5.675685232632723e-14, 1.0];450;0;1.0;True;7
2;False;(7, 0);[1.1399918530443554e-12, 1.0];497;0;1.0;True;8
2;False;(7, 0);[7.004352026168645e-18, 1.0];410;0;1.0;True;9
2;False;(7, 1);[0, 1.0];473;0;1.0;True;0
2;False;(7, 1);[0, 1.0];406;0;1.0;True;1
2;False;(7, 1);[0, 1.0];395;0;1.0;True;2
2;False;(7, 1);[0, 1.0];350;0;1.0;True;3
2;False;(7, 1);[0, 1.0];341;0;1.0;True;4
2;False;(7, 1);[0, 1.0];476;0;1.0;True;5
2;False;(7, 1);[0, 1.0];471;0;1.0;True;6
2;False;(7, 1);[0, 1.0];466;0;1.0;True;7
2;False;(7, 1);[0, 1.0];379;0;1.0;True;8
2;False;(7, 1);[0, 1.0];460;0;1.0;True;9
2;True;(7, 2);[1.0, 1.626111044617819e-14];457;0;1.0;True;0
2;True;(7, 2);[1.0, 6.914400106940203e-13];587;0;1.0;True;1
2;True;(7, 2);[1.0, 8.878265478459658e-13];375;0;1.0;True;2
2;True;(7, 2);[1.0, 4.1937956583795446e-13];309;0;1.0;True;3
2;True;(7, 2);[1.0, 4.420228103641173e-14];308;0;1.0;True;4
2;True;(7, 2);[1.0, 1.5428112031918877e-13];400;0;1.0;True;5
2;True;(7, 2);[1.0, 3.442477108469977e-14];309;0;1.0;True;6
2;True;(7, 2);[1.0, 1.2015425731771786e-13];365;0;1.0;True;7
2;True;(7, 2);[1.0, 0];381;0;1.0;True;8
2;True;(7, 2);[1.0, 2.413362771833214e-12];475;0;1.0;True;9
2;False;(7, 3);[0, 1.0];426;0;1.0;True;0
2;False;(7, 3);[0, 1.0];425;0;1.0;True;1
2;False;(7, 3);[0, 1.0];428;0;1.0;True;2
2;False;(7, 3);[0, 1.0];446;0;1.0;True;3
2;False;(7, 3);[0, 1.0];446;0;1.0;True;4
2;False;(7, 3);[0, 1.0];415;0;1.0;True;5
2;False;(7, 3);[0, 1.0];397;0;1.0;True;6
2;False;(7, 3);[0, 1.0];325;0;1.0;True;7
2;False;(7, 3);[0, 1.0];449;0;1.0;True;8
2;False;(7, 3);[0, 1.0];404;0;1.0;True;9
0;True;(8, 0);[1.0, 2.413362771833214e-12];356;0;1.0;True;0
0;True;(8, 0);[1.0, 3.2661313427874473e-13];376;0;1.0;True;1
0;True;(8, 0);[1.0, 1.1399918530443554e-12];381;0;1.0;True;2
0;True;(8, 0);[1.0, 3.775134544279098e-11];361;0;1.0;True;3
0;True;(8, 0);[1.0, 3.97896253583724e-12];379;0;1.0;True;4
0;True;(8, 0);[1.0, 8.423463754468647e-12];351;0;1.0;True;5
0;True;(8, 0);[1.0, 4.1937956583795446e-13];354;0;1.0;True;6
0;True;(8, 0);[1.0, 1.8795288165390832e-12];207;0;1.0;True;7
0;True;(8, 0);[1.0, 3.0988191387218256e-12];293;0;1.0;True;8
0;True;(8, 0);[1.0, 5.384940217754036e-13];377;0;1.0;True;9
0;False;(8, 1);[0, 1.0];360;0;1.0;True;0
0;False;(8, 1);[0, 1.0];395;0;1.0;True;1
0;False;(8, 1);[0, 1.0];367;0;1.0;True;2
0;False;(8, 1);[0, 1.0];406;0;1.0;True;3
0;False;(8, 1);[0, 1.0];504;0;1.0;True;4
0;False;(8, 1);[0, 1.0];475;0;1.0;True;5
0;False;(8, 1);[0, 1.0];410;0;1.0;True;6
0;False;(8, 1);[0, 1.0];394;0;1.0;True;7
0;False;(8, 1);[0, 1.0];433;0;1.0;True;8
0;False;(8, 1);[0, 1.0];330;0;1.0;True;9
0;False;(8, 2);[0, 1.0];344;0;1.0;True;0
0;False;(8, 2);[0, 1.0];470;0;1.0;True;1
0;False;(8, 2);[0, 1.0];516;0;1.0;True;2
0;False;(8, 2);[0, 1.0];464;0;1.0;True;3
0;False;(8, 2);[0, 1.0];423;0;1.0;True;4
0;False;(8, 2);[0, 1.0];296;0;1.0;True;5
0;False;(8, 2);[0, 1.0];441;0;1.0;True;6
0;False;(8, 2);[0, 1.0];392;0;1.0;True;7
0;False;(8, 2);[0, 1.0];473;0;1.0;True;8
0;False;(8, 2);[0, 1.0];449;0;1.0;True;9
0;True;(8, 3);[0.8175744308728488, 0.18242550282051248];446;0;0.6;False;0
0;True;(8, 3);[0.999876633606226, 0.0001233946226544279];407;0;0.6;False;1
0;False;(8, 3);[3.7266389560521204e-06, 0.9999963045256735];524;0;0.4;True;2
0;True;(8, 3);[0.9984973632272478, 0.0015011798034510807];331;0;0.6;False;3
0;True;(8, 3);[0.9999545833252356, 4.539785156619626e-05];490;0;0.6;False;4
0;False;(8, 3);[1.670143001672819e-05, 0.9999833109787883];407;0;0.4;True;5
0;False;(8, 3);[2.7535687796947383e-05, 0.9999724634116024];527;0;0.4;True;6
0;True;(8, 3);[0.9525741476724274, 0.047425874568977164];419;0;0.6;False;7
0;True;(8, 3);[0.9975265796754544, 0.0024726206665512647];299;0;0.6;False;8
0;False;(8, 3);[7.582560427911907e-10, 1.0];435;0;0.4;True;9
0;True;(9, 0);[1.0, 0];233;0;1.0;True;0
0;True;(9, 0);[1.0, 3.442477108469977e-14];396;0;1.0;True;1
0;True;(9, 0);[1.0, 2.825757287115611e-15];333;0;1.0;True;2
0;True;(9, 0);[1.0, 1.334793228597603e-15];343;0;1.0;True;3
0;True;(9, 0);[1.0, 0];334;0;1.0;True;4
0;True;(9, 0);[1.0, 0];356;0;1.0;True;5
0;True;(9, 0);[1.0, 0];322;0;1.0;True;6
0;True;(9, 0);[1.0, 0];315;0;1.0;True;7
0;True;(9, 0);[1.0, 0];365;0;1.0;True;8
0;True;(9, 0);[1.0, 0];340;0;1.0;True;9
0;False;(9, 1);[0, 1.0];276;0;1.0;True;0
0;False;(9, 1);[0, 1.0];344;0;1.0;True;1
0;False;(9, 1);[0, 1.0];385;0;1.0;True;2
0;False;(9, 1);[0, 1.0];301;0;1.0;True;3
0;False;(9, 1);[0, 1.0];303;0;1.0;True;4
0;False;(9, 1);[0, 1.0];377;0;1.0;True;5
0;False;(9, 1);[0, 1.0];289;0;1.0;True;6
0;False;(9, 1);[0, 1.0];394;0;1.0;True;7
0;False;(9, 1);[0, 1.0];365;0;1.0;True;8
0;False;(9, 1);[0, 1.0];372;0;1.0;True;9
0;False;(9, 2);[0, 1.0];289;0;1.0;True;0
0;False;(9, 2);[0, 1.0];404;0;1.0;True;1
0;False;(9, 2);[0, 1.0];313;0;1.0;True;2
0;False;(9, 2);[0, 1.0];313;0;1.0;True;3
0;False;(9, 2);[0, 1.0];286;0;1.0;True;4
0;False;(9, 2);[0, 1.0];341;0;1.0;True;5
0;False;(9, 2);[0, 1.0];295;0;1.0;True;6
0;False;(9, 2);[0, 1.0];340;0;1.0;True;7
0;False;(9, 2);[8.533047625744066e-17, 1.0];275;0;1.0;True;8
0;False;(9, 2);[0, 1.0];304;0;1.0;True;9
0;False;(9, 3);[0, 1.0];333;0;1.0;True;0
0;False;(9, 3);[0, 1.0];363;0;1.0;True;1
0;False;(9, 3);[0, 1.0];369;0;1.0;True;2
0;False;(9, 3);[0, 1.0];344;0;1.0;True;3
0;False;(9, 3);[0, 1.0];363;0;1.0;True;4
0;False;(9, 3);[0, 1.0];378;0;1.0;True;5
0;False;(9, 3);[0, 1.0];307;0;1.0;True;6
0;False;(9, 3);[0, 1.0];402;0;1.0;True;7
0;False;(9, 3);[0, 1.0];335;0;1.0;True;8
0;False;(9, 3);[0, 1.0];345;0;1.0;True;9
0;True;(10, 0);[1.0, 1.8795288165390832e-12];360;0;1.0;True;0
0;True;(10, 0);[1.0, 3.0988191387218256e-12];329;0;1.0;True;1
0;True;(10, 0);[1.0, 9.357622968840175e-14];262;0;1.0;True;2
0;True;(10, 0);[1.0, 2.543665647376923e-13];315;0;1.0;True;3
0;True;(10, 0);[1.0, 7.681204685202095e-15];239;0;1.0;True;4
0;True;(10, 0);[1.0, 2.0879679116459336e-14];295;0;1.0;True;5
0;True;(10, 0);[1.0, 9.357622968840175e-14];307;0;1.0;True;6
