correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
3;False;(3, 2);[0, 1.0];418;0;1.0;True;3
3;False;(3, 2);[0, 1.0];419;0;1.0;True;4
3;False;(3, 2);[0, 1.0];403;0;1.0;True;5
3;False;(3, 2);[0, 1.0];412;0;1.0;True;6
3;False;(3, 2);[0, 1.0];394;0;1.0;True;7
3;False;(3, 2);[0, 1.0];408;0;1.0;True;8
3;False;(3, 2);[0, 1.0];437;0;1.0;True;9
3;True;(3, 3);[1.0, 0];732;0;1.0;True;0
3;True;(3, 3);[1.0, 0];780;0;1.0;True;1
3;True;(3, 3);[1.0, 0];907;0;1.0;True;2
3;True;(3, 3);[1.0, 0];741;0;1.0;True;3
3;True;(3, 3);[1.0, 0];864;0;1.0;True;4
3;True;(3, 3);[1.0, 0];733;0;1.0;True;5
3;True;(3, 3);[1.0, 0];750;0;1.0;True;6
3;True;(3, 3);[1.0, 0];978;0;1.0;True;7
3;True;(3, 3);[1.0, 0];741;0;1.0;True;8
3;True;(3, 3);[1.0, 0];774;0;1.0;True;9
1;False;(4, 0);[0, 1.0];215;0;0.3;True;0
1;True;(4, 0);[1.0, 4.363462252943702e-09];213;0;0.7;False;1
1;True;(4, 0);[1.0, 4.139937718785167e-08];195;0;0.7;False;2
1;True;(4, 0);[1.0, 5.905303998944039e-10];181;0;0.7;False;3
1;True;(4, 0);[0.9997965511486372, 0.00020342704214340812];230;0;0.7;False;4
1;True;(4, 0);[0.9525741476724274, 0.047425874568977164];212;0;0.7;False;5
1;False;(4, 0);[7.194133030325383e-09, 1.0];174;0;0.3;True;6
1;True;(4, 0);[1.0, 5.3157852544244216e-08];189;0;0.7;False;7
1;False;(4, 0);[0, 1.0];164;0;0.3;True;8
1;True;(4, 0);[0.9999963045256735, 3.7266389560521204e-06];178;0;0.7;False;9
1;True;(4, 1);[1.0, 4.658886145103398e-15];317;0;1.0;True;0
1;True;(4, 1);[1.0, 3.775134544279098e-11];306;0;1.0;True;1
1;True;(4, 1);[1.0, 4.658886145103398e-15];386;0;1.0;True;2
1;True;(4, 1);[1.0, 1.186112015134383e-08];257;0;1.0;True;3
1;True;(4, 1);[1.0, 9.357622968840175e-14];270;0;1.0;True;4
1;True;(4, 1);[1.0, 5.384940217754036e-13];203;0;1.0;True;5
1;True;(4, 1);[0.9820137577607906, 0.017986211314027313];406;0;1.0;True;6
1;True;(4, 1);[0.9999545833252356, 4.539785156619626e-05];204;0;1.0;True;7
1;True;(4, 1);[1.0, 5.9821282237671354e-15];293;0;1.0;True;8
1;True;(4, 1);[1.0, 5.9821282237671354e-15];388;0;1.0;True;9
1;False;(4, 2);[0, 1.0];237;0;0.9;True;0
1;False;(4, 2);[0, 1.0];245;0;0.9;True;1
1;False;(4, 2);[0, 1.0];206;0;0.9;True;2
1;False;(4, 2);[0, 1.0];250;0;0.9;True;3
1;False;(4, 2);[0, 1.0];282;0;0.9;True;4
1;False;(4, 2);[0, 1.0];214;0;0.9;True;5
1;True;(4, 2);[0.9984987894978749, 0.001501181950907551];303;0;0.1;False;6
1;False;(4, 2);[0, 1.0];239;0;0.9;True;7
1;False;(4, 2);[1.8553913626159784e-07, 0.9999997615814777];318;0;0.9;True;8
1;False;(4, 2);[0, 1.0];247;0;0.9;True;9
1;False;(4, 3);[0, 1.0];285;0;0.6;True;0
1;False;(4, 3);[0, 1.0];291;0;0.6;True;1
1;False;(4, 3);[0, 1.0];190;0;0.6;True;2
1;True;(4, 3);[0.9994471746722718, 0.0005527785265734312];320;0;0.4;False;3
1;False;(4, 3);[0, 1.0];258;0;0.6;True;4
1;True;(4, 3);[0.9999898673126559, 1.0129987330277146e-05];352;0;0.4;False;5
1;False;(4, 3);[0, 1.0];243;0;0.6;True;6
1;False;(4, 3);[0, 1.0];236;0;0.6;True;7
1;True;(4, 3);[0.9999998807907247, 8.764248219443636e-08];296;0;0.4;False;8
1;True;(4, 3);[1.0, 6.914400106940203e-13];260;0;0.4;False;9
1;True;(5, 0);[1.0, 2.7894680928689246e-10];317;0;0.6;False;0
1;True;(5, 0);[1.0, 3.97896253583724e-12];405;0;0.6;False;1
1;False;(5, 0);[0, 1.0];275;0;0.4;True;2
1;False;(5, 0);[0, 1.0];258;0;0.4;True;3
1;True;(5, 0);[1.0, 3.398267819495071e-09];350;0;0.6;False;4
1;True;(5, 0);[1.0, 1.3887943864964021e-11];285;0;0.6;False;5
1;False;(5, 0);[1.8553913626159784e-07, 0.9999997615814777];298;0;0.4;True;6
1;True;(5, 0);[1.0, 2.646573638909117e-09];423;0;0.6;False;7
1;False;(5, 0);[0, 1.0];179;0;0.4;True;8
1;True;(5, 0);[1.0, 5.109089028063325e-12];231;0;0.6;False;9
1;True;(5, 1);[1.0, 0];454;0;1.0;True;0
1;True;(5, 1);[1.0, 1.713908431542013e-15];333;0;1.0;True;1
1;True;(5, 1);[1.0, 0];381;0;1.0;True;2
1;True;(5, 1);[1.0, 1.2664165549094176e-14];381;0;1.0;True;3
1;True;(5, 1);[1.0, 0];366;0;1.0;True;4
1;True;(5, 1);[1.0, 2.6810038677818034e-14];329;0;1.0;True;5
1;True;(5, 1);[1.0, 2.6810038677818034e-14];352;0;1.0;True;6
1;True;(5, 1);[1.0, 1.2664165549094176e-14];392;0;1.0;True;7
1;True;(5, 1);[1.0, 0];391;0;1.0;True;8
1;True;(5, 1);[1.0, 5.9821282237671354e-15];414;0;1.0;True;9
1;False;(5, 2);[0, 1.0];342;0;1.0;True;0
1;False;(5, 2);[0, 1.0];272;0;1.0;True;1
1;False;(5, 2);[0, 1.0];298;0;1.0;True;2
1;False;(5, 2);[0, 1.0];254;0;1.0;True;3
1;False;(5, 2);[0, 1.0];269;0;1.0;True;4
1;False;(5, 2);[0, 1.0];249;0;1.0;True;5
1;False;(5, 2);[0, 1.0];276;0;1.0;True;6
1;False;(5, 2);[0, 1.0];244;0;1.0;True;7
1;False;(5, 2);[0, 1.0];284;0;1.0;True;8
1;False;(5, 2);[0, 1.0];378;0;1.0;True;9
1;False;(5, 3);[0, 1.0];447;0;1.0;True;0
1;False;(5, 3);[0, 1.0];290;0;1.0;True;1
1;False;(5, 3);[0, 1.0];391;0;1.0;True;2
1;False;(5, 3);[0, 1.0];316;0;1.0;True;3
1;False;(5, 3);[0, 1.0];292;0;1.0;True;4
1;False;(5, 3);[0, 1.0];302;0;1.0;True;5
1;False;(5, 3);[0, 1.0];322;0;1.0;True;6
1;False;(5, 3);[0, 1.0];266;0;1.0;True;7
1;False;(5, 3);[0, 1.0];332;0;1.0;True;8
1;False;(5, 3);[0, 1.0];365;0;1.0;True;9
2;False;(6, 0);[0, 1.0];149;0;1.0;True;0
2;False;(6, 0);[0, 1.0];146;0;1.0;True;1
2;False;(6, 0);[0, 1.0];167;0;1.0;True;2
2;False;(6, 0);[0, 1.0];151;0;1.0;True;3
2;False;(6, 0);[0, 1.0];164;0;1.0;True;4
2;False;(6, 0);[0, 1.0];185;0;1.0;True;5
2;False;(6, 0);[0, 1.0];150;0;1.0;True;6
2;False;(6, 0);[0, 1.0];159;0;1.0;True;7
2;False;(6, 0);[0, 1.0];158;0;1.0;True;8
2;False;(6, 0);[0, 1.0];133;0;1.0;True;9
2;False;(6, 1);[0, 1.0];414;0;1.0;True;0
2;False;(6, 1);[0, 1.0];443;0;1.0;True;1
2;False;(6, 1);[0, 1.0];194;0;1.0;True;2
2;False;(6, 1);[0, 1.0];377;0;1.0;True;3
2;False;(6, 1);[0, 1.0];305;0;1.0;True;4
2;False;(6, 1);[0, 1.0];264;0;1.0;True;5
2;False;(6, 1);[0, 1.0];201;0;1.0;True;6
2;False;(6, 1);[0, 1.0];221;0;1.0;True;7
2;False;(6, 1);[0, 1.0];352;0;1.0;True;8
2;False;(6, 1);[0, 1.0];281;0;1.0;True;9
2;True;(6, 2);[1.0, 0];541;0;1.0;True;0
2;True;(6, 2);[1.0, 0];491;0;1.0;True;1
2;True;(6, 2);[1.0, 0];644;0;1.0;True;2
2;True;(6, 2);[1.0, 0];437;0;1.0;True;3
2;True;(6, 2);[1.0, 0];373;0;1.0;True;4
2;True;(6, 2);[1.0, 0];351;0;1.0;True;5
2;True;(6, 2);[1.0, 0];453;0;1.0;True;6
2;True;(6, 2);[1.0, 0];512;0;1.0;True;7
2;True;(6, 2);[1.0, 0];437;0;1.0;True;8
2;True;(6, 2);[1.0, 0];575;0;1.0;True;9
2;False;(6, 3);[0, 1.0];259;0;1.0;True;0
2;False;(6, 3);[0, 1.0];243;0;1.0;True;1
2;False;(6, 3);[0, 1.0];273;0;1.0;True;2
2;False;(6, 3);[0, 1.0];336;0;1.0;True;3
2;False;(6, 3);[0, 1.0];219;0;1.0;True;4
2;False;(6, 3);[0, 1.0];271;0;1.0;True;5
2;False;(6, 3);[0, 1.0];238;0;1.0;True;6
2;False;(6, 3);[0, 1.0];245;0;1.0;True;7
2;False;(6, 3);[0, 1.0];258;0;1.0;True;8
2;False;(6, 3);[0, 1.0];247;0;1.0;True;9
3;False;(7, 0);[0, 1.0];212;0;1.0;True;0
3;False;(7, 0);[0, 1.0];356;0;1.0;True;1
3;False;(7, 0);[0, 1.0];417;0;1.0;True;2
3;False;(7, 0);[0, 1.0];466;0;1.0;True;3
3;False;(7, 0);[0, 1.0];329;0;1.0;True;4
3;False;(7, 0);[0, 1.0];347;0;1.0;True;5
3;False;(7, 0);[0, 1.0];230;0;1.0;True;6
3;False;(7, 0);[0, 1.0];171;0;1.0;True;7
3;False;(7, 0);[0, 1.0];343;0;1.0;True;8
3;False;(7, 0);[0, 1.0];415;0;1.0;True;9
3;False;(7, 1);[0, 1.0];216;0;1.0;True;0
3;False;(7, 1);[0, 1.0];301;0;1.0;True;1
3;False;(7, 1);[0, 1.0];396;0;1.0;True;2
3;False;(7, 1);[0, 1.0];293;0;1.0;True;3
3;False;(7, 1);[0, 1.0];267;0;1.0;True;4
3;False;(7, 1);[0, 1.0];284;0;1.0;True;5
3;False;(7, 1);[0, 1.0];420;0;1.0;True;6
3;False;(7, 1);[0, 1.0];408;0;1.0;True;7
3;False;(7, 1);[0, 1.0];361;0;1.0;True;8
3;False;(7, 1);[0, 1.0];352;0;1.0;True;9
3;False;(7, 2);[0, 1.0];479;0;1.0;True;0
3;False;(7, 2);[0, 1.0];462;0;1.0;True;1
3;False;(7, 2);[0, 1.0];517;0;1.0;True;2
3;False;(7, 2);[0, 1.0];459;0;1.0;True;3
3;False;(7, 2);[0, 1.0];394;0;1.0;True;4
3;False;(7, 2);[0, 1.0];448;0;1.0;True;5
3;False;(7, 2);[0, 1.0];530;0;1.0;True;6
3;False;(7, 2);[0, 1.0];613;0;1.0;True;7
3;False;(7, 2);[0, 1.0];515;0;1.0;True;8
3;False;(7, 2);[1.2015425731771786e-13, 1.0];371;0;1.0;True;9
3;True;(7, 3);[1.0, 6.305116760146989e-16];309;0;1.0;True;0
3;True;(7, 3);[1.0, 0];283;0;1.0;True;1
3;True;(7, 3);[1.0, 0];392;0;1.0;True;2
3;True;(7, 3);[1.0, 0];442;0;1.0;True;3
3;True;(7, 3);[1.0, 0];295;0;1.0;True;4
3;True;(7, 3);[1.0, 0];315;0;1.0;True;5
3;True;(7, 3);[1.0, 0];329;0;1.0;True;6
3;True;(7, 3);[1.0, 0];316;0;1.0;True;7
3;True;(7, 3);[1.0, 0];290;0;1.0;True;8
3;True;(7, 3);[1.0, 0];365;0;1.0;True;9
2;False;(8, 0);[0, 1.0];138;0;1.0;True;0
2;False;(8, 0);[0, 1.0];156;0;1.0;True;1
2;False;(8, 0);[0, 1.0];174;0;1.0;True;2
2;False;(8, 0);[0, 1.0];159;0;1.0;True;3
2;False;(8, 0);[0, 1.0];155;0;1.0;True;4
2;False;(8, 0);[0, 1.0];137;0;1.0;True;5
2;False;(8, 0);[9.357622968840175e-14, 1.0];162;0;1.0;True;6
2;False;(8, 0);[0, 1.0];172;0;1.0;True;7
2;False;(8, 0);[0, 1.0];159;0;1.0;True;8
2;False;(8, 0);[0, 1.0];156;0;1.0;True;9
2;False;(8, 1);[0, 1.0];195;0;1.0;True;0
2;False;(8, 1);[3.442477108469977e-14, 1.0];180;0;1.0;True;1
2;False;(8, 1);[0, 1.0];215;0;1.0;True;2
2;False;(8, 1);[0, 1.0];217;0;1.0;True;3
2;False;(8, 1);[0, 1.0];214;0;1.0;True;4
2;False;(8, 1);[0, 1.0];239;0;1.0;True;5
2;False;(8, 1);[0, 1.0];196;0;1.0;True;6
2;False;(8, 1);[0, 1.0];264;0;1.0;True;7
2;False;(8, 1);[0, 1.0];189;0;1.0;True;8
2;False;(8, 1);[0, 1.0];212;0;1.0;True;9
2;True;(8, 2);[1.0, 5.384940217754036e-13];358;0;1.0;True;0
2;True;(8, 2);[1.0, 4.1937956583795446e-13];338;0;1.0;True;1
2;True;(8, 2);[1.0, 9.357622968840175e-14];337;0;1.0;True;2
2;True;(8, 2);[1.0, 6.560200168153779e-12];296;0;1.0;True;3
2;True;(8, 2);[1.0, 5.109089028063325e-12];237;0;1.0;True;4
2;True;(8, 2);[1.0, 5.384940217754036e-13];360;0;1.0;True;5
2;True;(8, 2);[1.0, 1.9810087980489796e-13];351;0;1.0;True;6
2;True;(8, 2);[1.0, 5.384940217754036e-13];369;0;1.0;True;7
2;True;(8, 2);[1.0, 4.1937956583795446e-13];328;0;1.0;True;8
2;True;(8, 2);[1.0, 1.463778514125909e-12];361;0;1.0;True;9
2;False;(8, 3);[0, 1.0];178;0;0.9;True;0
2;True;(8, 3);[1.0, 5.602796437537268e-09];334;0;0.1;False;1
2;False;(8, 3);[0, 1.0];230;0;0.9;True;2
2;False;(8, 3);[0, 1.0];183;0;0.9;True;3
2;False;(8, 3);[0, 1.0];213;0;0.9;True;4
2;False;(8, 3);[0, 1.0];197;0;0.9;True;5
2;False;(8, 3);[0, 1.0];217;0;0.9;True;6
2;False;(8, 3);[0, 1.0];202;0;0.9;True;7
2;False;(8, 3);[0, 1.0];200;0;0.9;True;8
2;False;(8, 3);[0, 1.0];185;0;0.9;True;9
2;False;(9, 0);[0, 1.0];166;0;1.0;True;0
2;False;(9, 0);[0, 1.0];164;0;1.0;True;1
2;False;(9, 0);[0, 1.0];186;0;1.0;True;2
2;False;(9, 0);[0, 1.0];190;0;1.0;True;3
2;False;(9, 0);[0, 1.0];197;0;1.0;True;4
2;False;(9, 0);[0, 1.0];242;0;1.0;True;5
2;False;(9, 0);[0, 1.0];214;0;1.0;True;6
2;False;(9, 0);[0, 1.0];284;0;1.0;True;7
2;False;(9, 0);[0, 1.0];184;0;1.0;True;8
2;False;(9, 0);[0, 1.0];199;0;1.0;True;9
2;False;(9, 1);[0, 1.0];231;0;1.0;True;0
2;False;(9, 1);[0, 1.0];232;0;1.0;True;1
2;False;(9, 1);[0, 1.0];265;0;1.0;True;2
2;False;(9, 1);[0, 1.0];217;0;1.0;True;3
2;False;(9, 1);[0, 1.0];222;0;1.0;True;4
2;False;(9, 1);[0, 1.0];290;0;1.0;True;5
2;False;(9, 1);[0, 1.0];226;0;1.0;True;6
2;False;(9, 1);[0, 1.0];239;0;1.0;True;7
2;False;(9, 1);[0, 1.0];240;0;1.0;True;8
2;False;(9, 1);[0, 1.0];179;0;1.0;True;9
2;True;(9, 2);[1.0, 0];430;0;1.0;True;0
2;True;(9, 2);[1.0, 5.9821282237671354e-15];336;0;1.0;True;1
2;True;(9, 2);[1.0, 0];522;0;1.0;True;2
2;True;(9, 2);[1.0, 0];541;0;1.0;True;3
2;True;(9, 2);[1.0, 2.825757287115611e-15];495;0;1.0;True;4
2;True;(9, 2);[1.0, 0];294;0;1.0;True;5
2;True;(9, 2);[1.0, 9.862862046580453e-15];263;0;1.0;True;6
2;True;(9, 2);[1.0, 0];262;0;1.0;True;7
2;True;(9, 2);[1.0, 4.658886145103398e-15];424;0;1.0;True;8
2;True;(9, 2);[1.0, 0];326;0;1.0;True;9
2;False;(9, 3);[0, 1.0];290;0;1.0;True;0
2;False;(9, 3);[0, 1.0];313;0;1.0;True;1
2;False;(9, 3);[0, 1.0];270;0;1.0;True;2
2;False;(9, 3);[0, 1.0];323;0;1.0;True;3
2;False;(9, 3);[0, 1.0];351;0;1.0;True;4
2;False;(9, 3);[0, 1.0];331;0;1.0;True;5
2;False;(9, 3);[0, 1.0];300;0;1.0;True;6
2;False;(9, 3);[0, 1.0];307;0;1.0;True;7
2;False;(9, 3);[0, 1.0];298;0;1.0;True;8
2;False;(9, 3);[0, 1.0];314;0;1.0;True;9
3;False;(10, 0);[0, 1.0];164;0;1.0;True;0
3;False;(10, 0);[0, 1.0];180;0;1.0;True;1
3;False;(10, 0);[0, 1.0];206;0;1.0;True;2
3;False;(10, 0);[0, 1.0];231;0;1.0;True;3
3;False;(10, 0);[0, 1.0];173;0;1.0;True;4
3;False;(10, 0);[0, 1.0];187;0;1.0;True;5
3;False;(10, 0);[0, 1.0];169;0;1.0;True;6
3;False;(10, 0);[0, 1.0];157;0;1.0;True;7
3;False;(10, 0);[0, 1.0];133;0;1.0;True;8
3;False;(10, 0);[0, 1.0];229;0;1.0;True;9
3;False;(10, 1);[0, 1.0];397;0;1.0;True;0
3;False;(10, 1);[0, 1.0];255;0;1.0;True;1
3;False;(10, 1);[0, 1.0];374;0;1.0;True;2
3;False;(10, 1);[0, 1.0];334;0;1.0;True;3
3;False;(10, 1);[0, 1.0];360;0;1.0;True;4
3;False;(10, 1);[0, 1.0];314;0;1.0;True;5
3;False;(10, 1);[0, 1.0];359;0;1.0;True;6
3;False;(10, 1);[0, 1.0];252;0;1.0;True;7
3;False;(10, 1);[0, 1.0];382;0;1.0;True;8
3;False;(10, 1);[0, 1.0];313;0;1.0;True;9
3;False;(10, 2);[0, 1.0];349;0;1.0;True;0
3;False;(10, 2);[0, 1.0];266;0;1.0;True;1
3;False;(10, 2);[0, 1.0];273;0;1.0;True;2
3;False;(10, 2);[0, 1.0];197;0;1.0;True;3
3;False;(10, 2);[0, 1.0];269;0;1.0;True;4
3;False;(10, 2);[0, 1.0];366;0;1.0;True;5
3;False;(10, 2);[0, 1.0];328;0;1.0;True;6
3;False;(10, 2);[0, 1.0];340;0;1.0;True;7
3;False;(10, 2);[0, 1.0];276;0;1.0;True;8
3;False;(10, 2);[0, 1.0];142;0;1.0;True;9
3;True;(10, 3);[1.0, 0];467;0;1.0;True;0
3;True;(10, 3);[1.0, 0];503;0;1.0;True;1
3;True;(10, 3);[1.0, 0];563;0;1.0;True;2
3;True;(10, 3);[1.0, 0];537;0;1.0;True;3
3;True;(10, 3);[1.0, 0];562;0;1.0;True;4
3;True;(10, 3);[1.0, 0];701;0;1.0;True;5
3;True;(10, 3);[1.0, 0];488;0;1.0;True;6
3;True;(10, 3);[1.0, 0];519;0;1.0;True;7
3;True;(10, 3);[1.0, 0];620;0;1.0;True;8
