correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
2;(1, 1);False;[0.00015817686972167762, 0.998205312207835];582;0;0.6;True;7
2;(1, 1);False;[0.04697588162215329, 0.9435358153658874];508;0;0.6;True;8
2;(1, 1);False;[0.0021529313850423793, 0.9842011273741325];1744;0;0.6;True;9
2;(1, 2);False;[0.0001397180553813979, 0.9991167247994914];602;0;0.6;False;0
2;(1, 2);False;[0.0014998925984893005, 0.9976408242024093];715;0;0.6;False;1
2;(1, 2);False;[0.3766560035414437, 0.621000764775681];645;0;0.6;False;2
2;(1, 2);False;[7.477933859699462e-05, 0.9990312909346835];740;0;0.6;False;3
2;(1, 2);False;[0.00023023138267458366, 0.9985754545999891];737;0;0.6;False;4
2;(1, 2);True;[0.9978841107432915, 0.0019263695480813503];565;0;0.4;True;5
2;(1, 2);False;[0.00048708572341093245, 0.99793159525473];645;0;0.6;False;6
2;(1, 2);True;[0.9857020111532161, 0.014060287299136508];647;0;0.4;True;7
2;(1, 2);True;[0.49789909977198815, 0.49789909977198815];580;0;0.4;True;8
2;(1, 2);True;[0.993102651403741, 0.00669147272132963];663;0;0.4;True;9
2;(1, 3);False;[3.9980371957180144e-05, 0.9978803122565625];408;0;0.9;True;0
2;(1, 3);False;[9.587281043034823e-05, 0.9975148364796242];1231;0;0.9;True;1
2;(1, 3);False;[6.530155971867672e-05, 0.9885710943009114];438;0;0.9;True;2
2;(1, 3);False;[0.40651068951769426, 0.5914695631987704];684;0;0.9;True;3
2;(1, 3);True;[0.9792011870897049, 0.02032267001195212];508;0;0.1;False;4
2;(1, 3);False;[0.0031531760803949886, 0.9906984082648513];2961;0;0.9;True;5
2;(1, 3);False;[0.000484568044787776, 0.9927734456650922];471;0;0.9;True;6
2;(1, 3);False;[0.0001791498655530369, 0.9977143911167673];581;0;0.9;True;7
2;(1, 3);False;[0.00013974244143962755, 0.9992907312881996];242;0;0.9;True;8
2;(1, 3);False;[0.0002938333501755293, 0.9925302956458644];674;0;0.9;True;9
2;(2, 0);False;[6.586238694635442e-05, 0.9970612123378478];203;0;0.6;True;0
2;(2, 0);False;[0, 0.9972797919180385];379;0;0.6;True;1
2;(2, 0);False;[0, 0.9980604193957617];245;0;0.6;True;2
2;(2, 0);False;[0.00020215758299798968, 0.9935578577599338];317;0;0.6;True;3
2;(2, 0);False;[3.993148332272115e-05, 0.9966603368746944];408;0;0.6;True;4
2;(2, 0);True;[0.9956418307097566, 0.004068960049099849];273;0;0.4;False;5
2;(2, 0);True;[0.9866511817099796, 0.01242010558097056];222;0;0.4;False;6
2;(2, 0);True;[0.9946922761606296, 0.004065079497785855];273;0;0.4;False;7
2;(2, 0);False;[0.0001231569064386519, 0.9979509464010995];345;0;0.6;True;8
2;(2, 0);True;[0.9928963579435618, 0.006690081702055019];263;0;0.4;False;9
2;(2, 1);False;[9.55662747578463e-05, 0.9943254776584858];271;0;0.4;True;0
2;(2, 1);False;[0.00010660009011603565, 0.978801521736131];337;0;0.4;True;1
2;(2, 1);False;[0, 0.9932951516969526];327;0;0.4;True;2
2;(2, 1);False;[5.0917713827742345e-05, 0.9897528825080394];179;0;0.4;True;3
2;(2, 1);True;[0.9866723026346153, 0.0035584961826831928];223;0;0.6;False;4
2;(2, 1);True;[0.9972393641697178, 0.00247190980919416];292;0;0.6;False;5
2;(2, 1);True;[0.9963718445478396, 0.0031712326133327504];325;0;0.6;False;6
2;(2, 1);True;[0.9877590571278994, 0.010973009493592296];336;0;0.6;False;7
2;(2, 1);True;[0.9976322816275821, 0.0016995863900149317];163;0;0.6;False;8
2;(2, 1);True;[0.9977886808468877, 0.00192618492544823];250;0;0.6;False;9
2;(2, 2);False;[0.00017872000935693902, 0.995320741862879];385;0;0.3;False;0
2;(2, 2);False;[6.507830759106714e-05, 0.9851913728918601];354;0;0.3;False;1
2;(2, 2);True;[0.9986767420985285, 0.0011693301952584595];331;0;0.7;True;2
2;(2, 2);True;[0.9979640059184557, 0.0015003783009855782];409;0;0.7;True;3
2;(2, 2);True;[0.9955432846086686, 0.0035904902221950076];301;0;0.7;True;4
2;(2, 2);True;[0.9981045953983868, 0.001700390522723135];317;0;0.7;True;5
2;(2, 2);False;[8.224629323976121e-05, 0.9696769056303881];316;0;0.3;False;6
2;(2, 2);True;[0.9985931665282842, 0.0011692326228142768];231;0;0.7;True;7
2;(2, 2);True;[0.9989452769815018, 0.0008038842710458783];309;0;0.7;True;8
2;(2, 2);True;[0.998113739844429, 0.0009101617061750921];330;0;0.7;True;9
2;(2, 3);True;[0.9991387400313836, 0.0007095627343647353];341;0;0.3;False;0
2;(2, 3);False;[0, 0.9881097367119515];328;0;0.7;True;1
2;(2, 3);False;[0.00013861013784138523, 0.9911934567724833];380;0;0.7;True;2
2;(2, 3);False;[0.00012130455490023485, 0.9829406303032723];287;0;0.7;True;3
2;(2, 3);False;[0.0002947640348861588, 0.9956740930551934];296;0;0.7;True;4
2;(2, 3);False;[0.00010847651913580609, 0.9960310065405565];341;0;0.7;True;5
2;(2, 3);False;[0.00022490043772632252, 0.9754534489719662];347;0;0.7;True;6
2;(2, 3);True;[0.9971186927478014, 0.0021811885558583595];485;0;0.3;False;7
2;(2, 3);True;[0.9956573114977988, 0.0040690240772380485];330;0;0.3;False;8
2;(2, 3);False;[0.0009083117154702572, 0.9960849383303899];442;0;0.7;True;9
0;(3, 0);True;[0.9997083799476653, 0.0002034090006509674];439;0;1.0;True;0
0;(3, 0);True;[0.9992577582442926, 0.0006262615670131323];432;0;1.0;True;1
0;(3, 0);True;[0.999744361438622, 0.0001398058917781469];402;0;1.0;True;2
0;(3, 0);True;[0.9991512356035676, 0.0006261946786333777];427;0;1.0;True;3
0;(3, 0);True;[0.999461226011623, 0.0004305105078186105];318;0;1.0;True;4
0;(3, 0);True;[0.9996261802540988, 0.0002959340772811987];377;0;1.0;True;5
0;(3, 0);True;[0.9994778976166461, 0.0003799305304019389];371;0;1.0;True;6
0;(3, 0);True;[0.9996165316235084, 0.00013978802679504707];356;0;1.0;True;7
0;(3, 0);True;[0.9893288074668307, 0.0009021512588497607];337;0;1.0;True;8
0;(3, 0);True;[0.9996140301515887, 0.00029593040838246675];345;0;1.0;True;9
0;(3, 1);False;[7.468568919970525e-05, 0.9977802545567827];375;0;1.0;True;0
0;(3, 1);False;[3.1120090933039724e-05, 0.9973461909451184];291;0;1.0;True;1
0;(3, 1);False;[1.6655128709008152e-05, 0.9972111495616884];305;0;1.0;True;2
0;(3, 1);False;[8.918164327649322e-06, 0.9975822157633345];281;0;1.0;True;3
0;(3, 1);False;[3.117171481800836e-05, 0.9990009524215981];313;0;1.0;True;4
0;(3, 1);False;[1.8872751330691115e-05, 0.9972126905502589];372;0;1.0;True;5
0;(3, 1);False;[3.996005476199167e-05, 0.9973729900504344];392;0;1.0;True;6
0;(3, 1);False;[8.469787704220768e-05, 0.998580684910422];408;0;1.0;True;7
0;(3, 1);False;[4.526128921443741e-05, 0.9969466265826444];335;0;1.0;True;8
0;(3, 1);False;[3.106387146940889e-05, 0.9955452933286921];391;0;1.0;True;9
0;(3, 2);False;[3.528840966566389e-05, 0.9980460511539656];348;0;1.0;True;0
0;(3, 2);False;[3.109149407228706e-05, 0.9964300740136933];309;0;1.0;True;1
0;(3, 2);False;[1.8867118653985997e-05, 0.9969146372838932];379;0;1.0;True;2
0;(3, 2);False;[1.667666485612381e-05, 0.9985006910789727];342;0;1.0;True;3
0;(3, 2);False;[2.738361699433176e-05, 0.9944500713435401];372;0;1.0;True;4
0;(3, 2);False;[1.8885210374456977e-05, 0.9978704598174858];371;0;1.0;True;5
0;(3, 2);False;[6.592893767844952e-05, 0.99806885060806];307;0;1.0;True;6
0;(3, 2);False;[2.3665232667822954e-05, 0.973844171400305];286;0;1.0;True;7
0;(3, 2);False;[1.8880366214354766e-05, 0.9976144852381107];350;0;1.0;True;8
0;(3, 2);False;[1.6670415713233668e-05, 0.9981266848301193];375;0;1.0;True;9
0;(3, 3);False;[2.4206391399999032e-05, 0.9961136807107183];398;0;1.0;True;0
0;(3, 3);False;[4.004276027938957e-05, 0.9994378867088114];286;0;1.0;True;1
0;(3, 3);False;[1.1462950063590614e-05, 0.998610522453498];279;0;1.0;True;2
0;(3, 3);False;[3.1150407368731045e-05, 0.9983178112155224];357;0;1.0;True;3
0;(3, 3);False;[2.427171763921332e-05, 0.9988018342747091];279;0;1.0;True;4
0;(3, 3);False;[1.1463955844450651e-05, 0.9986976678357421];371;0;1.0;True;5
0;(3, 3);False;[2.4268500375851283e-05, 0.9986698463173715];321;0;1.0;True;6
0;(3, 3);False;[5.141337224599291e-05, 0.9993879966587339];322;0;1.0;True;7
0;(3, 3);False;[4.003519981832035e-05, 0.9992491879809996];325;0;1.0;True;8
0;(3, 3);False;[4.531125813736432e-05, 0.9980465261300185];340;0;1.0;True;9
1;(4, 0);False;[0, 0.9978647622869252];266;0;1.0;True;0
1;(4, 0);False;[1.1465628697171219e-05, 0.9988442917873718];240;0;1.0;True;1
1;(4, 0);False;[1.666777682966654e-05, 0.9979689923035886];394;0;1.0;True;2
1;(4, 0);False;[1.2982747090577005e-05, 0.9981126709604604];173;0;1.0;True;3
1;(4, 0);False;[5.823443084013639e-05, 0.9989666898067541];279;0;1.0;True;4
1;(4, 0);False;[1.2990190392254638e-05, 0.9986847080040316];204;0;1.0;True;5
1;(4, 0);False;[0, 0.99785004360391];267;0;1.0;True;6
1;(4, 0);False;[0.0003793890521289347, 0.9980536509141275];419;0;1.0;True;7
1;(4, 0);False;[0, 0.9979058343503889];246;0;1.0;True;8
1;(4, 0);False;[6.593686037100315e-05, 0.9981888017401088];333;0;1.0;True;9
1;(4, 1);True;[0.9989207722351912, 0.0007094077888726919];462;0;0.9;True;0
1;(4, 1);True;[0.998595187447185, 0.001324916664892845];380;0;0.9;True;1
1;(4, 1);True;[0.9989793001051912, 0.0009109510583056216];324;0;0.9;True;2
1;(4, 1);True;[0.9973729900504344, 0.0024722410456491555];376;0;0.9;True;3
1;(4, 1);True;[0.9994272891522336, 0.00048781580046640275];321;0;0.9;True;4
1;(4, 1);False;[6.591240369684021e-05, 0.9978181149935027];432;0;0.1;False;5
1;(4, 1);True;[0.9989945279682365, 0.0009109649584217158];301;0;0.9;True;6
1;(4, 1);True;[0.9990453306118695, 0.00048762928395539826];374;0;0.9;True;7
1;(4, 1);True;[0.9975945539003561, 0.002182228875622688];421;0;0.9;True;8
1;(4, 1);True;[0.9988649867246786, 0.0010321246584862446];322;0;0.9;True;9
1;(4, 2);False;[2.141614113458481e-05, 0.9986357253819608];295;0;1.0;True;0
1;(4, 2);False;[3.115079356658993e-05, 0.9983308802988549];308;0;1.0;True;1
1;(4, 2);False;[1.8881338548289897e-05, 0.9976662154327454];315;0;1.0;True;2
1;(4, 2);False;[3.11141854855709e-05, 0.9971568586899167];326;0;1.0;True;3
1;(4, 2);False;[1.8896920724697707e-05, 0.998489875630479];246;0;1.0;True;4
1;(4, 2);False;[1.8874173262454503e-05, 0.9972878543051348];228;0;1.0;True;5
1;(4, 2);False;[0, 0.9992220498028976];204;0;1.0;True;6
1;(4, 2);False;[5.139910602638401e-05, 0.9991101798586753];206;0;1.0;True;7
1;(4, 2);False;[2.1404665908667838e-05, 0.998100082640085];298;0;1.0;True;8
1;(4, 2);False;[0, 0.9979046473104131];363;0;1.0;True;9
1;(4, 3);True;[0.9980214719164893, 0.001926635031537425];185;0;0.2;False;0
1;(4, 3);False;[2.7468648777043785e-05, 0.9975378487398494];251;0;0.8;True;1
1;(4, 3);False;[4.0027144534487116e-05, 0.9990479482154088];343;0;0.8;True;2
1;(4, 3);False;[1.6686098658841536e-05, 0.9990660338433601];259;0;0.8;True;3
1;(4, 3);False;[3.117941523390637e-05, 0.9992477596497061];311;0;0.8;True;4
1;(4, 3);True;[0.9939398706843611, 0.005910181602145792];285;0;0.2;False;5
1;(4, 3);False;[7.475309923210533e-05, 0.9986807845112184];299;0;0.8;True;6
1;(4, 3);False;[2.1417305335581304e-05, 0.9986898206474375];359;0;0.8;True;7
1;(4, 3);False;[2.143361079623594e-05, 0.9994501516324829];320;0;0.8;True;8
1;(4, 3);False;[3.5305476191806224e-05, 0.9985285032351586];300;0;0.8;True;9
2;(5, 0);True;[0.995185657979461, 0.004608623443332247];300;0;0.4;False;0
2;(5, 0);True;[0.9900894370574319, 0.00970649359602514];517;0;0.4;False;1
2;(5, 0);False;[0.00015837672023199576, 0.9994661083531846];309;0;0.6;True;2
2;(5, 0);False;[0.0005522110552242044, 0.9984209477417432];298;0;0.6;True;3
2;(5, 0);True;[0.97940571554511, 0.020326914939869645];600;0;0.4;False;4
2;(5, 0);True;[0.993931391504192, 0.005910130874867896];322;0;0.4;False;5
2;(5, 0);False;[0.0008025292215337906, 0.9972612966461407];355;0;0.6;True;6
2;(5, 0);False;[0.000261079226862185, 0.999313706631022];274;0;0.6;True;7
2;(5, 0);False;[0.00015835225367274278, 0.9993119209419844];337;0;0.6;True;8
2;(5, 0);False;[0.0008021301899586619, 0.9967654998226855];343;0;0.6;True;9
2;(5, 1);False;[0.005894651247149629, 0.9913280449273191];683;0;0.6;True;0
2;(5, 1);False;[0.07550449490220748, 0.9198329572060496];483;0;0.6;True;1
2;(5, 1);True;[0.9939430503955734, 0.005910201329538112];377;0;0.4;False;2
2;(5, 1);True;[0.9979884638417093, 0.0019265707242285416];339;0;0.4;False;3
2;(5, 1);False;[0.00015838110044706798, 0.9994939743365333];424;0;0.6;True;4
2;(5, 1);True;[0.9976494855471811, 0.002182349584827668];403;0;0.4;False;5
2;(5, 1);False;[0.00015816691398660556, 0.9981421243091027];305;0;0.6;True;6
2;(5, 1);False;[0.00017942121078195683, 0.9992255015133592];386;0;0.6;True;7
2;(5, 1);False;[0.00012326489175304127, 0.9988260952901897];348;0;0.6;True;8
2;(5, 1);True;[0.9573186447810279, 0.04206164841595575];300;0;0.4;False;9
2;(5, 2);True;[0.9991533777489191, 0.0008040518001664612];409;0;0.7;True;0
2;(5, 2);False;[0.00022985491596532058, 0.9969427167656674];373;0;0.3;False;1
2;(5, 2);True;[0.7768036611582144, 0.22255797514038617];446;0;0.7;True;2
2;(5, 2);True;[0.9987635422361829, 0.0011694316792378971];340;0;0.7;True;3
2;(5, 2);False;[0.00010884294030144638, 0.9993959739966086];407;0;0.3;False;4
2;(5, 2);True;[0.9989166088406303, 0.0010321783048177812];301;0;0.7;True;5
2;(5, 2);True;[0.9990339085014373, 0.0009110010128363683];326;0;0.7;True;6
2;(5, 2);True;[0.9982186159529403, 0.001700585128110658];432;0;0.7;True;7
2;(5, 2);True;[0.9992088383060181, 0.0007096124729519693];348;0;0.7;True;8
2;(5, 2);False;[0.00012328534794391768, 0.9989917917062996];269;0;0.3;False;9
2;(5, 3);False;[0.0001781091735589777, 0.9919189535812211];408;0;0.9;True;0
2;(5, 3);False;[0.00026097840758951214, 0.9989277904585149];326;0;0.9;True;1
2;(5, 3);False;[6.5904358240189e-05, 0.9976969475115068];372;0;0.9;True;2
2;(5, 3);False;[0.00022975717055273407, 0.9965184966412256];384;0;0.9;True;3
2;(5, 3);False;[0.00015820010220725305, 0.9983516728028582];477;0;0.9;True;4
2;(5, 3);True;[0.9873951458803536, 0.012429472374814643];409;0;0.1;False;5
2;(5, 3);False;[0.00015823359919814813, 0.9985633300850273];319;0;0.9;True;6
2;(5, 3);False;[0.00029553584415223854, 0.9982806255067672];379;0;0.9;True;7
2;(5, 3);False;[0.00010842377181648685, 0.9955470656229993];396;0;0.9;True;8
2;(5, 3);False;[0.0004301745900039754, 0.9986816167131354];369;0;0.9;True;9
3;(6, 0);False;[0.0013237477754749955, 0.9977145098212996];706;0;1.0;True;0
3;(6, 0);False;[0.0002033137758510418, 0.9992403798445277];293;0;1.0;True;1
3;(6, 0);False;[5.141155810833254e-05, 0.9993529932370236];298;0;1.0;True;2
3;(6, 0);False;[3.532342682413853e-05, 0.9990366449950362];363;0;1.0;True;3
3;(6, 0);False;[5.826253918215804e-05, 0.9994493180920381];286;0;1.0;True;4
3;(6, 0);False;[7.470285659595419e-05, 0.9980099543324364];526;0;1.0;True;5
3;(6, 0);False;[0.00013970633026756603, 0.9990323617328282];344;0;1.0;True;6
3;(6, 0);False;[4.001168751154569e-05, 0.9986616427796715];330;0;1.0;True;7
3;(6, 0);False;[4.004524256020798e-05, 0.9994994524696332];282;0;1.0;True;8
3;(6, 0);False;[0.00017915089065972316, 0.9977204429752233];467;0;1.0;True;9
3;(6, 1);True;[0.9983862496399708, 0.0015010130270493732];379;0;0.8;False;0
3;(6, 1);True;[0.9952652395465336, 0.004608992648688519];381;0;0.8;False;1
3;(6, 1);True;[0.9986816167131354, 0.0011693357710726262];317;0;0.8;False;2
3;(6, 1);True;[0.998765563848699, 0.001169434467383614];412;0;0.8;False;3
3;(6, 1);True;[0.9977021688069028, 0.0021824650973011565];475;0;0.8;False;4
3;(6, 1);False;[0.00010882187079550944, 0.9992021732404748];299;0;0.2;True;5
3;(6, 1);True;[0.9987487970412617, 0.0011694143928828225];323;0;0.8;False;6
3;(6, 1);False;[0, 0.9936629554741965];1190;0;0.2;True;7
3;(6, 1);True;[0.9983776942897773, 0.0015010001438065098];359;0;0.8;False;8
3;(6, 1);True;[0.9962950439366849, 0.0035932014666359147];468;0;0.8;False;9
3;(6, 2);False;[0.00010880671987932063, 0.9990625832652925];387;0;0.5;True;0
3;(6, 2);True;[0.9958655818638799, 0.004069875941360229];435;0;0.5;False;1
3;(6, 2);True;[0.9976875735464201, 0.002182432836445495];421;0;0.5;False;2
3;(6, 2);True;[0.9987190701214059, 0.0011693798209392423];287;0;0.5;False;3
3;(6, 2);True;[0.9882592056402082, 0.01097856764446129];368;0;0.5;False;4
3;(6, 2);False;[9.563556558287833e-05, 0.9950465978407739];228;0;0.5;True;5
3;(6, 2);True;[0.9972806217915192, 0.002472011179339232];358;0;0.5;False;6
3;(6, 2);False;[0.00012326077741205884, 0.998792201565721];439;0;0.5;True;7
3;(6, 2);False;[0.00013950129998206593, 0.9975659631950319];576;0;0.5;True;8
3;(6, 2);False;[0.00010877798044525032, 0.9987993369054047];448;0;0.5;True;9
3;(6, 3);False;[0.0005475880133158205, 0.9900623260607126];478;0;0.8;False;0
3;(6, 3);False;[0.00017942805528852626, 0.9992643050824983];334;0;0.8;False;1
3;(6, 3);False;[0.00012330862980782154, 0.999180631196103];366;0;0.8;False;2
3;(6, 3);True;[0.9963304252546421, 0.0035933282583991244];514;0;0.2;True;3
3;(6, 3);True;[0.9987635422361829, 0.0011694316792378971];454;0;0.2;True;4
3;(6, 3);False;[8.467574780553612e-05, 0.9983197121032988];671;0;0.8;False;5
3;(6, 3);False;[0.0001780212087694467, 0.9914286875631241];497;0;0.8;False;6
3;(6, 3);False;[0.00010830905747148738, 0.9944934570385676];397;0;0.8;False;7
3;(6, 3);False;[0.00010877154883189504, 0.9987397599063503];392;0;0.8;False;8
3;(6, 3);False;[0.00017927599769613326, 0.9984167885225553];568;0;0.8;False;9
0;(7, 0);True;[0.9986175364044881, 0.0013249463583919546];367;0;0.4;True;0
0;(7, 0);True;[0.9980171972474607, 0.0019266267633346065];389;0;0.4;True;1
0;(7, 0);False;[0.003578498345383501, 0.9922182515217061];531;0;0.6;False;2
0;(7, 0);False;[0.0003797369143738967, 0.9989688311494124];295;0;0.6;False;3
0;(7, 0);False;[0.0001232731208470104, 0.9988927003001214];274;0;0.6;False;4
0;(7, 0);False;[0.0009096848663138434, 0.9975905202975822];427;0;0.6;False;5
0;(7, 0);False;[2.7502882256662433e-05, 0.998781260872555];335;0;0.6;False;6
0;(7, 0);True;[0.9986253825597994, 0.0013249564669690166];369;0;0.4;True;7
0;(7, 0);True;[0.9986031521209071, 0.0013249274050178307];324;0;0.4;True;8
0;(7, 0);False;[0.00048703253864373653, 0.9978226253153122];404;0;0.6;False;9
0;(7, 1);False;[0.0001397372440539669, 0.9992534731034581];310;0;0.9;True;0
0;(7, 1);False;[0.00029566636717555655, 0.998721567173747];333;0;0.9;True;1
0;(7, 1);False;[0.000295740534433966, 0.9989720432301541];288;0;0.9;True;2
0;(7, 1);False;[0.00020332812459668382, 0.9993106114154511];384;0;0.9;True;3
0;(7, 1);False;[0.00020328314272906775, 0.9990899507779072];640;0;0.9;True;4
0;(7, 1);True;[0.8806633405640555, 0.11918481019939282];372;0;0.1;False;5
0;(7, 1);False;[0.0002947527907450463, 0.9956363951047077];428;0;0.9;True;6
0;(7, 1);False;[7.458049158947943e-05, 0.9963750399267208];368;0;0.9;True;7
0;(7, 1);False;[0.0031391446753086284, 0.9862898252853931];390;0;0.9;True;8
0;(7, 1);False;[0.001031699523811151, 0.9984533902228134];396;0;0.9;True;9
0;(7, 2);False;[0.0015003210671872115, 0.9979258969104096];421;0;0.6;True;0
0;(7, 2);False;[0.0008031846299069085, 0.9980759755515375];369;0;0.6;True;1
0;(7, 2);True;[0.9989210100476216, 0.001032182734456013];406;0;0.4;False;2
0;(7, 2);True;[0.9858296673094018, 0.014062104327210804];446;0;0.4;False;3
0;(7, 2);True;[0.9987913690391044, 0.0011694645797809366];459;0;0.4;False;4
0;(7, 2);False;[0.00010852660110808721, 0.9964910330392066];413;0;0.6;True;5
0;(7, 2);False;[0.0021798233690549307, 0.9964947025738295];505;0;0.6;True;6
0;(7, 2);False;[0.0006249668755690314, 0.9971918269234158];662;0;0.6;True;7
0;(7, 2);True;[0.9795700646017164, 0.020330327031396696];734;0;0.4;False;8
0;(7, 2);False;[0.0004875999873454847, 0.9989854864001924];192;0;0.6;True;9
0;(7, 3);False;[0.00023038864544204973, 0.9992577582442926];364;0;0.9;True;0
0;(7, 3);False;[0.004035255026125107, 0.9873944479168077];627;0;0.9;True;1
0;(7, 3);False;[0.00359025225107908, 0.9954772438787033];362;0;0.9;True;2
0;(7, 3);False;[0.003171203882393501, 0.9963626136397371];316;0;0.9;True;3
0;(7, 3);False;[0.000261011262926854, 0.9990535403834716];393;0;0.9;True;4
0;(7, 3);False;[0.0011673552435362978, 0.9969898744429486];275;0;0.9;True;5
0;(7, 3);False;[0.0003349881993148263, 0.9985853209748449];370;0;0.9;True;6
0;(7, 3);True;[0.99711027768751, 0.0028006775057995486];400;0;0.1;False;7
0;(7, 3);False;[0.00013956384223682238, 0.9980136352696245];428;0;0.9;True;8
0;(7, 3);False;[0.0017000256976429087, 0.9978905209692949];353;0;0.9;True;9
0;(8, 0);True;[0.9994759922546742, 0.0003799298057426522];317;0;1.0;True;0
0;(8, 0);True;[0.9996434529755368, 0.0002033958100347808];405;0;1.0;True;1
0;(8, 0);True;[0.9989355225275076, 0.0009109110966532881];242;0;1.0;True;2
0;(8, 0);True;[0.9992654954266135, 0.0006262663450279335];252;0;1.0;True;3
