correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;(0, 2);False;[2.428672173415376e-05, 0.9994189540860882];244;0;1.0;True;7
1;(0, 2);False;[9.595403593493346e-05, 0.9983601089162606];209;0;1.0;True;8
1;(0, 2);False;[4.001638123543627e-05, 0.9987793581757638];333;0;1.0;True;9
1;(0, 3);False;[4.533516077699073e-05, 0.9985737904900278];208;0;1.0;True;0
1;(0, 3);False;[5.116884655566589e-05, 0.9946347209490972];251;0;1.0;True;1
1;(0, 3);False;[5.823820745690114e-05, 0.9990317668448283];272;0;1.0;True;2
1;(0, 3);False;[9.60414667422295e-05, 0.999269304537311];280;0;1.0;True;3
1;(0, 3);False;[2.4279820551262085e-05, 0.9991350509316581];173;0;1.0;True;4
1;(0, 3);False;[2.428699967521712e-05, 0.99943098037813];125;0;1.0;True;5
1;(0, 3);False;[4.003947626738702e-05, 0.9993559696258544];178;0;1.0;True;6
1;(0, 3);False;[5.140861639954425e-05, 0.9992952548393363];208;0;1.0;True;7
1;(0, 3);False;[0.000230404685248953, 0.9993273970778213];280;0;1.0;True;8
1;(0, 3);False;[3.996737233647364e-05, 0.9975557612865439];212;0;1.0;True;9
2;(1, 0);False;[4.4348706756276295e-05, 0.9768450467910619];257;0;1.0;True;0
2;(1, 0);False;[5.1387686099518054e-05, 0.9988881803736762];254;0;1.0;True;1
2;(1, 0);False;[6.602426174764182e-05, 0.999511599754084];238;0;1.0;True;2
2;(1, 0);False;[3.118116964870658e-05, 0.9993039449730403];284;0;1.0;True;3
2;(1, 0);False;[8.905662208330106e-06, 0.9961837101493146];309;0;1.0;True;4
2;(1, 0);False;[1.8854240001533556e-05, 0.9962339906657];211;0;1.0;True;5
2;(1, 0);False;[3.9943709397255985e-05, 0.9969654655975011];359;0;1.0;True;6
2;(1, 0);False;[1.6665631057658325e-05, 0.997840666574098];208;0;1.0;True;7
2;(1, 0);False;[5.8258705427678074e-05, 0.9993834722805766];256;0;1.0;True;8
2;(1, 0);False;[6.598466823488302e-05, 0.9989124455797107];234;0;1.0;True;9
2;(1, 1);False;[2.4208076664666205e-05, 0.9961834735684063];329;0;1.0;True;0
2;(1, 1);False;[1.6661403900422556e-05, 0.9975869612361921];330;0;1.0;True;1
2;(1, 1);False;[6.600959238276708e-05, 0.9992893028393577];353;0;1.0;True;2
2;(1, 1);False;[1.0096443047193331e-05, 0.9966778623726135];284;0;1.0;True;3
2;(1, 1);False;[0.0001394806804910159, 0.9974186469754217];304;0;1.0;True;4
2;(1, 1);False;[1.2980704334746078e-05, 0.9979551015884847];251;0;1.0;True;5
2;(1, 1);False;[2.7440868724335006e-05, 0.9965291508265331];311;0;1.0;True;6
2;(1, 1);False;[2.4267551480336867e-05, 0.9986306133642553];298;0;1.0;True;7
2;(1, 1);False;[3.0808083242681805e-05, 0.9873467990477375];241;0;1.0;True;8
2;(1, 1);False;[3.0893317333376804e-05, 0.9900791530115881];276;0;1.0;True;9
2;(1, 2);True;[0.9998499380280622, 9.609726264205262e-05];268;0;1.0;True;0
2;(1, 2);True;[0.9997617574052499, 0.00015842354949515842];386;0;1.0;True;1
2;(1, 2);True;[0.9998094206693467, 0.00010888799913665105];295;0;1.0;True;2
2;(1, 2);True;[0.9998583994165924, 9.609808745501366e-05];313;0;1.0;True;3
2;(1, 2);True;[0.9998289639225073, 0.00010889017987593896];339;0;1.0;True;4
2;(1, 2);True;[0.9997883291171503, 0.0001584277799168079];360;0;1.0;True;5
2;(1, 2);True;[0.9997100478977962, 0.00020340938862321669];348;0;1.0;True;6
2;(1, 2);True;[0.999588539688349, 0.00033532445002433915];269;0;1.0;True;7
2;(1, 2);True;[0.9997465061067621, 0.0001795146608425528];313;0;1.0;True;8
2;(1, 2);True;[0.9951424482992017, 0.0002024799960856233];267;0;1.0;True;9
2;(1, 3);False;[5.1397047311307754e-05, 0.9990705553887347];374;0;1.0;True;0
2;(1, 3);False;[0.00017871489620960098, 0.9952920453041331];322;0;1.0;True;1
2;(1, 3);False;[1.667338893189026e-05, 0.9983046236447384];207;0;1.0;True;2
2;(1, 3);False;[3.114271411693873e-05, 0.9980717005328712];225;0;1.0;True;3
2;(1, 3);False;[1.659831500504318e-05, 0.9938095177614247];199;0;1.0;True;4
2;(1, 3);False;[1.667626725818965e-05, 0.9984776342891656];145;0;1.0;True;5
2;(1, 3);False;[9.595577461977864e-05, 0.9983784072231411];315;0;1.0;True;6
2;(1, 3);False;[5.134697731883245e-05, 0.9980975887683237];236;0;1.0;True;7
2;(1, 3);False;[4.535851367803145e-05, 0.9990881658957844];276;0;1.0;True;8
2;(1, 3);False;[4.532629847273859e-05, 0.9983784072231411];205;0;1.0;True;9
1;(2, 0);False;[4.004627370670528e-05, 0.9995249383629533];158;0;0.6;True;0
1;(2, 0);True;[0.9994395537713286, 0.00029587876640386384];284;0;0.4;False;1
1;(2, 0);True;[0.9992207405686209, 0.0007096209322422662];250;0;0.4;False;2
1;(2, 0);False;[8.415801398429795e-05, 0.9922156696587983];208;0;0.6;True;3
1;(2, 0);True;[0.9994508660879637, 0.00048782719842586003];178;0;0.4;False;4
1;(2, 0);False;[2.751975254220541e-05, 0.9993934736292567];170;0;0.6;True;5
1;(2, 0);False;[8.472809197738718e-05, 0.9989376636870654];215;0;0.6;True;6
1;(2, 0);False;[5.819035140636777e-05, 0.9982105386040275];205;0;0.6;True;7
1;(2, 0);True;[0.9992227639789955, 0.000709622285738072];298;0;0.4;False;8
1;(2, 0);False;[3.974675902984717e-05, 0.9920498669568039];336;0;0.6;True;9
1;(2, 1);True;[0.9990860240065534, 0.0008039973589575005];322;0;0.8;True;0
1;(2, 1);True;[0.9897612910136443, 0.0004830977342752094];254;0;0.8;True;1
1;(2, 1);True;[0.9992112187471968, 0.0007096141648019614];242;0;0.8;True;2
1;(2, 1);False;[0.0007069750581987532, 0.9954950821067489];483;0;0.2;False;3
1;(2, 1);True;[0.9990067820431525, 0.0008039337210907297];266;0;0.8;True;4
1;(2, 1);False;[4.532949734858926e-05, 0.9984481612765256];308;0;0.2;False;5
1;(2, 1);True;[0.9994500325469231, 0.0004305055810450308];259;0;0.8;True;6
1;(2, 1);True;[0.9995634078704312, 0.0003799629603199316];349;0;0.8;True;7
1;(2, 1);True;[0.999480279338763, 0.0004305187192332054];218;0;0.8;True;8
1;(2, 1);True;[0.9992269298128366, 0.0006262421567028556];252;0;0.8;True;9
1;(2, 2);False;[5.141866793287183e-05, 0.9994907589485971];196;0;1.0;True;0
1;(2, 2);False;[5.8263372640427786e-05, 0.9994634885486726];192;0;1.0;True;1
1;(2, 2);False;[8.477157514833195e-05, 0.9994494371775127];193;0;1.0;True;2
1;(2, 2);False;[2.7484475806429673e-05, 0.9981125522085563];164;0;1.0;True;3
1;(2, 2);False;[8.478337926329552e-05, 0.999588658790412];254;0;1.0;True;4
1;(2, 2);False;[2.425149531595419e-05, 0.9979694672429689];256;0;1.0;True;5
1;(2, 2);False;[6.6019476532214e-05, 0.9994394346870316];240;0;1.0;True;6
1;(2, 2);False;[6.598831815306183e-05, 0.9989677605356571];304;0;1.0;True;7
1;(2, 2);False;[4.004249296601757e-05, 0.9994308613530292];218;0;1.0;True;8
1;(2, 2);False;[5.141297999458819e-05, 0.9993799004236754];234;0;1.0;True;9
1;(2, 3);False;[5.8206114019654224e-05, 0.9984814373744049];241;0;0.9;True;0
1;(2, 3);False;[2.4276555909943423e-05, 0.9990009524215981];155;0;0.9;True;1
1;(2, 3);False;[4.00333671942588e-05, 0.9992028873442048];284;0;0.9;True;2
1;(2, 3);True;[0.9668203437544078, 0.033082770320612465];185;0;0.1;False;3
1;(2, 3);False;[3.1173498528869466e-05, 0.9990585377370484];215;0;0.9;True;4
1;(2, 3);False;[0.00010877839540110636, 0.9988030234284018];216;0;0.9;True;5
1;(2, 3);False;[0.001923291144796378, 0.9962894825190152];320;0;0.9;True;6
1;(2, 3);False;[8.474999242171192e-05, 0.9991958652106483];250;0;0.9;True;7
1;(2, 3);False;[9.593308268500722e-05, 0.9981420055536943];348;0;0.9;True;8
1;(2, 3);False;[0.00037923784418670604, 0.9976555367796532];333;0;0.9;True;9
1;(3, 0);False;[0.4684487304862131, 0.5308219542915711];393;0;0.2;True;0
1;(3, 0);True;[0.9902092305929702, 0.009707669285094358];335;0;0.8;False;1
1;(3, 0);False;[0.0002608895695529558, 0.9985876984193401];373;0;0.2;True;2
1;(3, 0);True;[0.9737606309883329, 0.025949839082404388];474;0;0.8;False;3
1;(3, 0);True;[0.7768057447107914, 0.22255858535371903];538;0;0.8;False;4
1;(3, 0);True;[0.9577114487517009, 0.042078900592033786];396;0;0.8;False;5
1;(3, 0);True;[0.983960310564649, 0.015904239850561414];432;0;0.8;False;6
1;(3, 0);True;[0.9239495302635528, 0.07584240213600464];365;0;0.8;False;7
1;(3, 0);True;[0.990185035938905, 0.009707433210115718];298;0;0.8;False;8
1;(3, 0);True;[0.9624697298056587, 0.037319003976684195];329;0;0.8;False;9
1;(3, 1);True;[0.9044143813378246, 0.09532457021426452];377;0;0.7;True;0
1;(3, 1);True;[0.9922356210542982, 0.007575811102925648];432;0;0.7;True;1
1;(3, 1);False;[0.2683979236897854, 0.7295812205052955];429;0;0.3;False;2
1;(3, 1);True;[0.9738713062991957, 0.025952790412856655];394;0;0.7;True;3
1;(3, 1);True;[0.9874711615692485, 0.012430426631763613];359;0;0.7;True;4
1;(3, 1);True;[0.9984374657687325, 0.00150109032882873];435;0;0.7;True;5
1;(3, 1);False;[0.025934469130424586, 0.9731837019025619];380;0;0.3;False;6
1;(3, 1);False;[0.00015820115831039847, 0.9983582077191169];335;0;0.3;False;7
1;(3, 1);True;[0.9874384987517856, 0.012430017655529256];419;0;0.7;True;8
1;(3, 1);True;[0.946358942390814, 0.053389918512353245];320;0;0.7;True;9
1;(3, 2);False;[5.818535710277919e-05, 0.9981253784254135];125;0;1.0;True;0
1;(3, 2);False;[9.550058605182207e-05, 0.9936418871062306];317;0;1.0;True;1
1;(3, 2);False;[0.00013879228156612685, 0.9924962407427155];357;0;1.0;True;2
1;(3, 2);False;[0.00029563168697089014, 0.9986044597322153];295;0;1.0;True;3
1;(3, 2);False;[0.0010301849304814674, 0.996987741636681];421;0;1.0;True;4
1;(3, 2);False;[7.468077477957221e-05, 0.9977151031118744];142;0;1.0;True;5
1;(3, 2);False;[0.0005521607643970727, 0.9983302862934458];326;0;1.0;True;6
1;(3, 2);False;[0.00020310854456559476, 0.9982319199915627];258;0;1.0;True;7
1;(3, 2);False;[0.00013227646698945862, 0.9459020048226442];408;0;1.0;True;8
1;(3, 2);False;[0.00012323644683170378, 0.9985956629170788];256;0;1.0;True;9
1;(3, 3);False;[0.00035108186135459577, 0.923586163042531];343;0;0.3;True;0
1;(3, 3);False;[0.005906696523854363, 0.9933537279879381];357;0;0.3;True;1
1;(3, 3);False;[0.009702342793895315, 0.9896658906536301];332;0;0.3;True;2
1;(3, 3);True;[0.9517639957582118, 0.04738553630248731];557;0;0.7;False;3
1;(3, 3);True;[0.49984901348165356, 0.49984901348165356];386;0;0.7;False;4
1;(3, 3);True;[0.9913139867573096, 0.008576548357059743];381;0;0.7;False;5
1;(3, 3);True;[0.9963536196703957, 0.0035934122175693005];242;0;0.7;False;6
1;(3, 3);True;[0.9901977759607307, 0.009707558190271616];375;0;0.7;False;7
1;(3, 3);True;[0.9396517999302263, 0.06006993298146352];440;0;0.7;False;8
1;(3, 3);True;[0.9667710919467825, 0.03308109031574008];355;0;0.7;False;9
1;(4, 0);False;[4.003332901548291e-05, 0.9992021732404748];226;0;0.9;True;0
1;(4, 0);False;[1.4723618912924765e-05, 0.9989427787883692];302;0;0.9;True;1
1;(4, 0);False;[0.00012333297463926665, 0.9993771620009404];322;0;0.9;True;2
1;(4, 0);False;[1.4711744563259113e-05, 0.9981374923938517];406;0;0.9;True;3
1;(4, 0);False;[2.1419695209590714e-05, 0.9988007639562032];438;0;0.9;True;4
1;(4, 0);True;[0.9043553952006944, 0.09531836590461719];301;0;0.1;False;5
1;(4, 0);False;[1.0118150222708412e-05, 0.9988211003202244];226;0;0.9;True;6
1;(4, 0);False;[1.146504918460967e-05, 0.9987933907079452];268;0;0.9;True;7
1;(4, 0);False;[7.874959850469508e-06, 0.9981790621099221];318;0;0.9;True;8
1;(4, 0);False;[3.533875775555374e-05, 0.9994702762487295];272;0;0.9;True;9
1;(4, 1);False;[2.1398624489698788e-05, 0.9978179962766438];248;0;1.0;False;0
1;(4, 1);False;[3.453913693929952e-05, 0.976854602934197];234;0;1.0;False;1
1;(4, 1);False;[7.480644325916657e-05, 0.9993934736292567];281;0;1.0;False;2
1;(4, 1);False;[5.8204781802676336e-05, 0.9984581439080794];209;0;1.0;False;3
1;(4, 1);False;[3.116256004214142e-05, 0.9987072988191593];270;0;1.0;False;4
1;(4, 1);False;[1.471671209711399e-05, 0.9984739501295372];268;0;1.0;False;5
1;(4, 1);False;[0.3205872975931636, 0.6786832738778632];231;0;1.0;False;6
1;(4, 1);False;[0.00026095302220695656, 0.9988308524941109];181;0;1.0;False;7
1;(4, 1);False;[0.0013246039758957905, 0.9983595147772363];279;0;1.0;False;8
1;(4, 1);False;[0.00012327758829951103, 0.9989288610294336];207;0;1.0;False;9
1;(4, 2);False;[0.00048743842259273785, 0.9986543905373626];378;0;0.9;True;0
1;(4, 2);False;[4.537694501008057e-05, 0.9994934979734932];204;0;0.9;True;1
1;(4, 2);True;[0.9145484643792666, 0.08506626714573681];216;0;0.1;False;2
1;(4, 2);False;[6.60165174278119e-05, 0.9993949024015243];295;0;0.9;True;3
1;(4, 2);False;[9.602315003307412e-05, 0.9990788845834093];237;0;0.9;True;4
1;(4, 2);False;[6.598976559031291e-05, 0.9989897691706823];329;0;0.9;True;5
1;(4, 2);False;[5.8211554222118986e-05, 0.9985742659497338];290;0;0.9;True;6
1;(4, 2);False;[7.477641473363814e-05, 0.9989927433728854];274;0;0.9;True;7
1;(4, 2);False;[9.60661082261959e-05, 0.9995266056870329];205;0;0.9;True;8
1;(4, 2);False;[5.826070561593203e-05, 0.9994172871161049];347;0;0.9;True;9
1;(4, 3);False;[4.001206909455257e-05, 0.998671629638337];288;0;1.0;True;0
1;(4, 3);False;[5.139910602638401e-05, 0.9991105368776039];268;0;1.0;True;1
1;(4, 3);False;[2.135799133116872e-05, 0.995923279255736];337;0;1.0;True;2
1;(4, 3);False;[1.8896091753515017e-05, 0.9984455468136507];245;0;1.0;True;3
1;(4, 3);False;[3.997816057961383e-05, 0.9978252364046142];256;0;1.0;True;4
1;(4, 3);False;[5.824964987906893e-05, 0.9992281200542669];338;0;1.0;True;5
1;(4, 3);False;[3.532817701684109e-05, 0.9991707531234332];214;0;1.0;True;6
1;(4, 3);False;[8.477189852684466e-05, 0.9994533667734325];213;0;1.0;True;7
1;(4, 3);False;[3.531466927824174e-05, 0.9987885149663924];245;0;1.0;True;8
1;(4, 3);False;[2.141007605850958e-05, 0.9983527421752222];230;0;1.0;True;9
0;(5, 0);True;[0.9994415780901985, 0.0004305020912811917];228;0;1.0;True;0
0;(5, 0);True;[0.9996093845982684, 0.00026115642348428406];235;0;1.0;True;1
0;(5, 0);True;[0.9995015960596934, 0.00023044489953661634];245;0;1.0;True;2
0;(5, 0);True;[0.9996665636275244, 0.0001584084417685357];249;0;1.0;True;3
0;(5, 0);True;[0.9996511961118199, 0.00023047940591279718];218;0;1.0;True;4
0;(5, 0);True;[0.9996841951435107, 0.00013979749228531537];241;0;1.0;True;5
0;(5, 0);True;[0.9992390705280706, 0.0003352074271931042];267;0;1.0;True;6
0;(5, 0);True;[0.9998098973284485, 0.0001398150918017313];240;0;1.0;True;7
0;(5, 0);True;[0.9996597732851947, 0.0002611696239010901];160;0;1.0;True;8
0;(5, 0);True;[0.9997737919541505, 0.00017951962566832992];201;0;1.0;True;9
0;(5, 1);False;[4.538754858141386e-05, 0.9997274426708883];199;0;1.0;True;0
0;(5, 1);False;[6.602130242875828e-05, 0.9994669419658091];195;0;1.0;True;1
0;(5, 1);False;[2.4284150930101076e-05, 0.9993139447115013];144;0;1.0;True;2
0;(5, 1);False;[5.143289053178914e-05, 0.9997668809890766];166;0;1.0;True;3
0;(5, 1);False;[3.533272567227944e-05, 0.9992993022567985];177;0;1.0;True;4
0;(5, 1);False;[6.603301455210176e-05, 0.9996445250989693];177;0;1.0;True;5
0;(5, 1);False;[7.480879754867266e-05, 0.9994253839449139];173;0;1.0;True;6
0;(5, 1);False;[3.117201209606409e-05, 0.9990109460461476];121;0;1.0;True;7
0;(5, 1);False;[9.60790269197454e-05, 0.9996602497856703];265;0;1.0;True;8
0;(5, 1);False;[0.0003795035834158067, 0.998354999704122];217;0;1.0;True;9
0;(5, 2);False;[9.603377329885733e-05, 0.9991896763333292];244;0;1.0;True;0
0;(5, 2);False;[3.118179412525345e-05, 0.9993239446663632];282;0;1.0;True;1
0;(5, 2);False;[5.141155810833254e-05, 0.9993528741630404];110;0;1.0;True;2
0;(5, 2);False;[5.14195996379098e-05, 0.9995088606214024];230;0;1.0;True;3
0;(5, 2);False;[7.476015728625892e-05, 0.9987753148989812];240;0;1.0;True;4
0;(5, 2);False;[7.477684260893952e-05, 0.998998453972932];327;0;1.0;True;5
0;(5, 2);False;[0.00013975390302448665, 0.9993728758245235];182;0;1.0;True;6
0;(5, 2);False;[1.6674486135802444e-05, 0.9983700897376494];192;0;1.0;True;7
0;(5, 2);False;[3.5340847320598834e-05, 0.9995286303567632];165;0;1.0;True;8
0;(5, 2);False;[3.1168801643088876e-05, 0.9989080445267423];292;0;1.0;True;9
0;(5, 3);False;[0.00043039515400089795, 0.9991933658673906];227;0;0.8;True;0
0;(5, 3);False;[0.0015008913563872312, 0.9983052176348782];206;0;0.8;True;1
0;(5, 3);False;[9.607380425997895e-05, 0.9996062875650183];195;0;0.8;True;2
0;(5, 3);True;[0.9449326047026759, 0.05330945461340348];109;0;0.2;False;3
0;(5, 3);True;[0.9952380809031643, 0.004608867379270383];217;0;0.2;False;4
0;(5, 3);False;[0.000108754745443489, 0.998586034172724];200;0;0.8;True;5
0;(5, 3);False;[0.0001583841213556315, 0.9995125525267355];188;0;0.8;True;6
0;(5, 3);False;[9.603221636744546e-05, 0.9991736094515951];237;0;0.8;True;7
0;(5, 3);False;[9.604540529103105e-05, 0.9993112066439958];254;0;0.8;True;8
0;(5, 3);False;[0.00017946724511523686, 0.999482065619531];228;0;0.8;True;9
0;(6, 0);True;[0.9975968078566311, 0.00042970736807880836];289;0;1.0;True;0
0;(6, 0);True;[0.9998141872560404, 0.00010888851835632967];283;0;1.0;True;1
0;(6, 0);True;[0.999808229037136, 0.00010888789529301242];372;0;1.0;True;2
0;(6, 0);True;[0.996127875134016, 0.0002296671325458771];177;0;1.0;True;3
0;(6, 0);True;[0.9993753760821708, 0.00015836237209998104];335;0;1.0;True;4
0;(6, 0);True;[0.9994882581113932, 0.00013977003079965753];349;0;1.0;True;5
0;(6, 0);True;[0.9994574154712279, 0.0003352806416130158];335;0;1.0;True;6
0;(6, 0);True;[0.9997940487752145, 0.00012338438506856878];277;0;1.0;True;7
0;(6, 0);True;[0.999523271012565, 0.0002611340092105864];314;0;1.0;True;8
0;(6, 0);True;[0.9997803455340087, 0.00012338273772029884];297;0;1.0;True;9
0;(6, 1);False;[3.518759300392959e-05, 0.9951941585184542];281;0;1.0;True;0
0;(6, 1);False;[2.74443756817422e-05, 0.9966559554903528];240;0;1.0;True;1
0;(6, 1);False;[2.141291438194179e-05, 0.9984852405903686];320;0;1.0;True;2
0;(6, 1);False;[3.5287669293131506e-05, 0.9980247964393545];226;0;1.0;True;3
0;(6, 1);False;[4.535103079116508e-05, 0.9989231512923626];232;0;1.0;True;4
0;(6, 1);False;[2.138587371598907e-05, 0.9972237155257451];281;0;1.0;True;5
0;(6, 1);False;[5.142249293484784e-05, 0.9995656708715253];179;0;1.0;True;6
0;(6, 1);False;[3.997903749056522e-05, 0.9978474322173636];303;0;1.0;True;7
0;(6, 1);False;[6.58964394529531e-05, 0.9975764028163077];249;0;1.0;True;8
0;(6, 1);False;[3.991134322112342e-05, 0.996157684498811];210;0;1.0;True;9
0;(6, 2);False;[8.411821476711941e-05, 0.9917468005657527];218;0;1.0;True;0
0;(6, 2);False;[3.108203679108262e-05, 0.9961265740126466];182;0;1.0;True;1
0;(6, 2);False;[5.8231654072289086e-05, 0.9989187500759371];241;0;1.0;True;2
0;(6, 2);False;[2.142940042889777e-05, 0.9992539492357727];331;0;1.0;True;3
0;(6, 2);False;[9.605429051750969e-05, 0.9994028797945221];141;0;1.0;True;4
0;(6, 2);False;[2.1386587558449924e-05, 0.9972569100658288];250;0;1.0;True;5
0;(6, 2);False;[4.003833074516917e-05, 0.9993268017814644];255;0;1.0;True;6
0;(6, 2);False;[3.1144763484820963e-05, 0.9981376111487232];185;0;1.0;True;7
0;(6, 2);False;[3.115697338354317e-05, 0.9985285032351586];177;0;1.0;True;8
0;(6, 2);False;[6.591894135356419e-05, 0.9979173493387655];295;0;1.0;True;9
0;(6, 3);False;[2.1394686239658996e-05, 0.9976352478394989];168;0;1.0;True;0
0;(6, 3);False;[8.457801226673606e-05, 0.9971675266653477];300;0;1.0;True;1
0;(6, 3);False;[2.425931384954449e-05, 0.9982914363643758];258;0;1.0;True;2
0;(6, 3);False;[0.0001582637827404931, 0.9987534345837923];164;0;1.0;True;3
0;(6, 3);False;[7.47059200731823e-05, 0.9980511572745698];214;0;1.0;True;4
0;(6, 3);False;[4.529380377804225e-05, 0.9976627745673916];294;0;1.0;True;5
0;(6, 3);False;[4.0037528899116774e-05, 0.9993066829624819];213;0;1.0;True;6
0;(6, 3);False;[1.6675519799735775e-05, 0.9984324746019668];168;0;1.0;True;7
0;(6, 3);False;[9.6028003620769e-05, 0.9991300527882583];254;0;1.0;True;8
0;(6, 3);False;[5.1344431030707845e-05, 0.9980481885479842];236;0;1.0;True;9
2;(7, 0);False;[2.4246685163181963e-05, 0.9977717096264854];247;0;0.8;True;0
2;(7, 0);False;[0.0024622868354228973, 0.9933574918976683];406;0;0.8;True;1
2;(7, 0);False;[0, 0.998639054043598];255;0;0.8;True;2
2;(7, 0);False;[0, 0.9911166330177162];281;0;0.8;True;3
2;(7, 0);False;[6.600260511913095e-05, 0.9991844396925047];483;0;0.8;True;4
2;(7, 0);False;[4.001771694855396e-05, 0.998812180668547];359;0;0.8;True;5
2;(7, 0);False;[0, 0.9972602297199242];250;0;0.8;True;6
2;(7, 0);False;[0.00010867750401366825, 0.9978763950604854];392;0;0.8;True;7
2;(7, 0);True;[0.9991778939009881, 0.000709590479269135];337;0;0.2;False;8
2;(7, 0);True;[0.9990770997210563, 0.0008039904582224301];304;0;0.2;False;9
2;(7, 1);False;[5.823065446827675e-05, 0.9989022160628002];309;0;1.0;True;0
2;(7, 1);False;[1.2456687322187726e-05, 0.9576690291059928];243;0;1.0;True;1
2;(7, 1);False;[5.7714223640087694e-05, 0.9900429296410023];330;0;1.0;True;2
2;(7, 1);False;[0.00013924822393049507, 0.9957567076925415];240;0;1.0;True;3
2;(7, 1);False;[0.002180512613976775, 0.9968097981457648];290;0;1.0;True;4
2;(7, 1);False;[1.8897118962325e-05, 0.9985003345685662];181;0;1.0;True;5
2;(7, 1);False;[2.1400175502118465e-05, 0.9978911145968743];250;0;1.0;True;6
2;(7, 1);False;[6.59200100706501e-05, 0.9979336134406681];306;0;1.0;True;7
2;(7, 1);False;[8.468713475622221e-05, 0.9984546974055465];272;0;1.0;True;8
2;(7, 1);False;[8.470652032152276e-05, 0.9986832812353117];293;0;1.0;True;9
2;(7, 2);True;[0.9993350162510158, 0.00020333297237472937];312;0;1.0;True;0
2;(7, 2);True;[0.99967406886377, 0.0002611733599892507];376;0;1.0;True;1
2;(7, 2);True;[0.9986043409217998, 0.0007091832118232951];293;0;1.0;True;2
2;(7, 2);True;[0.9996671592717471, 0.00026117161647479145];392;0;1.0;True;3
2;(7, 2);True;[0.9997278000849631, 0.0001584182616269504];398;0;1.0;True;4
2;(7, 2);True;[0.9997916655779531, 0.00015842838427197945];355;0;1.0;True;5
2;(7, 2);True;[0.9994755159583817, 0.00033528671689025426];301;0;1.0;True;6
2;(7, 2);True;[0.9997164814915191, 0.00017950935376683674];301;0;1.0;True;7
2;(7, 2);True;[0.9998896243796895, 6.604920085103893e-05];297;0;1.0;True;8
2;(7, 2);True;[0.9995244619560657, 0.0003353030247576941];307;0;1.0;True;9
2;(7, 3);False;[9.604916080193766e-05, 0.9993501359307004];280;0;1.0;True;0
2;(7, 3);False;[4.52555055371073e-05, 0.996818563446772];284;0;1.0;True;1
2;(7, 3);False;[3.529658845025624e-05, 0.9982771803142853];254;0;1.0;True;2
2;(7, 3);False;[4.534986305314053e-05, 0.9988969823239655];169;0;1.0;True;3
2;(7, 3);False;[0.00010881854986623933, 0.9991719432397885];283;0;1.0;True;4
2;(7, 3);False;[3.533727491337684e-05, 0.9994275272597732];273;0;1.0;True;5
2;(7, 3);False;[4.5355961572109536e-05, 0.9990315288897276];121;0;1.0;True;6
2;(7, 3);False;[1.1442776577754623e-05, 0.9968530342679597];227;0;1.0;True;7
2;(7, 3);False;[8.474538558513354e-05, 0.9991406441106969];41;0;1.0;True;8
