correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
3;False;(6, 2);[1.162823303022097e-10, 1.0];654;0;1.0;True;6
3;False;(6, 2);[0, 1.0];660;0;1.0;True;7
3;False;(6, 2);[1.493094676197164e-10, 1.0];690;0;1.0;True;8
3;False;(6, 2);[4.058652126475693e-10, 1.0];1017;0;1.0;True;9
3;True;(6, 3);[1.0, 1.2501528663867426e-09];568;0;0.9;True;0
3;True;(6, 3);[1.0, 0];446;0;0.9;True;1
3;True;(6, 3);[1.0, 2.510999155743982e-08];950;0;0.9;True;2
3;True;(6, 3);[1.0, 4.363462252943702e-09];627;0;0.9;True;3
3;True;(6, 3);[1.0, 4.944450501938644e-09];842;0;0.9;True;4
3;True;(6, 3);[1.0, 4.691164021834418e-08];542;0;0.9;True;5
3;True;(6, 3);[1.0, 6.34880011604368e-09];482;0;0.9;True;6
3;True;(6, 3);[1.0, 1.103256032343554e-09];794;0;0.9;True;7
3;False;(6, 3);[7.582560427911907e-10, 1.0];523;0;0.1;False;8
3;True;(6, 3);[1.0, 2.646573638909117e-09];517;0;0.9;True;9
0;True;(7, 0);[1.0, 8.152020714470167e-09];400;0;1.0;True;0
0;True;(7, 0);[1.0, 5.602796437537268e-09];357;0;1.0;True;1
0;True;(7, 0);[0.9999998807907247, 6.023573837886479e-08];345;0;1.0;True;2
0;True;(7, 0);[1.0, 3.2241867372567335e-08];333;0;1.0;True;3
0;True;(7, 0);[1.0, 2.335593038799337e-09];332;0;1.0;True;4
0;True;(7, 0);[0.9999995231630692, 3.4663274126619643e-07];311;0;1.0;True;5
0;True;(7, 0);[1.0, 2.510999155743982e-08];394;0;1.0;True;6
0;True;(7, 0);[1.0, 1.186112015134383e-08];346;0;1.0;True;7
0;True;(7, 0);[1.0, 6.34880011604368e-09];475;0;1.0;True;8
0;True;(7, 0);[1.0, 5.3157852544244216e-08];429;0;1.0;True;9
0;False;(7, 1);[0, 0.9999998807907247];416;0;1.0;True;0
0;False;(7, 1);[0, 0.9999998807907247];431;0;1.0;True;1
0;False;(7, 1);[0, 0.9999998807907247];406;0;1.0;True;2
0;False;(7, 1);[0, 0.9999998807907247];416;0;1.0;True;3
0;False;(7, 1);[0, 1.0];408;0;1.0;True;4
0;False;(7, 1);[0, 0.9999998807907247];386;0;1.0;True;5
0;False;(7, 1);[2.4616969518153846e-10, 0.9999998807907247];494;0;1.0;True;6
0;False;(7, 1);[1.917171513758312e-10, 0.9999998807907247];644;0;1.0;True;7
0;False;(7, 1);[0, 0.9999998807907247];391;0;1.0;True;8
0;False;(7, 1);[0, 0.9999998807907247];378;0;1.0;True;9
0;False;(7, 2);[1.3176514270095466e-10, 1.0];762;0;1.0;True;0
0;False;(7, 2);[4.5990553786523166e-10, 1.0];468;0;1.0;True;1
0;False;(7, 2);[1.493094676197164e-10, 1.0];460;0;1.0;True;2
0;False;(7, 2);[1.6918979226151304e-10, 1.0];522;0;1.0;True;3
0;False;(7, 2);[1.6918979226151304e-10, 1.0];484;0;1.0;True;4
0;False;(7, 2);[2.172439935079017e-10, 1.0];453;0;1.0;True;5
0;False;(7, 2);[2.172439935079017e-10, 1.0];452;0;1.0;True;6
0;False;(7, 2);[0, 1.0];633;0;1.0;True;7
0;False;(7, 2);[1.6918979226151304e-10, 1.0];490;0;1.0;True;8
0;False;(7, 2);[3.2241867372567335e-08, 0.9999998807907247];4096;0;1.0;True;9
0;False;(7, 3);[2.335593038799337e-09, 1.0];369;0;1.0;True;0
0;False;(7, 3);[4.363462252943702e-09, 1.0];378;0;1.0;True;1
0;False;(7, 3);[3.850741922767617e-09, 1.0];415;0;1.0;True;2
0;False;(7, 3);[4.944450501938644e-09, 1.0];373;0;1.0;True;3
0;False;(7, 3);[1.2501528663867426e-09, 1.0];463;0;1.0;True;4
0;False;(7, 3);[7.582560427911907e-10, 0.9999998807907247];916;0;1.0;True;5
0;False;(7, 3);[8.592166619174109e-10, 1.0];459;0;1.0;True;6
0;False;(7, 3);[1.103256032343554e-09, 1.0];409;0;1.0;True;7
0;False;(7, 3);[7.33820819192633e-07, 0.9999992847447459];490;0;1.0;True;8
0;False;(7, 3);[0.014063626520379485, 0.9859362646794895];799;0;1.0;True;9
0;True;(8, 0);[0.9999997615814777, 0];229;0;1.0;True;0
0;True;(8, 0);[0.9999997615814777, 0];234;0;1.0;True;1
0;True;(8, 0);[0.9999997615814777, 0];275;0;1.0;True;2
0;True;(8, 0);[0.9999997615814777, 0];224;0;1.0;True;3
0;True;(8, 0);[0.9999998807907247, 0];314;0;1.0;True;4
0;True;(8, 0);[0.9999998807907247, 0];242;0;1.0;True;5
0;True;(8, 0);[0.9999997615814777, 0];295;0;1.0;True;6
0;True;(8, 0);[0.9999997615814777, 0];240;0;1.0;True;7
0;True;(8, 0);[0.9999998807907247, 0];403;0;1.0;True;8
0;True;(8, 0);[0.9999998807907247, 0];331;0;1.0;True;9
0;False;(8, 1);[0, 0.9999996423722521];410;0;1.0;True;0
0;False;(8, 1);[0, 0.9999997615814777];489;0;1.0;True;1
0;False;(8, 1);[0, 0.9999997615814777];374;0;1.0;True;2
0;False;(8, 1);[0, 0.9999997615814777];422;0;1.0;True;3
0;False;(8, 1);[0, 0.9999997615814777];488;0;1.0;True;4
0;False;(8, 1);[0, 0.9999997615814777];353;0;1.0;True;5
0;False;(8, 1);[0, 0.9999997615814777];375;0;1.0;True;6
0;False;(8, 1);[0, 0.9999997615814777];319;0;1.0;True;7
0;False;(8, 1);[0, 0.9999997615814777];455;0;1.0;True;8
0;False;(8, 1);[0, 0.9999997615814777];404;0;1.0;True;9
0;False;(8, 2);[0, 0.9999997615814777];386;0;1.0;True;0
0;False;(8, 2);[0, 0.9999997615814777];519;0;1.0;True;1
0;False;(8, 2);[0, 0.9999996423722521];265;0;1.0;True;2
0;False;(8, 2);[0, 0.9999998807907247];314;0;1.0;True;3
0;False;(8, 2);[0, 0.9999997615814777];480;0;1.0;True;4
0;False;(8, 2);[0, 0.9999995231630692];312;0;1.0;True;5
0;False;(8, 2);[0, 0.9999998807907247];378;0;1.0;True;6
0;False;(8, 2);[0, 0.9999996423722521];273;0;1.0;True;7
0;False;(8, 2);[0, 0.9999998807907247];371;0;1.0;True;8
0;False;(8, 2);[0, 0.9999996423722521];287;0;1.0;True;9
0;False;(8, 3);[0, 0.9999998807907247];389;0;1.0;True;0
0;False;(8, 3);[0, 0.9999998807907247];372;0;1.0;True;1
0;False;(8, 3);[0, 0.9999998807907247];251;0;1.0;True;2
0;False;(8, 3);[0, 0.9999998807907247];301;0;1.0;True;3
0;False;(8, 3);[0, 0.9999998807907247];324;0;1.0;True;4
0;False;(8, 3);[0, 0.9999998807907247];325;0;1.0;True;5
0;False;(8, 3);[0, 0.9999998807907247];315;0;1.0;True;6
0;False;(8, 3);[0, 0.9999997615814777];386;0;1.0;True;7
0;False;(8, 3);[0, 0.9999998807907247];253;0;1.0;True;8
0;False;(8, 3);[0, 0.9999998807907247];258;0;1.0;True;9
3;False;(9, 0);[0, 0.9999998807907247];413;0;1.0;True;0
3;False;(9, 0);[0, 0.9999997615814777];351;0;1.0;True;1
3;False;(9, 0);[5.211412487888539e-10, 0.9999998807907247];324;0;1.0;True;2
3;False;(9, 0);[0, 0.9999998807907247];422;0;1.0;True;3
3;False;(9, 0);[4.058652126475693e-10, 0.9999998807907247];369;0;1.0;True;4
3;False;(9, 0);[2.7894680928689246e-10, 0.9999998807907247];300;0;1.0;True;5
3;False;(9, 0);[2.4616969518153846e-10, 0.9999998807907247];294;0;1.0;True;6
3;False;(9, 0);[0, 0.9999997615814777];345;0;1.0;True;7
3;False;(9, 0);[5.905303998944039e-10, 0.9999998807907247];351;0;1.0;True;8
3;False;(9, 0);[0, 0.9999998807907247];398;0;1.0;True;9
3;False;(9, 1);[3.850741922767617e-09, 1.0];1266;0;1.0;True;0
3;False;(9, 1);[4.5990553786523166e-10, 0.9999998807907247];520;0;1.0;True;1
3;False;(9, 1);[3.850741922767617e-09, 0.9999998807907247];389;0;1.0;True;2
3;False;(9, 1);[6.691586091292782e-10, 1.0];347;0;1.0;True;3
3;False;(9, 1);[5.905303998944039e-10, 0.9999997615814777];416;0;1.0;True;4
3;False;(9, 1);[6.691586091292782e-10, 0.9999998807907247];420;0;1.0;True;5
3;False;(9, 1);[2.172439935079017e-10, 0.9999998807907247];753;0;1.0;True;6
3;False;(9, 1);[7.582560427911907e-10, 1.0];429;0;1.0;True;7
