id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(4, 1);9;287;1;stop;1.0;True;True;729;[0.9995667428242624, 0.0002611454651545604]
(4, 2);0;87;1;stop;0.9;True;False;831;[0.020959159118488026, 0.9787984387775843]
(4, 2);1;210;1;stop;0.9;True;False;1126;[0.37572199013817453, 0.5819296021891197]
(4, 2);2;118;1;stop;0.9;True;False;711;[0.01640218706788693, 0.9835461424987715]
(4, 2);3;135;1;stop;0.9;True;False;550;[0.013220938137401831, 0.9866367919893889]
(4, 2);4;135;1;stop;0.9;True;False;841;[0.007345242252456776, 0.9925753927837119]
(4, 2);5;92;1;stop;0.9;True;False;563;[0.046026610676269446, 0.9538150685196239]
(4, 2);6;210;1;stop;0.9;True;False;708;[0.12855584983801974, 0.8648996457301785]
(4, 2);7;114;1;stop;0.9;True;False;702;[0.012049447655369729, 0.9875910200154594]
(4, 2);8;297;1;stop;0.1;False;True;722;[0.4999565491497174, 0.469665713110392]
(4, 2);9;119;1;stop;0.9;True;False;506;[0.05338623991516843, 0.9462937165447138]
(4, 3);0;122;1;stop;0.9;True;False;795;[0.019706576359080262, 0.9796568934574816]
(4, 3);1;260;1;stop;0.9;True;False;1135;[0.022164059210014263, 0.9723559348953213]
(4, 3);2;137;1;stop;0.9;True;False;481;[0.013217950267888617, 0.9864138047963095]
(4, 3);3;100;1;stop;0.1;False;True;621;[0.9985104371021947, 0.0004507419329653186]
(4, 3);4;103;1;stop;0.9;True;False;899;[0.008575705937344386, 0.9912167640015271]
(4, 3);5;324;1;stop;0.9;True;False;1430;[0.03380631665388883, 0.9575688919460289]
(4, 3);6;79;1;stop;0.9;True;False;517;[0.006900851574678721, 0.9926667737835008]
(4, 3);7;145;1;stop;0.9;True;False;998;[0.009121598865277874, 0.9904360422578172]
(4, 3);8;95;1;stop;0.9;True;False;634;[0.01363104471677349, 0.9859441449153604]
(4, 3);9;71;1;stop;0.9;True;False;419;[0.04206480744229038, 0.9573906437480694]
(5, 0);0;102;2;stop;1.0;True;False;1699;[0.03620575353821066, 0.9633993374441361]
(5, 0);1;211;2;stop;1.0;True;False;708;[0.026752429438744927, 0.9729914681764663]
(5, 0);2;107;2;stop;1.0;True;False;1353;[0.02756864027816667, 0.9718281774726197]
(5, 0);3;132;2;stop;1.0;True;False;647;[0.005219316957385812, 0.9946258764299777]
(5, 0);4;127;2;stop;1.0;True;False;1936;[0.020951719827237945, 0.9784511403131803]
(5, 0);5;120;2;stop;1.0;True;False;529;[0.031136347103874328, 0.9686234028375861]
(5, 0);6;181;2;stop;1.0;True;False;1156;[0.014501850413410093, 0.9853788505618036]
(5, 0);7;176;2;stop;1.0;True;False;717;[0.0267426278242109, 0.9726348582068339]
(5, 0);8;74;2;stop;1.0;True;False;420;[0.011329052594218682, 0.9884324783674571]
(5, 0);9;231;2;stop;1.0;True;False;1331;[0.2646188176681292, 0.6757278634789287]
(5, 1);0;82;2;stop;0.9;True;False;2863;[0.03844854997695665, 0.9610928804658293]
(5, 1);1;92;2;stop;0.9;True;False;2769;[0.020958569474535938, 0.9787708001506846]
(5, 1);2;172;2;stop;0.9;True;False;1841;[0.09256981027456135, 0.9061573925244308]
(5, 1);3;96;2;stop;0.9;True;False;2770;[0.02368101023109509, 0.9759618748983615]
(5, 1);4;153;2;stop;0.9;True;False;1547;[0.027569908872429768, 0.9718728770540817]
(5, 1);5;117;2;stop;0.9;True;False;913;[0.06750764417108986, 0.9319142057101057]
(5, 1);6;201;2;stop;0.9;True;False;2015;[0.17289893661943875, 0.8248546817659772]
(5, 1);7;166;2;stop;0.9;True;False;2490;[0.0850586214096454, 0.9144664148710185]
(5, 1);8;90;2;stop;0.9;True;False;1286;[0.04601527634418341, 0.95358011117334]
(5, 1);9;606;2;stop;0.1;False;True;327;[0.908101839657108, 0.02382490467703405]
(5, 2);0;108;2;stop;1.0;True;True;913;[0.9974341830261381, 0.00048684283942932035]
(5, 2);1;120;2;stop;1.0;True;True;466;[0.9993215636657946, 0.0002033302576047844]
(5, 2);2;194;2;stop;1.0;True;True;788;[0.9975972823866153, 0.00020297958172312258]
(5, 2);3;109;2;stop;1.0;True;True;951;[0.9996440486059892, 0.0002033960040082334]
(5, 2);4;88;2;stop;1.0;True;True;542;[0.9996733540741671, 0.0001910783298060609]
(5, 2);5;120;2;stop;1.0;True;True;1062;[0.997802804352422, 0.0004165726633244017]
(5, 2);6;130;2;stop;1.0;True;True;2220;[0.9993298971053514, 0.0001511035139682369]
(5, 2);7;116;2;stop;1.0;True;True;1483;[0.9994000222292199, 0.00017393135272830191]
(5, 2);8;406;2;stop;1.0;True;True;306;[0.9525874550724941, 0.002654799901068839]
(5, 2);9;109;2;stop;1.0;True;True;1605;[0.9996906284253853, 0.00011957593004832893]
(5, 3);0;90;2;stop;1.0;True;False;2157;[0.012051274902454992, 0.9877409136668495]
(5, 3);1;149;2;stop;1.0;True;False;1163;[0.04740873593668425, 0.952229965800587]
(5, 3);2;145;2;stop;1.0;True;False;956;[0.04465381952725142, 0.9547407379482681]
(5, 3);3;77;2;stop;1.0;True;False;366;[0.0636848095376896, 0.9358414934176394]
(5, 3);4;155;2;stop;1.0;True;False;548;[0.11270279685696476, 0.8864761839719557]
(5, 3);5;142;2;stop;1.0;True;False;518;[0.05338772914370063, 0.9463201877829371]
(5, 3);6;173;2;stop;1.0;True;False;2241;[0.047401073038341034, 0.9520759601492013]
(5, 3);7;81;2;stop/stop;1.0;True;False;853;[0.09528589645458727, 0.9040475087912341]
(5, 3);8;163;2;stop;1.0;True;False;1417;[0.024403739647240952, 0.9748039352350862]
(5, 3);9;137;2;stop;1.0;True;False;1244;[0.06557007640511515, 0.9338999711388074]
(6, 0);0;590;3;stop/stop;0.5;True;False;7885;[0.4371021408029298, 0.5272458243231627]
(6, 0);1;433;3;stop/stop;0.5;True;False;2897;[0.3926540813496196, 0.5894435900014912]
(6, 0);2;574;3;stop/stop;0.5;True;False;7028;[0.31147028612439975, 0.68031363122296]
(6, 0);3;284;3;stop/stop;0.5;True;False;3229;[0.43719083529432895, 0.5613641444608625]
(6, 0);4;0;3;length/stop;0.5;False;True;10240;[0.7009554495321695, 0.26605268739503163]
(6, 0);5;408;3;stop/stop;0.5;False;True;1855;[0.79626628648666, 0.18912982622091817]
(6, 0);6;656;3;stop/stop;0.5;False;True;5600;[0.6953517424640987, 0.28094748400266645]
(6, 0);7;513;3;stop/stop;0.5;False;True;6770;[0.6182416862373988, 0.34142547584224847]
(6, 0);8;416;3;stop;0.5;False;True;3669;[0.7590837463851605, 0.23150747645503028]
(6, 0);9;645;3;stop/stop;0.5;True;False;5337;[0.346229328293573, 0.6468415043741823]
(6, 1);0;572;3;stop/stop;0.6;True;False;6041;[0.19983440934560714, 0.7903604090641051]
(6, 1);1;0;3;length/stop;0.6;True;False;10240;[0.016910296979547157, 0.9828169463664277]
(6, 1);2;343;3;stop;0.6;True;False;3588;[0.4683381176921943, 0.5306966135751392]
(6, 1);3;0;3;length/stop;0.4;False;True;10240;[0.6912152275516252, 0.30672488877200105]
(6, 1);4;348;3;stop;0.6;True;False;2567;[0.2567052642283269, 0.7428012892814232]
(6, 1);5;461;3;stop/stop;0.6;True;False;9148;[0.4871241236758422, 0.5025871032363277]
(6, 1);6;431;3;stop/stop;0.4;False;True;9082;[0.6829769751825057, 0.3030691955845493]
(6, 1);7;0;3;length/stop;0.4;False;True;10240;[0.9318745533565753, 0.06542785999232321]
(6, 1);8;602;3;stop/stop;0.6;True;False;5644;[0.3979029630530275, 0.597323094689474]
(6, 1);9;0;3;length/stop;0.4;False;True;10240;[0.8411641555032012, 0.15559973231129406]
(6, 2);0;449;3;length/stop;0.9;False;True;9790;[0.9446178537958692, 0.04852263505002321]
(6, 2);1;576;3;stop/stop;0.9;False;True;9012;[0.9230802405415385, 0.0512692549925065]
(6, 2);2;384;3;stop;0.1;True;False;2887;[0.29400919978357287, 0.7052913845405281]
(6, 2);3;0;3;length/stop;0.9;False;True;10240;[0.5501547060567613, 0.42846091588742424]
(6, 2);4;501;3;stop/stop;0.9;False;True;6487;[0.9895709750395297, 0.0074383313086844325]
(6, 2);5;438;3;stop/stop;0.9;False;True;6452;[0.7529686847343334, 0.0700369934276589]
(6, 2);6;538;3;stop;0.9;False;True;3317;[0.995580975788471, 0.003822200926440247]
(6, 2);7;366;3;stop/stop;0.9;False;True;2426;[0.730171417743255, 0.13935564544351914]
(6, 2);8;0;3;length/stop;0.9;False;True;10240;[0.6067027678584813, 0.3917167480475519]
(6, 2);9;840;3;stop/stop;0.9;False;True;217;[0.2485155000273409, 0.10359667326281174]
(6, 3);0;405;3;stop/stop;1.0;True;True;1398;[0.9870102483675198, 0.010964693228091129]
(6, 3);1;297;3;stop/stop;1.0;True;True;1154;[0.9804760554079114, 0.014429692495714734]
(6, 3);2;413;3;stop/stop;1.0;True;True;1178;[0.9885385911987827, 0.00855253508937977]
(6, 3);3;316;3;stop/stop;1.0;True;True;3011;[0.9748826695815891, 0.016513726931230314]
(6, 3);4;505;3;stop;1.0;True;True;3034;[0.9857835592107799, 0.01129869025988307]
(6, 3);5;343;3;stop;1.0;True;True;1032;[0.9882305654180819, 0.009688270133594986]
(6, 3);6;0;3;length/stop;1.0;True;True;10240;[0.9879712498777486, 0.011323765159598244]
(6, 3);7;450;3;stop;1.0;True;True;1835;[0.9936815529034605, 0.005214361692743955]
(6, 3);8;0;3;length/stop;1.0;True;True;10240;[0.9833116399771843, 0.014930801069836118]
(6, 3);9;317;3;stop;1.0;True;True;1272;[0.9949723614600157, 0.004753898937128523]
(7, 0);0;44;0;stop;1.0;True;True;740;[0.9995173162581674, 0.00031010253435029]
(7, 0);1;263;0;stop;1.0;True;True;1976;[0.9988540445365381, 0.0007093604323742357]
(7, 0);2;260;0;stop;1.0;True;True;835;[0.9981226468680264, 0.0011505626271567399]
(7, 0);3;37;0;stop;1.0;True;True;1776;[0.9995849663712307, 0.00018809943068416924]
(7, 0);4;217;0;stop;1.0;True;True;1669;[0.9971784320363982, 0.0028008684841063776]
(7, 0);5;247;0;stop;1.0;True;True;670;[0.9931293406455486, 0.0046715255590647695]
(7, 0);6;275;0;stop;1.0;True;True;1483;[0.9992051487148247, 0.00013756412796521174]
(7, 0);7;339;0;stop;1.0;True;True;1669;[0.9986353687070845, 0.0011876951940564817]
(7, 0);8;289;0;stop;1.0;True;True;1560;[0.999403237034389, 0.0003352624164417837]
(7, 0);9;337;0;stop;1.0;True;True;2025;[0.9931014758579118, 0.003526154971037847]
(7, 1);0;294;0;stop;0.1;False;True;2810;[0.5668172559899833, 0.4278561119119803]
(7, 1);1;267;0;stop/stop;0.9;True;False;4242;[0.41730714112793815, 0.5703912336164338]
(7, 1);2;343;0;stop;0.9;True;False;2545;[0.13274044635775814, 0.8655764664470114]
