correct_answer_idx;model_guessed_its_correct;id;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;False;(1, 2);[0, 1.0];379;0;1.0;True;9
1;False;(1, 3);[0, 1.0];332;0;1.0;True;0
1;False;(1, 3);[0, 1.0];316;0;1.0;True;1
1;False;(1, 3);[0, 1.0];284;0;1.0;True;2
1;False;(1, 3);[1.162823303022097e-10, 1.0];415;0;1.0;True;3
1;False;(1, 3);[0, 1.0];423;0;1.0;True;4
1;False;(1, 3);[0, 1.0];401;0;1.0;True;5
1;False;(1, 3);[0, 1.0];328;0;1.0;True;6
1;False;(1, 3);[0, 1.0];357;0;1.0;True;7
1;False;(1, 3);[0, 1.0];387;0;1.0;True;8
1;False;(1, 3);[1.917171513758312e-10, 1.0];321;0;1.0;True;9
3;False;(2, 0);[4.5990553786523166e-10, 1.0];376;0;1.0;True;0
3;False;(2, 0);[0, 1.0];318;0;1.0;True;1
3;False;(2, 0);[0, 1.0];392;0;1.0;True;2
3;False;(2, 0);[9.736200313009565e-10, 1.0];422;0;1.0;True;3
3;False;(2, 0);[9.736200313009565e-10, 1.0];481;0;1.0;True;4
3;False;(2, 0);[0, 1.0];322;0;1.0;True;5
3;False;(2, 0);[2.7894680928689246e-10, 1.0];372;0;1.0;True;6
3;False;(2, 0);[0, 1.0];356;0;1.0;True;7
3;False;(2, 0);[0, 1.0];386;0;1.0;True;8
3;False;(2, 0);[2.646573638909117e-09, 1.0];468;0;1.0;True;9
3;False;(2, 1);[0, 0.9999998807907247];356;0;1.0;True;0
3;False;(2, 1);[0, 1.0];427;0;1.0;True;1
3;False;(2, 1);[0, 1.0];340;0;1.0;True;2
3;False;(2, 1);[0, 1.0];402;0;1.0;True;3
3;False;(2, 1);[0, 0.9999998807907247];380;0;1.0;True;4
3;False;(2, 1);[0, 1.0];409;0;1.0;True;5
3;False;(2, 1);[0, 1.0];376;0;1.0;True;6
3;False;(2, 1);[0, 1.0];477;0;1.0;True;7
3;False;(2, 1);[0, 0.9999998807907247];359;0;1.0;True;8
3;False;(2, 1);[0, 0.9999998807907247];361;0;1.0;True;9
3;False;(2, 2);[1.103256032343554e-09, 1.0];427;0;1.0;True;0
3;False;(2, 2);[0, 0.9999998807907247];372;0;1.0;True;1
3;False;(2, 2);[0, 1.0];489;0;1.0;True;2
3;False;(2, 2);[0, 0.9999998807907247];396;0;1.0;True;3
3;False;(2, 2);[0, 0.9999998807907247];380;0;1.0;True;4
3;False;(2, 2);[0, 0.9999998807907247];371;0;1.0;True;5
3;False;(2, 2);[4.058652126475693e-10, 1.0];383;0;1.0;True;6
3;False;(2, 2);[0, 0.9999998807907247];422;0;1.0;True;7
3;False;(2, 2);[0, 1.0];397;0;1.0;True;8
3;False;(2, 2);[0, 0.9999998807907247];480;0;1.0;True;9
3;True;(2, 3);[1.0, 0];383;0;1.0;True;0
3;True;(2, 3);[1.0, 0];282;0;1.0;True;1
3;True;(2, 3);[1.0, 0];335;0;1.0;True;2
3;True;(2, 3);[1.0, 0];283;0;1.0;True;3
3;True;(2, 3);[1.0, 0];286;0;1.0;True;4
3;True;(2, 3);[1.0, 0];283;0;1.0;True;5
3;True;(2, 3);[1.0, 0];334;0;1.0;True;6
3;True;(2, 3);[1.0, 0];426;0;1.0;True;7
3;True;(2, 3);[1.0, 0];326;0;1.0;True;8
3;True;(2, 3);[1.0, 0];386;0;1.0;True;9
0;True;(3, 0);[1.0, 0];319;0;1.0;True;0
0;True;(3, 0);[1.0, 0];262;0;1.0;True;1
0;True;(3, 0);[1.0, 0];320;0;1.0;True;2
0;True;(3, 0);[1.0, 0];326;0;1.0;True;3
0;True;(3, 0);[1.0, 0];190;0;1.0;True;4
0;True;(3, 0);[1.0, 0];245;0;1.0;True;5
0;True;(3, 0);[1.0, 0];401;0;1.0;True;6
0;True;(3, 0);[1.0, 0];393;0;1.0;True;7
0;True;(3, 0);[1.0, 0];405;0;1.0;True;8
0;True;(3, 0);[1.0, 0];455;0;1.0;True;9
0;False;(3, 1);[2.7894680928689246e-10, 1.0];471;0;1.0;True;0
0;False;(3, 1);[0, 0.9999998807907247];342;0;1.0;True;1
0;False;(3, 1);[2.7894680928689246e-10, 1.0];258;0;1.0;True;2
0;False;(3, 1);[2.4616969518153846e-10, 1.0];351;0;1.0;True;3
0;False;(3, 1);[3.581747930283181e-10, 1.0];402;0;1.0;True;4
0;False;(3, 1);[5.211412487888539e-10, 1.0];376;0;1.0;True;5
0;False;(3, 1);[3.1608814543136926e-10, 1.0];381;0;1.0;True;6
0;False;(3, 1);[4.5990553786523166e-10, 1.0];305;0;1.0;True;7
0;False;(3, 1);[3.581747930283181e-10, 1.0];243;0;1.0;True;8
0;False;(3, 1);[9.736200313009565e-10, 1.0];364;0;1.0;True;9
0;False;(3, 2);[6.691586091292782e-10, 1.0];397;0;1.0;True;0
0;False;(3, 2);[4.5990553786523166e-10, 0.9999998807907247];344;0;1.0;True;1
0;False;(3, 2);[4.5990553786523166e-10, 1.0];280;0;1.0;True;2
0;False;(3, 2);[2.4616969518153846e-10, 1.0];387;0;1.0;True;3
0;False;(3, 2);[5.905303998944039e-10, 0.9999998807907247];327;0;1.0;True;4
0;False;(3, 2);[1.6918979226151304e-10, 1.0];259;0;1.0;True;5
0;False;(3, 2);[8.592166619174109e-10, 1.0];416;0;1.0;True;6
0;False;(3, 2);[2.4616969518153846e-10, 1.0];347;0;1.0;True;7
0;False;(3, 2);[6.691586091292782e-10, 1.0];399;0;1.0;True;8
0;False;(3, 2);[3.1608814543136926e-10, 0.9999998807907247];328;0;1.0;True;9
0;False;(3, 3);[1.103256032343554e-09, 1.0];335;0;1.0;True;0
0;False;(3, 3);[3.850741922767617e-09, 1.0];179;0;1.0;True;1
0;False;(3, 3);[2.335593038799337e-09, 1.0];307;0;1.0;True;2
0;False;(3, 3);[6.691586091292782e-10, 1.0];344;0;1.0;True;3
0;False;(3, 3);[2.4616969518153846e-10, 0.9999998807907247];279;0;1.0;True;4
0;False;(3, 3);[1.917171513758312e-10, 1.0];412;0;1.0;True;5
0;False;(3, 3);[4.058652126475693e-10, 1.0];339;0;1.0;True;6
0;False;(3, 3);[0, 1.0];277;0;1.0;True;7
0;False;(3, 3);[5.905303998944039e-10, 0.9999998807907247];282;0;1.0;True;8
0;False;(3, 3);[0, 1.0];293;0;1.0;True;9
2;False;(4, 0);[0, 1.0];344;0;1.0;True;0
2;False;(4, 0);[0, 1.0];388;0;1.0;True;1
2;False;(4, 0);[0, 0.9999998807907247];285;0;1.0;True;2
2;False;(4, 0);[0, 1.0];334;0;1.0;True;3
2;False;(4, 0);[0, 1.0];342;0;1.0;True;4
2;False;(4, 0);[0, 1.0];305;0;1.0;True;5
2;False;(4, 0);[0, 1.0];346;0;1.0;True;6
2;False;(4, 0);[0, 1.0];236;0;1.0;True;7
2;False;(4, 0);[0, 1.0];390;0;1.0;True;8
2;False;(4, 0);[0, 1.0];245;0;1.0;True;9
2;False;(4, 1);[0, 1.0];407;0;1.0;True;0
2;False;(4, 1);[0, 1.0];452;0;1.0;True;1
2;False;(4, 1);[0, 1.0];360;0;1.0;True;2
2;False;(4, 1);[0, 0.9999998807907247];374;0;1.0;True;3
2;False;(4, 1);[0, 1.0];385;0;1.0;True;4
2;False;(4, 1);[0, 0.9999998807907247];347;0;1.0;True;5
2;False;(4, 1);[0, 0.9999998807907247];334;0;1.0;True;6
2;False;(4, 1);[0, 1.0];304;0;1.0;True;7
2;False;(4, 1);[0, 1.0];384;0;1.0;True;8
2;False;(4, 1);[0, 0.9999998807907247];277;0;1.0;True;9
2;True;(4, 2);[0.9999998807907247, 0];388;0;1.0;True;0
2;True;(4, 2);[0.9999998807907247, 0];296;0;1.0;True;1
2;True;(4, 2);[0.9999998807907247, 0];364;0;1.0;True;2
2;True;(4, 2);[1.0, 0];306;0;1.0;True;3
2;True;(4, 2);[1.0, 0];342;0;1.0;True;4
2;True;(4, 2);[0.9999998807907247, 0];383;0;1.0;True;5
2;True;(4, 2);[1.0, 0];394;0;1.0;True;6
2;True;(4, 2);[0.9999998807907247, 0];435;0;1.0;True;7
2;True;(4, 2);[1.0, 0];276;0;1.0;True;8
2;True;(4, 2);[0.9999998807907247, 0];401;0;1.0;True;9
2;False;(4, 3);[3.1608814543136926e-10, 1.0];389;0;1.0;True;0
2;False;(4, 3);[7.582560427911907e-10, 1.0];388;0;1.0;True;1
2;False;(4, 3);[2.4616969518153846e-10, 1.0];394;0;1.0;True;2
2;False;(4, 3);[1.3176514270095466e-10, 1.0];400;0;1.0;True;3
2;False;(4, 3);[2.061153622438558e-09, 1.0];408;0;1.0;True;4
2;False;(4, 3);[5.211412487888539e-10, 1.0];392;0;1.0;True;5
2;False;(4, 3);[2.7894680928689246e-10, 1.0];418;0;1.0;True;6
2;False;(4, 3);[0, 1.0];378;0;1.0;True;7
2;False;(4, 3);[3.1608814543136926e-10, 1.0];392;0;1.0;True;8
2;False;(4, 3);[2.7894680928689246e-10, 1.0];513;0;1.0;True;9
2;False;(5, 0);[0, 1.0];347;0;1.0;True;0
2;False;(5, 0);[0, 0.9999998807907247];301;0;1.0;True;1
2;False;(5, 0);[0, 1.0];326;0;1.0;True;2
2;False;(5, 0);[0, 1.0];307;0;1.0;True;3
2;False;(5, 0);[0, 1.0];321;0;1.0;True;4
2;False;(5, 0);[0, 1.0];339;0;1.0;True;5
2;False;(5, 0);[3.581747930283181e-10, 1.0];320;0;1.0;True;6
2;False;(5, 0);[0, 1.0];392;0;1.0;True;7
2;False;(5, 0);[0, 1.0];364;0;1.0;True;8
2;False;(5, 0);[0, 0.9999998807907247];494;0;1.0;True;9
2;False;(5, 1);[0, 0.9999998807907247];333;0;1.0;True;0
2;False;(5, 1);[0, 0.9999998807907247];366;0;1.0;True;1
2;False;(5, 1);[0, 0.9999998807907247];379;0;1.0;True;2
2;False;(5, 1);[0, 0.9999998807907247];380;0;1.0;True;3
2;False;(5, 1);[0, 0.9999998807907247];294;0;1.0;True;4
2;False;(5, 1);[0, 0.9999998807907247];346;0;1.0;True;5
2;False;(5, 1);[0, 0.9999998807907247];357;0;1.0;True;6
2;False;(5, 1);[0, 0.9999998807907247];328;0;1.0;True;7
2;False;(5, 1);[0, 0.9999998807907247];320;0;1.0;True;8
2;False;(5, 1);[0, 0.9999998807907247];323;0;1.0;True;9
2;True;(5, 2);[1.0, 0];368;0;1.0;True;0
2;True;(5, 2);[1.0, 0];369;0;1.0;True;1
2;True;(5, 2);[1.0, 0];348;0;1.0;True;2
2;True;(5, 2);[1.0, 0];392;0;1.0;True;3
2;True;(5, 2);[0.9999998807907247, 0];392;0;1.0;True;4
2;True;(5, 2);[1.0, 0];373;0;1.0;True;5
2;True;(5, 2);[1.0, 0];371;0;1.0;True;6
2;True;(5, 2);[1.0, 0];348;0;1.0;True;7
2;True;(5, 2);[1.0, 0];375;0;1.0;True;8
2;True;(5, 2);[1.0, 0];350;0;1.0;True;9
2;False;(5, 3);[0, 0.9999998807907247];407;0;1.0;True;0
2;False;(5, 3);[0, 0.9999998807907247];391;0;1.0;True;1
2;False;(5, 3);[0, 0.9999998807907247];367;0;1.0;True;2
2;False;(5, 3);[0, 1.0];374;0;1.0;True;3
2;False;(5, 3);[0, 1.0];406;0;1.0;True;4
2;False;(5, 3);[4.058652126475693e-10, 1.0];404;0;1.0;True;5
2;False;(5, 3);[0, 0.9999998807907247];391;0;1.0;True;6
2;False;(5, 3);[0, 0.9999998807907247];374;0;1.0;True;7
2;False;(5, 3);[0, 0.9999998807907247];319;0;1.0;True;8
2;False;(5, 3);[0, 1.0];302;0;1.0;True;9
0;True;(6, 0);[1.0, 0];346;0;1.0;True;0
0;True;(6, 0);[1.0, 0];233;0;1.0;True;1
0;True;(6, 0);[1.0, 0];419;0;1.0;True;2
0;True;(6, 0);[1.0, 0];274;0;1.0;True;3
0;True;(6, 0);[1.0, 0];359;0;1.0;True;4
0;True;(6, 0);[1.0, 0];258;0;1.0;True;5
0;True;(6, 0);[1.0, 0];294;0;1.0;True;6
0;True;(6, 0);[0.9999998807907247, 0];243;0;1.0;True;7
0;True;(6, 0);[1.0, 0];323;0;1.0;True;8
0;True;(6, 0);[1.0, 0];326;0;1.0;True;9
0;False;(6, 1);[1.3176514270095466e-10, 1.0];314;0;1.0;True;0
0;False;(6, 1);[0, 1.0];329;0;1.0;True;1
0;False;(6, 1);[0, 1.0];277;0;1.0;True;2
0;False;(6, 1);[0, 1.0];258;0;1.0;True;3
0;False;(6, 1);[0, 1.0];296;0;1.0;True;4
0;False;(6, 1);[0, 1.0];320;0;1.0;True;5
0;False;(6, 1);[0, 1.0];204;0;1.0;True;6
0;False;(6, 1);[0, 1.0];306;0;1.0;True;7
0;False;(6, 1);[0, 1.0];237;0;1.0;True;8
0;False;(6, 1);[0, 1.0];288;0;1.0;True;9
0;False;(6, 2);[2.335593038799337e-09, 1.0];280;0;1.0;True;0
0;False;(6, 2);[0, 1.0];335;0;1.0;True;1
0;False;(6, 2);[0, 1.0];393;0;1.0;True;2
0;False;(6, 2);[6.691586091292782e-10, 1.0];322;0;1.0;True;3
0;False;(6, 2);[1.3176514270095466e-10, 1.0];397;0;1.0;True;4
0;False;(6, 2);[0, 1.0];351;0;1.0;True;5
0;False;(6, 2);[0, 1.0];340;0;1.0;True;6
0;False;(6, 2);[0, 1.0];294;0;1.0;True;7
0;False;(6, 2);[1.3176514270095466e-10, 1.0];347;0;1.0;True;8
0;False;(6, 2);[0, 1.0];331;0;1.0;True;9
0;False;(6, 3);[0, 1.0];332;0;1.0;True;0
0;False;(6, 3);[0, 0.9999998807907247];336;0;1.0;True;1
0;False;(6, 3);[0, 1.0];267;0;1.0;True;2
0;False;(6, 3);[0, 0.9999998807907247];257;0;1.0;True;3
0;False;(6, 3);[0, 0.9999998807907247];265;0;1.0;True;4
0;False;(6, 3);[0, 0.9999998807907247];267;0;1.0;True;5
0;False;(6, 3);[0, 0.9999998807907247];369;0;1.0;True;6
0;False;(6, 3);[0, 0.9999998807907247];331;0;1.0;True;7
0;False;(6, 3);[0, 0.9999998807907247];285;0;1.0;True;8
0;False;(6, 3);[0, 1.0];327;0;1.0;True;9
2;False;(7, 0);[0, 0.9999998807907247];220;0;1.0;True;0
2;False;(7, 0);[0, 0.9999998807907247];252;0;1.0;True;1
2;False;(7, 0);[0, 0.9999998807907247];285;0;1.0;True;2
2;False;(7, 0);[0, 0.9999998807907247];254;0;1.0;True;3
2;False;(7, 0);[0, 0.9999998807907247];225;0;1.0;True;4
2;False;(7, 0);[0, 0.9999998807907247];279;0;1.0;True;5
2;False;(7, 0);[0, 0.9999998807907247];302;0;1.0;True;6
2;False;(7, 0);[0, 0.9999998807907247];287;0;1.0;True;7
2;False;(7, 0);[0, 0.9999998807907247];262;0;1.0;True;8
2;False;(7, 0);[0, 0.9999998807907247];227;0;1.0;True;9
2;False;(7, 1);[0, 0.9999998807907247];312;0;1.0;True;0
2;False;(7, 1);[0, 0.9999997615814777];343;0;1.0;True;1
2;False;(7, 1);[0, 0.9999998807907247];252;0;1.0;True;2
2;False;(7, 1);[0, 0.9999998807907247];376;0;1.0;True;3
2;False;(7, 1);[0, 0.9999998807907247];275;0;1.0;True;4
2;False;(7, 1);[0, 0.9999998807907247];255;0;1.0;True;5
2;False;(7, 1);[0, 0.9999997615814777];316;0;1.0;True;6
2;False;(7, 1);[0, 0.9999998807907247];299;0;1.0;True;7
2;False;(7, 1);[0, 0.9999998807907247];347;0;1.0;True;8
2;False;(7, 1);[0, 0.9999998807907247];314;0;1.0;True;9
2;True;(7, 2);[1.0, 0];329;0;1.0;True;0
2;True;(7, 2);[1.0, 0];273;0;1.0;True;1
2;True;(7, 2);[1.0, 0];356;0;1.0;True;2
2;True;(7, 2);[0.9999998807907247, 0];316;0;1.0;True;3
2;True;(7, 2);[1.0, 0];266;0;1.0;True;4
2;True;(7, 2);[1.0, 0];297;0;1.0;True;5
2;True;(7, 2);[1.0, 0];279;0;1.0;True;6
2;True;(7, 2);[1.0, 0];359;0;1.0;True;7
2;True;(7, 2);[0.9999998807907247, 0];384;0;1.0;True;8
2;True;(7, 2);[0.9999998807907247, 0];327;0;1.0;True;9
2;False;(7, 3);[0, 0.9999998807907247];233;0;1.0;True;0
2;False;(7, 3);[0, 0.9999998807907247];329;0;1.0;True;1
2;False;(7, 3);[0, 0.9999998807907247];321;0;1.0;True;2
2;False;(7, 3);[0, 0.9999998807907247];363;0;1.0;True;3
2;False;(7, 3);[0, 0.9999998807907247];288;0;1.0;True;4
2;False;(7, 3);[0, 0.9999998807907247];348;0;1.0;True;5
2;False;(7, 3);[0, 0.9999998807907247];288;0;1.0;True;6
2;False;(7, 3);[0, 0.9999998807907247];331;0;1.0;True;7
2;False;(7, 3);[0, 0.9999998807907247];256;0;1.0;True;8
2;False;(7, 3);[0, 0.9999998807907247];326;0;1.0;True;9
1;False;(8, 0);[0, 0.9999998807907247];357;0;1.0;True;0
1;False;(8, 0);[0, 0.9999998807907247];285;0;1.0;True;1
1;False;(8, 0);[0, 0.9999998807907247];375;0;1.0;True;2
1;False;(8, 0);[0, 0.9999998807907247];345;0;1.0;True;3
1;False;(8, 0);[0, 0.9999998807907247];392;0;1.0;True;4
1;False;(8, 0);[0, 1.0];314;0;1.0;True;5
1;False;(8, 0);[0, 0.9999998807907247];328;0;1.0;True;6
1;False;(8, 0);[0, 1.0];302;0;1.0;True;7
1;False;(8, 0);[0, 0.9999998807907247];287;0;1.0;True;8
1;False;(8, 0);[0, 1.0];310;0;1.0;True;9
1;True;(8, 1);[1.0, 0];315;0;1.0;True;0
1;True;(8, 1);[1.0, 0];357;0;1.0;True;1
1;True;(8, 1);[1.0, 0];474;0;1.0;True;2
1;True;(8, 1);[1.0, 0];287;0;1.0;True;3
1;True;(8, 1);[1.0, 0];348;0;1.0;True;4
1;True;(8, 1);[1.0, 0];267;0;1.0;True;5
1;True;(8, 1);[1.0, 0];437;0;1.0;True;6
1;True;(8, 1);[1.0, 0];406;0;1.0;True;7
1;True;(8, 1);[1.0, 0];326;0;1.0;True;8
1;True;(8, 1);[1.0, 0];389;0;1.0;True;9
1;False;(8, 2);[0, 1.0];379;0;1.0;True;0
1;False;(8, 2);[0, 1.0];264;0;1.0;True;1
1;False;(8, 2);[0, 1.0];356;0;1.0;True;2
1;False;(8, 2);[0, 1.0];308;0;1.0;True;3
1;False;(8, 2);[0, 1.0];373;0;1.0;True;4
1;False;(8, 2);[0, 1.0];293;0;1.0;True;5
1;False;(8, 2);[0, 1.0];325;0;1.0;True;6
1;False;(8, 2);[0, 1.0];348;0;1.0;True;7
1;False;(8, 2);[0, 1.0];310;0;1.0;True;8
1;False;(8, 2);[0, 1.0];391;0;1.0;True;9
1;False;(8, 3);[0, 1.0];358;0;1.0;True;0
1;False;(8, 3);[0, 1.0];343;0;1.0;True;1
1;False;(8, 3);[0, 1.0];318;0;1.0;True;2
1;False;(8, 3);[0, 1.0];301;0;1.0;True;3
1;False;(8, 3);[0, 1.0];415;0;1.0;True;4
1;False;(8, 3);[0, 1.0];299;0;1.0;True;5
1;False;(8, 3);[0, 1.0];277;0;1.0;True;6
1;False;(8, 3);[0, 1.0];289;0;1.0;True;7
1;False;(8, 3);[0, 1.0];422;0;1.0;True;8
1;False;(8, 3);[0, 1.0];452;0;1.0;True;9
2;True;(9, 0);[0.9999990463265931, 8.315279260963632e-07];486;0;0.9;False;0
2;True;(9, 0);[0.9999938011552557, 6.144177195963701e-06];460;0;0.9;False;1
2;True;(9, 0);[0.9999995231630692, 3.4663274126619643e-07];378;0;0.9;False;2
2;True;(9, 0);[0.9999977350285647, 2.2603250957489616e-06];422;0;0.9;False;3
2;True;(9, 0);[0.9399133253553882, 0.060086648833494447];554;0;0.9;False;4
2;False;(9, 0);[0.0001233946226544279, 0.999876633606226];361;0;0.1;True;5
2;True;(9, 0);[0.9999998807907247, 1.6373771305908126e-07];366;0;0.9;False;6
2;True;(9, 0);[0.999876633606226, 0.0001233946226544279];478;0;0.9;False;7
2;True;(9, 0);[0.9525741476724274, 0.047425874568977164];476;0;0.9;False;8
2;True;(9, 0);[0.9999961853172863, 3.7266389560521204e-06];451;0;0.9;False;9
2;False;(9, 1);[0, 0.9999998807907247];642;0;1.0;True;0
2;False;(9, 1);[9.736200313009565e-10, 1.0];480;0;1.0;True;1
2;False;(9, 1);[1.6052280551856116e-09, 0.9999998807907247];248;0;1.0;True;2
2;False;(9, 1);[0, 0.9999998807907247];472;0;1.0;True;3
2;False;(9, 1);[0, 0.9999998807907247];481;0;1.0;True;4
2;False;(9, 1);[0, 0.9999998807907247];452;0;1.0;True;5
2;False;(9, 1);[4.5990553786523166e-10, 0.9999998807907247];515;0;1.0;True;6
2;False;(9, 1);[0, 1.0];464;0;1.0;True;7
2;False;(9, 1);[3.1608814543136926e-10, 0.9999998807907247];419;0;1.0;True;8
2;False;(9, 1);[4.058652126475693e-10, 1.0];471;0;1.0;True;9
2;True;(9, 2);[0.9999971389852362, 2.902312105056987e-06];465;0;1.0;True;0
2;True;(9, 2);[0.9996646575567589, 0.0003353500342255387];374;0;1.0;True;1
2;True;(9, 2);[0.999995112442896, 4.78509457496562e-06];423;0;1.0;True;2
2;True;(9, 2);[0.9890130589396958, 0.010986941583869245];600;0;1.0;True;3
2;True;(9, 2);[0.9999998807907247, 1.4449802461092448e-07];540;0;1.0;True;4
2;True;(9, 2);[0.999954464125005, 4.539785156619626e-05];365;0;1.0;True;5
2;True;(9, 2);[0.9999966621509202, 3.288750472162449e-06];579;0;1.0;True;6
2;True;(9, 2);[0.9999990463265931, 9.422445831379603e-07];536;0;1.0;True;7
2;True;(9, 2);[1.0, 6.34880011604368e-09];629;0;1.0;True;8
2;True;(9, 2);[0.9999995231630692, 5.04347662567888e-07];502;0;1.0;True;9
2;False;(9, 3);[2.4616969518153846e-10, 1.0];403;0;1.0;True;0
2;False;(9, 3);[3.1608814543136926e-10, 1.0];419;0;1.0;True;1
2;False;(9, 3);[4.058652126475693e-10, 1.0];523;0;1.0;True;2
2;False;(9, 3);[3.1608814543136926e-10, 1.0];450;0;1.0;True;3
2;False;(9, 3);[4.058652126475693e-10, 1.0];499;0;1.0;True;4
2;False;(9, 3);[2.172439935079017e-10, 1.0];445;0;1.0;True;5
2;False;(9, 3);[1.917171513758312e-10, 1.0];438;0;1.0;True;6
2;False;(9, 3);[7.582560427911907e-10, 1.0];461;0;1.0;True;7
2;False;(9, 3);[2.9989608248573072e-09, 1.0];486;0;1.0;True;8
2;False;(9, 3);[1.6918979226151304e-10, 1.0];520;0;1.0;True;9
0;True;(10, 0);[1.0, 0];463;0;1.0;True;0
0;True;(10, 0);[1.0, 0];501;0;1.0;True;1
0;True;(10, 0);[1.0, 0];530;0;1.0;True;2
0;True;(10, 0);[1.0, 0];366;0;1.0;True;3
