id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(0, 3);5;44;1;stop;1.0;True;False;369;[0.0032725271484387907, 0.996563128088047]
(0, 3);6;91;1;stop;1.0;True;False;454;[0.0030746828297750985, 0.9967021388627108]
(0, 3);7;48;1;stop;1.0;True;False;421;[0.002714750482860559, 0.9971988210423157]
(0, 3);8;66;1;stop;1.0;True;False;310;[0.026754126114018378, 0.9730530932390988]
(0, 3);9;104;1;stop;1.0;True;False;537;[0.009124230702839518, 0.9907214584199263]
(1, 0);0;84;2;stop;1.0;True;False;746;[0.003074905688550804, 0.9967742645020823]
(1, 0);1;145;2;stop;1.0;True;False;545;[0.003074825046997298, 0.9967479711592425]
(1, 0);2;165;2;stop;1.0;True;False;411;[0.003944813264297356, 0.9959047159267292]
(1, 0);3;106;2;stop;1.0;True;False;892;[0.0025505323169562858, 0.9973003035092988]
(1, 0);4;212;2;stop;1.0;True;False;892;[0.009410772545445447, 0.9903962841829026]
(1, 0);5;70;2;stop;1.0;True;False;367;[0.007119823242891624, 0.9926547924268456]
(1, 0);6;165;2;stop;1.0;True;False;1077;[0.007815346536078441, 0.9921152187841669]
(1, 0);7;97;2;stop;1.0;True;False;512;[0.009410256507900101, 0.9903417980214785]
(1, 0);8;147;2;stop;1.0;True;False;607;[0.0032725724021655032, 0.9965768616000364]
(1, 0);9;87;2;stop;1.0;True;False;670;[0.01911500616125683, 0.9804128006237867]
(1, 1);0;87;2;stop;1.0;True;False;771;[0.004754340990633604, 0.9950652471146829]
(1, 1);1;77;2;stop;1.0;True;False;583;[0.007814925436241033, 0.9920619509596276]
(1, 1);2;102;2;stop;1.0;True;False;721;[0.007815398709319446, 0.9921217901467104]
(1, 1);3;131;2;stop;1.0;True;False;916;[0.007815409889344975, 0.9921231983014898]
(1, 1);4;38;2;stop;1.0;True;False;681;[0.02296990727334231, 0.9767053780160794]
(1, 1);5;131;2;stop;1.0;True;False;486;[0.009704374012578303, 0.9898730630803457]
(1, 1);6;94;2;stop;1.0;True;False;310;[0.01691045018594234, 0.9828256986914987]
(1, 1);7;105;2;stop;1.0;True;False;570;[0.00806059903996627, 0.991766851062709]
(1, 1);8;125;2;stop;1.0;True;False;572;[0.010326799921125254, 0.9895421419757566]
(1, 1);9;81;2;stop;1.0;True;False;590;[0.00669144400470572, 0.993098536536979]
(1, 2);0;73;2;stop;1.0;True;True;490;[0.9993047782759096, 0.0001851313048723967]
(1, 2);1;95;2;stop;1.0;True;True;456;[0.9989718052892785, 0.00018506952094455887]
(1, 2);2;241;2;stop;1.0;True;True;468;[0.9987757905709135, 0.0003350520993370107]
(1, 2);3;143;2;stop;1.0;True;True;391;[0.9990622263216525, 0.00019702332887989378]
(1, 2);4;112;2;stop;1.0;True;True;512;[0.9991462373210465, 0.00019703986442953008]
(1, 2);5;91;2;stop;1.0;True;True;570;[0.9997712896958857, 0.00011590625016672793]
(1, 2);6;76;2;stop;1.0;True;True;524;[0.9995866339118112, 0.00013548306667346765]
(1, 2);7;119;2;stop;1.0;True;True;482;[0.9992635908767097, 0.00023770355293459982]
(1, 2);8;128;2;stop;1.0;True;True;396;[0.9990464014250625, 0.0002529791017780095]
(1, 2);9;101;2;stop;1.0;True;True;747;[0.9988986475539573, 0.00017936252985566186]
(1, 3);0;230;2;stop;1.0;True;False;444;[0.11590764300372927, 0.856448050925241]
(1, 3);1;87;2;stop;1.0;True;False;633;[0.010326120403616797, 0.9894771282786523]
(1, 3);2;66;2;stop;1.0;True;False;375;[0.0032727081671003874, 0.9966180646638335]
(1, 3);3;102;2;stop;1.0;True;False;461;[0.014058504023894204, 0.9855772839892171]
(1, 3);4;116;2;stop;1.0;True;False;547;[0.007815268276869985, 0.9921051280575492]
(1, 3);5;142;2;stop;1.0;True;False;580;[0.014950991544198678, 0.9846413886595031]
(1, 3);6;116;2;stop;1.0;True;False;322;[0.012049620025333949, 0.9876050888535196]
(1, 3);7;73;2;stop;1.0;True;False;268;[0.008060280028048566, 0.9917273378950668]
(1, 3);8;243;2;stop;1.0;True;False;491;[0.009123538956276938, 0.990646579206805]
(1, 3);9;55;2;stop;1.0;True;False;354;[0.007344132048798521, 0.9924249674331842]
(2, 0);0;98;1;stop;1.0;True;False;578;[0.022274793125316533, 0.9772139722989512]
(2, 0);1;59;1;stop;1.0;True;False;568;[0.009124469998450544, 0.9907477856341009]
(2, 0);2;64;1;stop;1.0;True;False;357;[0.013631590709952702, 0.9859837775249629]
(2, 0);3;69;1;stop;1.0;True;False;478;[0.004904881069067259, 0.9949882937762207]
(2, 0);4;54;1;stop;1.0;True;False;358;[0.009705679028845468, 0.990006123959997]
(2, 0);5;61;1;stop;1.0;True;False;402;[0.007573914815468749, 0.9919868688068442]
(2, 0);6;85;1;stop;1.0;True;False;239;[0.009706026137182702, 0.9900416443050704]
(2, 0);7;85;1;stop;1.0;True;False;457;[0.02032592631581968, 0.9793580353607277]
(2, 0);8;120;1;stop;1.0;True;False;390;[0.0073444332231085395, 0.992466062615726]
(2, 0);9;149;1;stop;1.0;True;False;508;[0.007576916586616094, 0.9923803535683381]
(2, 1);0;61;1;stop;1.0;True;True;652;[0.9997411444595865, 0.00010228388280676043]
(2, 1);1;73;1;stop;1.0;True;True;340;[0.9996915815141679, 4.398956827543617e-05]
(2, 1);2;204;1;stop;1.0;True;True;376;[0.9957635633040463, 0.004069458719110609]
(2, 1);3;63;1;stop;1.0;True;True;438;[0.9996939642401003, 9.312609439364218e-05]
(2, 1);4;74;1;stop;1.0;True;True;606;[0.9997853501603268, 3.882428610055202e-05]
(2, 1);5;69;1;stop;1.0;True;True;531;[0.9995779389051932, 0.0001233576772057541]
(2, 1);6;192;1;stop;1.0;True;True;432;[0.9998681719033375, 8.749913878942933e-05]
(2, 1);7;62;1;stop;1.0;True;True;263;[0.9995369672103097, 9.024670368197363e-05]
(2, 1);8;102;1;stop;1.0;True;True;433;[0.9995506637702741, 0.00026114123137759005]
(2, 1);9;100;1;stop;1.0;True;True;431;[0.9997554423656742, 2.9305242277477385e-05]
(2, 2);0;387;1;stop;1.0;True;False;312;[0.020957959860094726, 0.9787424786602625]
(2, 2);1;167;1;stop;1.0;True;False;482;[0.016399762683673373, 0.9834008611758343]
(2, 2);2;110;1;stop;1.0;True;False;469;[0.008575370628249432, 0.9911782318573644]
(2, 2);3;125;1;stop;1.0;True;False;370;[0.006690786746783407, 0.9930006106989722]
(2, 2);4;98;1;stop;1.0;True;False;469;[0.010647705558807445, 0.9889013655611162]
(2, 2);5;183;1;stop;1.0;True;False;390;[0.0011693463651927924, 0.9986906528568843]
(2, 2);6;66;1;stop;1.0;True;False;372;[0.004608915728466906, 0.9952487081907349]
(2, 2);7;173;1;stop;1.0;True;False;508;[0.021609162156305206, 0.9781054571826183]
(2, 2);8;111;1;stop;1.0;True;False;466;[0.006692503410636385, 0.9932553991070375]
(2, 2);9;94;1;stop;1.0;True;False;486;[0.0046088410071951505, 0.9952326498195528]
(2, 3);0;119;1;stop;1.0;True;False;369;[0.014498393314974808, 0.9851441679721314]
(2, 3);1;108;1;stop;1.0;True;False;444;[0.014060555480391645, 0.9857212389876219]
(2, 3);2;122;1;stop;1.0;True;False;492;[0.004904357199226158, 0.9948819713491805]
(2, 3);3;75;1;stop;1.0;True;False;696;[0.0032719623097485144, 0.9963910169748422]
(2, 3);4;86;1;stop;1.0;True;False;425;[0.00781461987357432, 0.9920232353653483]
(2, 3);5;80;1;stop;1.0;True;False;325;[0.01911770887426694, 0.9805513521283251]
(2, 3);6;97;1;stop;1.0;True;False;435;[0.019711200140749157, 0.9798866787220718]
(2, 3);7;84;1;stop;1.0;True;False;228;[0.003823404010245466, 0.9958943111902337]
(2, 3);8;81;1;stop;1.0;True;False;552;[0.0009109436739552149, 0.9989710914669923]
(2, 3);9;237;1;stop;1.0;True;False;572;[0.13995751608682566, 0.8573436760424356]
(3, 0);0;53;1;stop;1.0;True;False;984;[0.04206729471566507, 0.9574472466979281]
(3, 0);1;109;1;stop;1.0;True;False;1246;[0.012819471336205323, 0.9870443926487332]
(3, 0);2;221;1;stop;1.0;True;False;1040;[0.03731174428706809, 0.9622824784473287]
(3, 0);3;80;1;stop;1.0;True;False;1075;[0.03621001805875179, 0.9635128695530636]
(3, 0);4;87;1;stop;1.0;True;False;1764;[0.025168836539685237, 0.9744338831236841]
(3, 0);5;195;1;stop;1.0;True;False;910;[0.0071200099701356845, 0.9926807526779623]
(3, 0);6;51;1;stop;1.0;True;False;1474;[0.012818138815003252, 0.9869421995729449]
(3, 0);7;112;1;stop;1.0;True;False;1439;[0.005554373776151921, 0.9943463391930517]
(3, 0);8;88;1;stop;1.0;True;False;2040;[0.03845031921945223, 0.9611371489325092]
(3, 0);9;145;1;stop;1.0;True;False;1861;[0.058319038542034435, 0.9412216695324733]
(3, 1);0;111;1;stop;1.0;True;True;684;[0.9986927930265258, 0.0002609169393935451]
(3, 1);1;168;1;stop;1.0;True;True;440;[0.9994509851736227, 0.0001739401442652705]
(3, 1);2;109;1;stop;1.0;True;True;715;[0.9996473840907131, 9.607774413490447e-05]
(3, 1);3;130;1;stop;1.0;True;True;730;[0.9975544562097483, 0.00022999612845888348]
(3, 1);4;97;1;stop;1.0;True;True;708;[0.9993466833825161, 0.00031493217275653426]
(3, 1);5;85;1;stop;1.0;True;True;667;[0.9990271267305862, 0.0004439834705838072]
(3, 1);6;116;1;stop;1.0;True;True;629;[0.9980730068673203, 0.0005185734890961517]
(3, 1);7;106;1;stop;1.0;True;True;490;[0.9994956416089612, 0.000139771097164434]
(3, 1);8;123;1;stop;1.0;True;True;545;[0.9987497483600944, 0.00026093186960772676]
(3, 1);9;174;1;stop;1.0;True;True;642;[0.9992660905701204, 0.00033521637831660563]
(3, 2);0;79;1;stop;0.8;True;False;586;[0.011329241669759993, 0.9884489001860558]
(3, 2);1;200;1;stop;0.8;True;False;1221;[0.1966258089153291, 0.8023560846662291]
(3, 2);2;76;1;stop;0.2;False;True;512;[0.9991626603930741, 0.0005356188219897256]
(3, 2);3;142;1;stop;0.2;False;True;1063;[0.9996025950225329, 0.00031501267489383823]
(3, 2);4;42;1;stop;0.8;True;False;583;[0.006094738633353535, 0.9934423110855567]
(3, 2);5;156;1;stop;0.8;True;False;1111;[0.009412118863550445, 0.9905380242249239]
(3, 2);6;270;1;stop;0.8;True;False;834;[0.015420211032874729, 0.9842982486937375]
(3, 2);7;102;1;stop;0.8;True;False;446;[0.008313940250787645, 0.9914648951524684]
(3, 2);8;251;1;stop;0.8;True;False;410;[0.17736297888019095, 0.8201181420420176]
(3, 2);9;224;1;stop;0.8;True;False;1159;[0.07366329635759608, 0.9258891986434254]
(3, 3);0;81;1;stop;0.5;True;False;649;[0.013215366368441563, 0.9862208314350575]
(3, 3);1;144;1;stop;0.5;False;True;1263;[0.9973821211753444, 0.0001966919712383702]
(3, 3);2;220;1;stop;0.5;True;False;1428;[0.06006555067417459, 0.9395832841162818]
(3, 3);3;190;1;stop;0.5;True;False;2247;[0.10080946784548823, 0.8985050935201061]
(3, 3);4;194;1;stop;0.5;False;True;2552;[0.9941206786458089, 0.005729387953844444]
(3, 3);5;153;1;stop;0.5;False;True;624;[0.998692436331267, 0.00037963190674606567]
(3, 3);6;221;1;stop;0.5;False;True;1307;[0.9994368150687865, 0.00020980886224010217]
(3, 3);7;131;1;stop;0.5;True;False;1111;[0.012051993235822433, 0.987800000038672]
(3, 3);8;177;1;stop;0.5;True;False;1449;[0.14402548696562578, 0.8551186634172325]
(3, 3);9;99;1;stop;0.5;False;True;774;[0.999234190400676, 0.0004043352176827235]
(4, 0);0;178;1;stop;1.0;True;False;1141;[0.0047548828456098775, 0.9951785741751953]
(4, 0);1;92;1;stop;1.0;True;False;938;[0.014951597537486622, 0.984681378825348]
(4, 0);2;94;1;stop;1.0;True;False;641;[0.015903762082588077, 0.9839309958627902]
(4, 0);3;74;1;stop;1.0;True;False;836;[0.004069173480145384, 0.9956937110752431]
(4, 0);4;88;1;stop;1.0;True;False;781;[0.006287807624125109, 0.9933792541162156]
(4, 0);5;329;1;stop;1.0;True;False;2881;[0.18649442140040054, 0.8100948153243658]
(4, 0);6;183;1;stop;1.0;True;False;1480;[0.011685136630415451, 0.9881331315565369]
(4, 0);7;244;1;stop;1.0;True;False;920;[0.10041695174179198, 0.8950065285373524]
(4, 0);8;239;1;stop;1.0;True;False;1309;[0.019711139047131544, 0.9798838168421782]
(4, 0);9;282;1;stop;1.0;True;False;1728;[0.15587789932745197, 0.8426679748792333]
(4, 1);0;91;1;stop;1.0;True;True;783;[0.9993391830181986, 0.00029584913982929863]
(4, 1);1;80;1;stop;1.0;True;True;1028;[0.9993238255958412, 0.0006666958374133882]
(4, 1);2;110;1;stop;1.0;True;True;635;[0.9996403557494544, 0.00011956988626692346]
(4, 1);3;89;1;stop;1.0;True;True;636;[0.9987385708279779, 0.0012448226762082916]
(4, 1);4;98;1;stop;1.0;True;True;477;[0.999549115445233, 0.0001313098069930485]
(4, 1);5;78;1;stop;1.0;True;True;718;[0.9995706733177699, 0.00029591770869962804]
(4, 1);6;71;1;stop;1.0;True;True;448;[0.9983074749400948, 0.0014547172522608516]
(4, 1);7;191;1;stop;1.0;True;True;551;[0.9997453146368258, 0.00012337838412003184]
(4, 1);8;226;1;stop;1.0;True;True;1191;[0.9991307668404458, 0.0008040333970918474]
(4, 1);9;113;1;stop;1.0;True;True;603;[0.9996494092378445, 0.00017949719944265416]
(4, 2);0;114;1;stop;0.7;False;True;399;[0.9994421734549274, 0.00020335488577343688]
(4, 2);1;112;1;stop;0.7;False;True;1258;[0.9995734127943965, 0.00019105937919031962]
(4, 2);2;117;1;stop;0.7;False;True;1201;[0.9994505088892472, 0.0003052744602251092]
(4, 2);3;325;1;stop;0.3;True;False;2645;[0.4300609567304563, 0.5522091991669529]
(4, 2);4;64;1;stop;0.3;True;False;884;[0.0533846361770528, 0.9462652155799138]
(4, 2);5;101;1;stop;0.7;False;True;818;[0.9996745453710596, 0.0003053428840090287]
(4, 2);6;257;1;stop;0.7;False;True;1482;[0.9923445483039538, 0.006898614341340203]
(4, 2);7;127;1;stop;0.7;False;True;798;[0.9976280104837383, 0.0022515764828960768]
(4, 2);8;109;1;stop;0.7;False;True;343;[0.9783048513015506, 0.021613567587313882]
(4, 2);9;148;1;stop;0.3;True;False;374;[0.01098245793038988, 0.9886091908731046]
(4, 3);0;146;1;stop;0.8;True;False;1283;[0.06746635683524345, 0.9313444182035251]
(4, 3);1;56;1;stop;0.8;True;False;1758;[0.001169424430090143, 0.998757120937366]
(4, 3);2;236;1;stop;0.2;False;True;827;[0.8977812871022073, 0.09762917993390208]
(4, 3);3;60;1;stop;0.8;True;False;2165;[0.003376322982503758, 0.996538029671998]
(4, 3);4;120;1;stop;0.8;True;False;1183;[0.008575137555261302, 0.9911510615082577]
(4, 3);5;87;1;stop;0.8;True;False;671;[0.004198220796406077, 0.9956649930994661]
(4, 3);6;137;1;stop;0.8;True;False;1638;[0.003375939834656402, 0.9964247477844295]
(4, 3);7;95;1;stop;0.8;True;False;832;[0.013634301499874948, 0.9861799043821985]
(4, 3);8;97;1;stop;0.8;True;False;841;[0.05339055497357235, 0.9463701534257017]
(4, 3);9;49;1;stop;0.2;False;True;468;[0.7759811179402418, 0.2223223191885335]
(5, 0);0;114;0;stop;1.0;True;True;470;[0.999881162465012, 5.6494390423002126e-05]
(5, 0);1;87;0;stop;1.0;True;True;425;[0.9996109331039454, 7.841352763550453e-05]
(5, 0);2;111;0;stop;1.0;True;True;652;[0.9996054537779869, 7.366227066197879e-05]
(5, 0);3;132;0;stop;1.0;True;True;411;[0.999177774906028, 0.00023768292487833407]
(5, 0);4;25;0;stop;1.0;True;True;497;[0.9997640213064081, 2.9766988183937845e-05]
(5, 0);5;191;0;stop;1.0;True;True;545;[0.9975759282962553, 0.00013521058565775236]
(5, 0);6;98;0;stop;1.0;True;True;371;[0.999751391238546, 8.218819256374454e-05]
(5, 0);7;95;0;stop;1.0;True;True;475;[0.9972802662972268, 0.00013517048912986952]
(5, 0);8;90;0;stop;1.0;True;True;429;[0.9992810891527284, 0.00015834742121920782]
(5, 0);9;91;0;stop;1.0;True;True;299;[0.9994739678661001, 9.024102350715056e-05]
(5, 1);0;109;0;stop;1.0;True;False;429;[0.0028006093978054526, 0.9970858628763073]
(5, 1);1;111;0;stop;1.0;True;False;532;[0.011329652244658069, 0.9884847752463363]
(5, 1);2;73;0;stop;1.0;True;False;301;[0.007815089401621901, 0.992082600079173]
(5, 1);3;130;0;stop;1.0;True;False;470;[0.005554347290896996, 0.9943417427187997]
(5, 1);4;143;0;stop;1.0;True;False;536;[0.0030751798856527815, 0.9968632220267157]
(5, 1);5;110;0;stop;1.0;True;False;422;[0.013220742707574576, 0.9866218226758294]
(5, 1);6;107;0;stop;1.0;True;False;382;[0.02368553875026863, 0.9761483553403555]
(5, 1);7;68;0;stop;1.0;True;False;503;[0.0073442266021936905, 0.9924377653894598]
(5, 1);8;132;0;stop;1.0;True;False;482;[0.0028891382941269314, 0.9969578825958797]
(5, 1);9;112;0;stop;1.0;True;False;404;[0.04326818352602072, 0.9544807795691708]
(5, 2);0;136;0;stop;1.0;True;False;433;[0.0053847159831970325, 0.9945742249161096]
(5, 2);1;47;0;stop;1.0;True;False;413;[0.0017005024180997371, 0.9981699164844039]
(5, 2);2;134;0;stop;1.0;True;False;617;[0.06360152103871348, 0.9346175011979353]
(5, 2);3;106;0;stop;1.0;True;False;359;[0.006691836475899663, 0.9931563839350589]
(5, 2);4;68;0;stop;1.0;True;False;350;[0.004069592613683323, 0.9957964245259084]
(5, 2);5;57;0;stop;1.0;True;False;370;[0.004904439050200412, 0.9948983724528153]
(5, 2);6;69;0;stop;1.0;True;False;383;[0.0030746901603989516, 0.9967045072984669]
(5, 2);7;108;0;stop;1.0;True;False;390;[0.014060877304649883, 0.9857434783806066]
(5, 2);8;129;0;stop;1.0;True;False;549;[0.0037064965638483084, 0.9960894329326365]
(5, 2);9;66;0;stop;1.0;True;False;316;[0.007343837890465044, 0.9923852843275026]
(5, 3);0;180;0;stop;1.0;True;False;469;[0.018541242889917008, 0.9811719410314745]
(5, 3);1;81;0;stop;1.0;True;False;312;[0.001987654610642572, 0.9979520149956995]
(5, 3);2;119;0;stop;1.0;True;False;456;[0.008314400133400844, 0.991519740446639]
(5, 3);3;89;0;stop;1.0;True;False;250;[0.00572866129190118, 0.9939948718652901]
(5, 3);4;57;0;stop;1.0;True;False;354;[0.001867404115551521, 0.9980460511539656]
(5, 3);5;94;0;stop;1.0;True;False;443;[0.0011334985305165436, 0.9988042126997864]
(5, 3);6;126;0;stop;1.0;True;False;401;[0.003706298620861703, 0.9960363288098772]
(5, 3);7;28;0;stop;1.0;True;False;479;[0.0018673293194450638, 0.9980061549019457]
(5, 3);8;28;0;stop;1.0;True;False;407;[0.008844949938085421, 0.9908830718413801]
(5, 3);9;105;0;stop;1.0;True;False;456;[0.006691536536490657, 0.9931119397445627]
(6, 0);0;72;0;stop;1.0;True;True;408;[0.9994553911202801, 6.811626400213723e-05]
(6, 0);1;48;0;stop;1.0;True;True;392;[0.9997867800602402, 7.966233862600389e-05]
(6, 0);2;76;0;stop;1.0;True;True;451;[0.9997857076242018, 7.253331555754834e-05]
(6, 0);3;45;0;stop;1.0;True;True;226;[0.9998485079505216, 4.399644889581403e-05]
(6, 0);4;50;0;stop;1.0;True;True;415;[0.9997025421295748, 5.648431627573161e-05]
(6, 0);5;167;0;stop;1.0;True;True;338;[0.9996932494071767, 0.00014423637903573951]
(6, 0);6;47;0;stop;1.0;True;True;503;[0.9998557775653183, 4.6834333377900704e-05]
(6, 0);7;57;0;stop;1.0;True;True;251;[0.9994252649204793, 9.60563974443433e-05]
(6, 0);8;63;0;stop;1.0;True;True;420;[0.9998108506473335, 4.6832234184006e-05]
(6, 0);9;248;0;stop;1.0;True;True;300;[0.9980611319863726, 0.0011504918559326642]
(6, 1);0;114;0;stop;1.0;True;False;661;[0.005218811762691168, 0.9945296533668696]
(6, 1);1;75;0;stop;1.0;True;False;564;[0.0027143531023183587, 0.997052916620618]
(6, 1);2;103;0;stop;1.0;True;False;503;[0.023681298178479075, 0.9759736838575601]
(6, 1);3;81;0;stop;1.0;True;False;593;[0.005219906827846911, 0.9947381593995553]
(6, 1);4;64;0;stop;1.0;True;False;410;[0.002550259905262548, 0.9971937235776205]
(6, 1);5;131;0;stop;1.0;True;False;610;[0.008314677661077786, 0.9915529076469394]
(6, 1);6;53;0;stop;1.0;True;False;318;[0.0033758191037984737, 0.9963891232393183]
(6, 1);7;62;0;stop;1.0;True;False;311;[0.005729581928067948, 0.9941544920802304]
(6, 1);8;102;0;stop;1.0;True;False;403;[0.009410723184108495, 0.9903909058089552]
(6, 1);9;210;0;stop;1.0;True;False;677;[0.10645434084900719, 0.8913312432492835]
(6, 2);0;131;0;stop;1.0;True;False;486;[0.006902065906433736, 0.9928410083871851]
(6, 2);1;70;0;stop;1.0;True;False;526;[0.0030742870020400805, 0.9965735465410478]
(6, 2);2;77;0;stop;1.0;True;False;355;[0.0032726504273018447, 0.9966005411455486]
(6, 2);3;168;0;stop;1.0;True;False;554;[0.00831400764578673, 0.9914729811683963]
(6, 2);4;69;0;stop;1.0;True;False;374;[0.0019265863415204969, 0.9979966562728187]
(6, 2);5;91;0;stop;1.0;True;False;469;[0.001454935772592498, 0.9984579062058432]
(6, 2);6;68;0;stop;1.0;True;False;350;[0.008060410706102647, 0.9917434006667883]
(6, 2);7;146;0;stop;1.0;True;False;631;[0.005383991959465025, 0.994440404660228]
(6, 2);8;216;0;stop;1.0;True;False;636;[0.025949591606633966, 0.9737512502124105]
(6, 2);9;87;0;stop;1.0;True;False;378;[0.0035930935258227333, 0.9962652262861995]
(6, 3);0;59;0;stop;1.0;True;False;495;[0.0028003062705510913, 0.9969782624497477]
(6, 3);1;91;0;stop;1.0;True;False;490;[0.008575472855242773, 0.9911900606167234]
(6, 3);2;61;0;stop;1.0;True;False;475;[0.004608959682722063, 0.9952580365317899]
(6, 3);3;102;0;stop;1.0;True;False;314;[0.004197788415255805, 0.9955625435467967]
(6, 3);4;73;0;stop;1.0;True;False;383;[0.005059517067284983, 0.9947794467206231]
(6, 3);5;68;0;stop;1.0;True;False;472;[0.024400173286937145, 0.974661566433178]
(6, 3);6;207;0;stop;1.0;True;False;519;[0.010326366600447107, 0.98950093886056]
(6, 3);7;69;0;stop;1.0;True;False;452;[0.0023228232295986924, 0.9975309688354821]
(6, 3);8;74;0;stop;1.0;True;False;307;[0.0030750229891313425, 0.9968122856666259]
(6, 3);9;76;0;stop;1.0;True;False;359;[0.004069662473470103, 0.9958138015154092]
(7, 0);0;104;2;stop;0.5;True;False;666;[0.047410239275939375, 0.9522600192804677]
(7, 0);1;77;2;stop;0.5;True;False;548;[0.004467406130256969, 0.9953138920809768]
(7, 0);2;73;2;stop;0.5;False;True;426;[0.9997126689886925, 9.913410227760581e-05]
(7, 0);3;129;2;stop;0.5;False;True;1118;[0.9996932494071767, 0.00014423637903573951]
(7, 0);4;70;2;stop;0.5;False;True;501;[0.9996658488432879, 0.00010552277136560554]
(7, 0);5;149;2;stop;0.5;False;True;600;[0.9997504380345485, 0.00011233783277886714]
(7, 0);6;90;2;stop;0.5;True;False;873;[0.2563189339519193, 0.7416834276977031]
(7, 0);7;93;2;stop;0.5;True;False;1662;[0.02032126976788401, 0.9791336392984388]
(7, 0);8;55;2;stop;0.5;True;False;601;[0.01405953641883416, 0.9856495457220551]
(7, 0);9;64;2;stop;0.5;False;True;615;[0.9997461486569031, 8.218780066083711e-05]
(7, 1);0;102;2;stop;0.9;True;False;1100;[0.0174360261073269, 0.9821938168277876]
(7, 1);1;73;2;stop;0.9;True;False;1631;[0.010650569496914704, 0.9891673508169494]
(7, 1);2;110;2;stop;0.1;False;True;637;[0.5575707205168553, 0.4342365137562143]
(7, 1);3;78;2;stop;0.9;True;False;354;[0.003375981689028334, 0.996437175774333]
(7, 1);4;191;2;stop;0.9;True;False;576;[0.011998013747079777, 0.9833753840171902]
(7, 1);5;58;2;stop;0.9;True;False;397;[0.007811035993941141, 0.991568262062196]
(7, 1);6;91;2;stop;0.9;True;False;934;[0.006487447372052684, 0.9933857242194403]
