correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;(1, 3);False;[6.60223098415716e-05, 0.9994825419771224];39;486;0.9;True;8
1;(1, 3);False;[6.600436760236344e-05, 0.9992106236363705];35;484;0.9;True;9
3;(2, 0);False;[3.724674112287202e-06, 0.9994684899890316];80;504;0.7;True;0
3;(2, 0);False;[0, 0.9986226482389974];94;371;0.7;True;1
3;(2, 0);True;[0, 0];141;578;0.3;False;2
3;(2, 0);False;[0, 0.9940629542223898];82;522;0.7;True;3
3;(2, 0);True;[0, 0];134;373;0.3;False;4
3;(2, 0);True;[0, 0];160;476;0.3;False;5
3;(2, 0);False;[2.751069954757283e-05, 0.9990652009721888];61;425;0.7;True;6
3;(2, 0);False;[4.221136027737322e-06, 0.9995935423945035];104;531;0.7;True;7
3;(2, 0);False;[2.9014071557815345e-06, 0.9996849099408652];89;392;0.7;True;8
3;(2, 0);False;[0, 0.9017691179891884];240;709;0.7;True;9
3;(2, 1);False;[1.4720614330571061e-05, 0.9987392842515778];82;447;0.9;True;0
3;(2, 1);False;[0, 0.9991431432057629];108;457;0.9;True;1
3;(2, 1);False;[7.875628281915079e-06, 0.9982635186655328];134;669;0.9;True;2
3;(2, 1);False;[1.891749445681861e-05, 0.9995763905088108];93;424;0.9;True;3
3;(2, 1);True;[0, 0];98;740;0.1;False;4
3;(2, 1);False;[0, 0.9305835840192496];106;537;0.9;True;5
3;(2, 1);False;[3.532258465805472e-05, 0.9990121357977055];104;515;0.9;True;6
3;(2, 1);False;[4.779334442944114e-06, 0.9987911312575375];91;554;0.9;True;7
3;(2, 1);False;[4.527406771855834e-05, 0.9972281017278607];131;553;0.9;True;8
3;(2, 1);False;[1.4717484039628005e-05, 0.9985267204022606];95;584;0.9;True;9
3;(2, 2);False;[1.4730964468606558e-05, 0.9994413399211363];122;564;0.9;True;0
3;(2, 2);False;[0, 0.8472829598418806];127;344;0.9;True;1
3;(2, 2);False;[1.890431098768514e-05, 0.998880092257699];106;322;0.9;True;2
3;(2, 2);False;[0, 0.9993253732228927];107;411;0.9;True;3
3;(2, 2);False;[2.4265885217023177e-05, 0.9985617848006094];117;544;0.9;True;4
3;(2, 2);False;[6.1420564071414545e-06, 0.9996490518517953];77;453;0.9;True;5
3;(2, 2);False;[1.1473668354116619e-05, 0.9995438749715612];68;346;0.9;True;6
3;(2, 2);True;[0, 0];253;663;0.1;False;7
3;(2, 2);False;[1.4732046246095273e-05, 0.9995144580165838];91;462;0.9;True;8
3;(2, 2);False;[0, 0.9989800138170466];111;358;0.9;True;9
3;(2, 3);True;[0.8257422338076318, 0];163;436;1.0;True;0
3;(2, 3);True;[0.9488194917470143, 0];113;537;1.0;True;1
3;(2, 3);True;[0.9996679931975306, 3.119253113010325e-05];111;447;1.0;True;2
3;(2, 3);True;[0.9993650179209501, 3.533505076677547e-05];122;565;1.0;True;3
3;(2, 3);True;[0.999402165431517, 5.141410772544292e-05];104;411;1.0;True;4
3;(2, 3);True;[0.9993138256421706, 6.601116619285057e-05];81;618;1.0;True;5
3;(2, 3);True;[0.9998195497023271, 0];82;450;1.0;True;6
3;(2, 3);True;[0.9992610911895522, 4.536638718072216e-05];91;518;1.0;True;7
3;(2, 3);True;[0.9993849010385458, 6.601588784824268e-05];68;633;1.0;True;8
3;(2, 3);True;[0.8281795220723734, 0];130;446;1.0;True;9
0;(3, 0);True;[0.9997734344799872, 0];81;473;1.0;True;0
0;(3, 0);True;[0.9995094560843903, 1.4731975998392093e-05];84;656;1.0;True;1
0;(3, 0);True;[0.9998597103448076, 7.88821889929228e-06];57;590;1.0;True;2
0;(3, 0);True;[0.9995345852367465, 2.7523637058753288e-05];66;378;1.0;True;3
0;(3, 0);True;[0.9997152900864609, 0];134;474;1.0;True;4
0;(3, 0);True;[0.9995026678855368, 3.533990363076304e-05];89;584;1.0;True;5
0;(3, 0);True;[0.9997578253893002, 1.8920922581827037e-05];80;480;1.0;True;6
0;(3, 0);True;[0, 0];199;474;1.0;True;7
0;(3, 0);True;[0.9997369742997422, 0];90;625;1.0;True;8
0;(3, 0);True;[0.9997792731339699, 0];94;516;1.0;True;9
0;(3, 1);False;[2.14316485803845e-05, 0.9993579936009176];204;665;1.0;True;0
0;(3, 1);False;[0.006689855210241196, 0.992862512864755];78;483;1.0;True;1
0;(3, 1);False;[0, 0.8761968678537535];171;557;1.0;True;2
0;(3, 1);False;[0.00010855372124251713, 0.9967401544912192];52;420;1.0;True;3
0;(3, 1);False;[4.536893987327605e-05, 0.999317397030244];103;986;1.0;True;4
0;(3, 1);False;[2.1432016482172785e-05, 0.9993759714074631];82;727;1.0;True;5
0;(3, 1);False;[3.118750420504068e-05, 0.9995067170157623];103;468;1.0;True;6
0;(3, 1);False;[0, 0.9358177939778847];185;399;1.0;True;7
0;(3, 1);False;[7.476372221334745e-05, 0.9988231220492447];109;800;1.0;True;8
0;(3, 1);False;[2.143923272154217e-05, 0.9997121924341353];60;450;1.0;True;9
0;(3, 2);False;[9.606482561383697e-05, 0.9995130288988571];26;625;1.0;True;0
0;(3, 2);False;[0.0066851261547083455, 0.9921606306340988];83;585;1.0;True;1
0;(3, 2);False;[8.933043508591636e-06, 0.9992468073912023];164;368;1.0;True;2
0;(3, 2);False;[0.00020322789845205616, 0.9988186027864701];69;420;1.0;True;3
0;(3, 2);False;[0.0002608445399730352, 0.9984148872174754];49;520;1.0;True;4
0;(3, 2);False;[1.668360048858189e-05, 0.9989160141378461];167;518;1.0;True;5
0;(3, 2);False;[1.4733338863620543e-05, 0.9996019994458726];75;392;1.0;True;6
0;(3, 2);False;[4.5335852541923876e-05, 0.9985890060104126];79;689;1.0;True;7
0;(3, 2);False;[1.6694375524905523e-05, 0.9995618594965581];88;1050;1.0;True;8
0;(3, 2);False;[0.0002032703479815349, 0.9990265318457037];78;555;1.0;True;9
0;(3, 3);False;[0.00010879177857619699, 0.9989256492038295];104;423;1.0;True;0
0;(3, 3);False;[3.532615558017142e-05, 0.999113273813723];37;495;1.0;True;1
0;(3, 3);False;[0.00010881637056148278, 0.9991512356035676];64;637;1.0;True;2
0;(3, 3);False;[5.8246594643469764e-05, 0.9991757516449153];110;536;1.0;True;3
0;(3, 3);False;[0.00012327535455302336, 0.998911018253057];118;737;1.0;True;4
0;(3, 3);False;[0.00010869419180881074, 0.9980300210771018];84;671;1.0;True;5
0;(3, 3);False;[2.7506948019982094e-05, 0.9989287420641314];125;595;1.0;True;6
0;(3, 3);False;[3.115703281081043e-05, 0.9985304049890887];91;603;1.0;True;7
0;(3, 3);False;[0.00010877922531756721, 0.9988107536014368];64;532;1.0;True;8
0;(3, 3);False;[1.012332363395897e-05, 0.99933132567039];72;452;1.0;True;9
2;(4, 0);False;[0, 0.7978122429254948];225;340;0.9;True;0
2;(4, 0);False;[4.779781140811758e-06, 0.9988850878715316];101;459;0.9;True;1
2;(4, 0);True;[0, 0];263;340;0.1;False;2
2;(4, 0);False;[3.284199575544446e-06, 0.9986136134080772];119;248;0.9;True;3
2;(4, 0);False;[0, 0.9991698010546334];82;345;0.9;True;4
2;(4, 0);False;[0, 0.9996023567860077];87;417;0.9;True;5
2;(4, 0);False;[0, 0.8685430830137791];158;351;0.9;True;6
2;(4, 0);False;[0, 0.999410857367544];37;611;0.9;True;7
2;(4, 0);False;[6.13908736161235e-06, 0.9991658736786446];113;565;0.9;True;8
2;(4, 0);False;[0, 0.7845329850506045];155;436;0.9;True;9
2;(4, 1);False;[2.9008980729113658e-06, 0.999510051547733];56;291;0.8;True;0
2;(4, 1);False;[0, 0.9991392160508717];76;327;0.8;True;1
2;(4, 1);False;[1.9927847687373223e-06, 0.999022486579745];128;516;0.8;True;2
2;(4, 1);True;[0, 0];162;355;0.2;False;3
2;(4, 1);False;[1.2992172689238821e-05, 0.9988367990308746];82;388;0.8;True;4
2;(4, 1);False;[0, 0.9993051353643754];72;513;0.8;True;5
2;(4, 1);True;[0, 0];184;414;0.2;False;6
2;(4, 1);False;[0, 0.9994441977791033];116;274;0.8;True;7
2;(4, 1);False;[0, 0.6902200463969301];148;444;0.8;True;8
2;(4, 1);False;[0, 0.9986761476548098];127;482;0.8;True;9
2;(4, 2);True;[0.9265802426903124, 0];87;455;1.0;True;0
2;(4, 2);True;[0.8786296864682556, 0];133;483;1.0;True;1
2;(4, 2);True;[0.9997036143745712, 0];68;364;1.0;True;2
2;(4, 2);True;[0.9984803677479522, 0];93;442;1.0;True;3
2;(4, 2);True;[0.9275025960614689, 0];125;534;1.0;True;4
2;(4, 2);True;[0.9994543194033103, 1.3000204085920736e-05];77;586;1.0;True;5
2;(4, 2);True;[0.9997761750651607, 0];99;440;1.0;True;6
2;(4, 2);True;[0.9995018342431148, 0];87;517;1.0;True;7
2;(4, 2);True;[0.8470620550203724, 0];137;504;1.0;True;8
2;(4, 2);True;[0.9352034983997475, 0];130;424;1.0;True;9
2;(4, 3);False;[0.00012310793886780372, 0.9975538632469632];104;410;0.9;True;0
2;(4, 3);False;[0, 0.9992271678726418];111;537;0.9;True;1
2;(4, 3);False;[6.1395850304283214e-06, 0.9992465693267182];118;351;0.9;True;2
2;(4, 3);False;[1.3001915117092934e-05, 0.9995861574755175];148;512;0.9;True;3
2;(4, 3);False;[6.9601338568178786e-06, 0.9996882457074038];112;504;0.9;True;4
2;(4, 3);False;[0, 0.9990318858224];90;272;0.9;True;5
2;(4, 3);False;[0, 0.9983452567089512];134;471;0.9;True;6
2;(4, 3);True;[0, 0];223;425;0.1;False;7
2;(4, 3);False;[0, 0.9991481414146475];108;716;0.9;True;8
2;(4, 3);False;[0.0001232833492009313, 0.9989750172632873];74;517;0.9;True;9
2;(5, 0);False;[6.139561609814765e-06, 0.999242760419012];56;256;1.0;True;0
2;(5, 0);False;[0, 0.9923013501585427];54;425;1.0;True;1
2;(5, 0);False;[8.930096346757935e-06, 0.9989170846961438];97;306;1.0;True;2
2;(5, 0);False;[2.2594953367010034e-06, 0.999631183323194];76;391;1.0;True;3
2;(5, 0);False;[7.884105005315987e-06, 0.9993387068452712];97;345;1.0;True;4
2;(5, 0);False;[0, 0.9994149057186167];86;441;1.0;True;5
2;(5, 0);False;[3.7226819025548275e-06, 0.998934214017528];58;444;1.0;True;6
2;(5, 0);False;[2.259073030927518e-06, 0.9994439596094168];66;392;1.0;True;7
2;(5, 0);False;[0, 0.9995437558748342];66;347;1.0;True;8
2;(5, 0);False;[3.287555722028734e-06, 0.9996339231111232];64;492;1.0;True;9
2;(5, 1);False;[1.8914409675366305e-05, 0.9994133578365616];72;354;0.9;True;0
2;(5, 1);False;[0.00010875526402776298, 0.9985906702619817];66;416;0.9;True;1
2;(5, 1);False;[0.0014995607802991836, 0.9974203071863965];99;779;0.9;True;2
2;(5, 1);False;[5.4199632442042136e-06, 0.9995781771358988];101;488;0.9;True;3
2;(5, 1);False;[3.119083556778783e-05, 0.9996137919123381];71;581;0.9;True;4
2;(5, 1);True;[0, 0];76;441;0.1;False;5
2;(5, 1);False;[0, 0.9938723937791367];104;452;0.9;True;6
2;(5, 1);False;[6.959105089216528e-06, 0.9995408974703719];62;440;0.9;True;7
2;(5, 1);False;[0.00033481062127779126, 0.9980561445599155];98;563;0.9;True;8
2;(5, 1);False;[0, 0.9997303021325449];81;610;0.9;True;9
2;(5, 2);True;[0.9234163768480205, 0];153;539;1.0;True;0
2;(5, 2);True;[0.9007583923051458, 0];179;365;1.0;True;1
2;(5, 2);True;[0.8906736946313726, 0];126;621;1.0;True;2
2;(5, 2);True;[0.9989618124051578, 0];121;299;1.0;True;3
2;(5, 2);True;[0.9996079551993524, 0];90;506;1.0;True;4
2;(5, 2);True;[0.99976425961056, 0];51;449;1.0;True;5
2;(5, 2);True;[0.9996202242756612, 0];84;504;1.0;True;6
2;(5, 2);True;[0.998766990734972, 0];120;429;1.0;True;7
2;(5, 2);True;[0.9997314935845896, 0];84;341;1.0;True;8
2;(5, 2);True;[0.9997521061421405, 0];50;351;1.0;True;9
2;(5, 3);False;[1.6697719269127832e-05, 0.9997619957088622];72;445;1.0;True;0
2;(5, 3);False;[1.891015314232183e-05, 0.9991883671996303];97;445;1.0;True;1
2;(5, 3);False;[2.1411096994832873e-05, 0.9983997958094748];81;407;1.0;True;2
2;(5, 3);False;[4.001912903661488e-05, 0.9988473841632136];86;553;1.0;True;3
2;(5, 3);False;[1.472988277055301e-05, 0.9993677563104088];87;381;1.0;True;4
2;(5, 3);False;[2.1433222426756182e-05, 0.9994313376280417];74;554;1.0;True;5
2;(5, 3);False;[1.1475594332883741e-05, 0.9997117158507098];75;371;1.0;True;6
2;(5, 3);False;[0, 0.9996776428194508];103;440;1.0;True;7
2;(5, 3);False;[2.4271740786538084e-05, 0.9988030234284018];86;424;1.0;True;8
2;(5, 3);False;[0.00013967529011535898, 0.9988105156989782];86;407;1.0;True;9
0;(6, 0);True;[0.9994422925395506, 0];80;436;1.0;True;0
0;(6, 0);True;[0.9993884729133196, 0];60;328;1.0;True;1
0;(6, 0);True;[0.9998152597371771, 0];73;446;1.0;True;2
0;(6, 0);True;[0.9995643606924682, 0];86;480;1.0;True;3
0;(6, 0);True;[0.9996265376028781, 0];64;532;1.0;True;4
0;(6, 0);True;[0.9994756350469779, 0];59;400;1.0;True;5
0;(6, 0);True;[0.9985269581208794, 0];96;389;1.0;True;6
0;(6, 0);True;[0.9994932597920584, 0];71;312;1.0;True;7
0;(6, 0);True;[0.7387245509423873, 0];249;398;1.0;True;8
0;(6, 0);True;[0.9998026283818595, 0];84;323;1.0;True;9
0;(6, 1);False;[0, 0.9992512115071438];63;446;1.0;True;0
0;(6, 1);False;[2.9000046271538315e-06, 0.9992020541844618];80;508;1.0;True;1
0;(6, 1);False;[0, 0.9992696616131007];89;429;1.0;True;2
0;(6, 1);False;[0, 0.9990928065843052];125;496;1.0;True;3
0;(6, 1);False;[1.0120234712116172e-05, 0.9990270077535814];69;414;1.0;True;4
0;(6, 1);False;[4.781367711441853e-06, 0.9992164557028542];81;673;1.0;True;5
0;(6, 1);False;[1.0116056515220132e-05, 0.9986139699589294];123;785;1.0;True;6
0;(6, 1);False;[0, 0.9985130518512291];76;462;1.0;True;7
0;(6, 1);False;[4.218302964217292e-06, 0.9989229133631325];94;466;1.0;True;8
0;(6, 1);False;[1.666892135436876e-05, 0.9980375018560388];116;494;1.0;True;9
0;(6, 2);False;[0, 0.9992221688031306];130;593;1.0;True;0
0;(6, 2);False;[0, 0.9997272043755121];100;503;1.0;True;1
0;(6, 2);False;[4.220045234075624e-06, 0.9993357305660233];79;628;1.0;True;2
0;(6, 2);False;[6.139456218159369e-06, 0.9992262156337613];103;456;1.0;True;3
0;(6, 2);False;[6.956835701156856e-06, 0.9992147894195976];127;818;1.0;True;4
0;(6, 2);False;[0, 0.998182150334577];26;252;1.0;True;5
0;(6, 2);False;[3.1169306970240364e-05, 0.9989238649641029];83;411;1.0;True;6
0;(6, 2);False;[0, 0.7868999839929495];225;811;1.0;True;7
0;(6, 2);False;[1.4728534271238684e-05, 0.9992762085874591];90;523;1.0;True;8
0;(6, 2);False;[0, 0.9993368019813229];114;588;1.0;True;9
0;(6, 3);False;[0, 0.9164002674233124];242;418;1.0;True;0
0;(6, 3);False;[0, 0.9991454043248554];88;495;1.0;True;1
0;(6, 3);False;[3.2864178205451405e-06, 0.9992876362601234];75;444;1.0;True;2
0;(6, 3);False;[0, 0.653387187394563];160;681;1.0;True;3
0;(6, 3);False;[0, 0.7858376593474066];78;439;1.0;True;4
0;(6, 3);False;[0, 0.9982352461451334];72;604;1.0;True;5
0;(6, 3);False;[0, 0.9991129168519723];171;335;1.0;True;6
0;(6, 3);False;[0, 0.9983089007070453];53;402;1.0;True;7
0;(6, 3);False;[0, 0.997213164665347];65;372;1.0;True;8
0;(6, 3);False;[0, 0.7984466303595984];179;470;1.0;True;9
2;(7, 0);False;[3.5302951037673406e-05, 0.9984568366045985];67;482;1.0;True;0
2;(7, 0);False;[6.141400399774765e-06, 0.9995428030724385];51;561;1.0;True;1
2;(7, 0);False;[2.7484292328371362e-05, 0.998105545406442];51;374;1.0;True;2
2;(7, 0);False;[1.4729938960703712e-05, 0.999371804312377];41;329;1.0;True;3
2;(7, 0);False;[2.1437474433724557e-05, 0.999629634757054];34;321;1.0;True;4
2;(7, 0);False;[1.1469467340547601e-05, 0.9991778939009881];85;703;1.0;True;5
2;(7, 0);False;[5.825964995246284e-05, 0.999399188730583];61;370;1.0;True;6
2;(7, 0);False;[1.472975634349764e-05, 0.9993597794304537];99;362;1.0;True;7
2;(7, 0);False;[6.95470633477871e-06, 0.9989089961135483];98;461;1.0;True;8
2;(7, 0);False;[0, 0.8243511506399983];159;379;1.0;True;9
2;(7, 1);False;[8.459705014027098e-05, 0.9973926754489258];90;486;1.0;True;0
2;(7, 1);False;[7.884774213007937e-06, 0.999423240692825];120;499;1.0;True;1
2;(7, 1);False;[0.00015821307767753602, 0.9984336629672083];87;419;1.0;True;2
2;(7, 1);False;[6.592937780306059e-05, 0.9980757380564751];52;491;1.0;True;3
2;(7, 1);False;[3.2846850802287948e-06, 0.9987609261335771];118;527;1.0;True;4
2;(7, 1);False;[0, 0.7839340663969766];180;579;1.0;True;5
2;(7, 1);False;[0.00010842511603738359, 0.995558762473682];149;591;1.0;True;6
2;(7, 1);False;[6.589933032848763e-05, 0.9976207731804811];70;430;1.0;True;7
2;(7, 1);False;[6.570278876613855e-05, 0.9946449814494014];63;342;1.0;True;8
2;(7, 1);False;[1.1466864359494644e-05, 0.9989515818012322];55;381;1.0;True;9
2;(7, 2);True;[0.9991105368776039, 0];92;619;1.0;True;0
2;(7, 2);True;[0.999698610564729, 0];43;527;1.0;True;1
2;(7, 2);True;[0.8687476342715563, 0];134;488;1.0;True;2
2;(7, 2);True;[0.9995653135445046, 1.6694439209015657e-05];64;461;1.0;True;3
2;(7, 2);True;[0.9997755792832385, 1.892126542849346e-05];60;605;1.0;True;4
2;(7, 2);True;[0.8508103472344435, 0];261;568;1.0;True;5
2;(7, 2);True;[0.9993966883551881, 2.58524889880006e-05];70;414;1.0;True;6
2;(7, 2);True;[0.8382150351737159, 0];159;476;1.0;True;7
2;(7, 2);True;[0.9995297022115971, 1.891661046217221e-05];57;411;1.0;True;8
2;(7, 2);True;[0.9995067170157623, 0];87;395;1.0;True;9
2;(7, 3);False;[8.471371026317362e-05, 0.9987677042951447];36;581;0.8;True;0
2;(7, 3);False;[2.1421043461291756e-05, 0.9988635594658378];115;538;0.8;True;1
2;(7, 3);False;[1.4731638814079525e-05, 0.9994874244809898];81;540;0.8;True;2
2;(7, 3);False;[2.1383609973215504e-05, 0.9971183370790712];47;507;0.8;True;3
2;(7, 3);True;[0, 0];139;555;0.2;False;4
2;(7, 3);False;[0, 0.9992906122798013];65;385;0.8;True;5
2;(7, 3);False;[2.7517679274692383e-05, 0.9993182303443308];36;480;0.8;True;6
2;(7, 3);True;[0, 0];341;567;0.2;False;7
2;(7, 3);False;[0, 0.4633838354219031];163;442;0.8;True;8
2;(7, 3);False;[1.890463550447593e-05, 0.9988974581701296];57;405;0.8;True;9
1;(8, 0);False;[6.9565106155314965e-06, 0.9991680159135389];141;593;1.0;True;0
1;(8, 0);False;[0, 0.9989578866607555];66;534;1.0;True;1
1;(8, 0);False;[0, 0.9993556124610534];115;320;1.0;True;2
1;(8, 0);False;[0, 0.8990750935681495];112;576;1.0;True;3
1;(8, 0);False;[0, 0.9990735300640702];97;547;1.0;True;4
1;(8, 0);False;[6.1382443441473065e-06, 0.999029149341837];76;499;1.0;True;5
1;(8, 0);False;[1.1468209523833907e-05, 0.9990691275453935];79;368;1.0;True;6
1;(8, 0);False;[0, 0.9991033971048255];53;384;1.0;True;7
1;(8, 0);False;[0, 0.9990187983163136];74;458;1.0;True;8
1;(8, 0);False;[0, 0.9994351480108374];104;486;1.0;True;9
1;(8, 1);True;[0.9996460737172699, 0];74;306;1.0;True;0
1;(8, 1);True;[0, 0];200;501;1.0;True;1
1;(8, 1);True;[0.9997599701154202, 0];84;663;1.0;True;2
1;(8, 1);True;[0.9117537835784675, 0];253;633;1.0;True;3
1;(8, 1);True;[0.820586182191395, 0];217;420;1.0;True;4
1;(8, 1);True;[0.9997633063942933, 0];121;502;1.0;True;5
1;(8, 1);True;[0.9996388071400119, 0];158;602;1.0;True;6
1;(8, 1);True;[0.8552064493592771, 0];248;696;1.0;True;7
1;(8, 1);True;[0.9996131963290065, 0];88;472;1.0;True;8
1;(8, 1);True;[0.9994208592229767, 0];105;497;1.0;True;9
1;(8, 2);False;[0, 0.8385148328498025];205;390;1.0;True;0
1;(8, 2);False;[6.594836883433024e-05, 0.9983626040250849];49;337;1.0;True;1
1;(8, 2);False;[0, 0.9985523944563316];62;404;1.0;True;2
1;(8, 2);False;[8.926801106719992e-06, 0.998548590752087];50;426;1.0;True;3
1;(8, 2);False;[0, 0.8843665876201757];162;354;1.0;True;4
1;(8, 2);False;[0, 0.9975268170398429];110;745;1.0;True;5
1;(8, 2);False;[0, 0.9990765048064165];54;545;1.0;True;6
1;(8, 2);False;[1.2966896313396222e-05, 0.9968943784981205];97;762;1.0;True;7
1;(8, 2);False;[0, 0.9537029420252248];199;489;1.0;True;8
1;(8, 2);False;[1.0119057308845558e-05, 0.9989105424004332];42;513;1.0;True;9
1;(8, 3);False;[0, 0.9976830645319403];96;450;1.0;True;0
1;(8, 3);False;[0, 0.9986061240095395];55;435;1.0;True;1
1;(8, 3);False;[0, 0.9994209783050605];92;484;1.0;True;2
