id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(0, 2);3;709;0;stop;1.0;True;False;822;[0, 0.9999983310727032]
(0, 2);4;768;0;stop;1.0;True;False;567;[0, 0.9999985694905718]
(0, 2);5;539;0;stop;1.0;True;False;603;[0, 0.9999996423722521]
(0, 2);6;597;0;stop;1.0;True;False;596;[0, 0.9999980926550052]
(0, 2);7;520;0;stop;1.0;True;False;499;[0, 0.9999984502816872]
(0, 2);8;609;0;stop;1.0;True;False;287;[0, 0.9999966621509202]
(0, 2);9;437;0;stop;1.0;True;False;887;[0, 0.9999971389852362]
(0, 3);0;489;0;stop;1.0;True;False;396;[0, 0.9999983310727032]
(0, 3);1;545;0;stop;1.0;True;False;294;[0, 0.9999969005680498]
(0, 3);2;570;0;stop;1.0;True;False;693;[0, 0.9999997615814777]
(0, 3);3;745;0;stop;1.0;True;False;333;[0, 0.9999979734461775]
(0, 3);4;672;0;stop;1.0;True;False;654;[0, 0.9999983310727032]
(0, 3);5;700;0;stop;1.0;True;False;747;[0, 0.9999994039539004]
(0, 3);6;639;0;stop;1.0;True;False;674;[0, 0.9999959469005546]
(0, 3);7;620;0;stop;1.0;True;False;676;[0, 0.9999988079084972]
(0, 3);8;1006;0;stop;1.0;True;False;964;[0, 0.9999990463265931]
(0, 3);9;685;0;stop;1.0;True;False;612;[0, 0.9999990463265931]
(1, 0);0;381;1;stop;1.0;True;False;161;[0, 0.9999998807907247]
(1, 0);1;346;1;stop;1.0;True;False;74;[0, 0.9999997615814777]
(1, 0);2;281;1;stop;1.0;True;False;171;[0, 0.9999994039539004]
(1, 0);3;347;1;stop;1.0;True;False;137;[0, 0.9999994039539004]
(1, 0);4;374;1;stop;1.0;True;False;185;[0, 0.9999995231630692]
(1, 0);5;274;1;stop;1.0;True;False;102;[0, 0.9999996423722521]
(1, 0);6;727;1;stop;1.0;True;False;181;[0, 0.9999996423722521]
(1, 0);7;275;1;stop;1.0;True;False;172;[0, 0.9999995231630692]
(1, 0);8;326;1;stop;1.0;True;False;135;[0, 0.9999992847447459]
(1, 0);9;42;1;stop;1.0;True;False;111;[0, 0.9999996423722521]
(1, 1);0;540;1;stop;1.0;True;True;155;[0.9999992847447459, 2.6995759288455584e-07]
(1, 1);1;547;1;stop;1.0;True;True;256;[0.9999995231630692, 2.382369667501818e-07]
(1, 1);2;566;1;stop;1.0;True;True;354;[0.9999996423722521, 1.4449802461092448e-07]
(1, 1);3;380;1;stop;1.0;True;True;320;[0.9999992847447459, 2.3823673954981372e-07]
(1, 1);4;400;1;stop;1.0;True;True;211;[0.9999991655356624, 1.6373755690670415e-07]
(1, 1);5;417;1;stop;1.0;True;True;327;[0.9999991655356624, 2.3823673954981372e-07]
(1, 1);6;606;1;stop;1.0;True;True;449;[0.9999982118638471, 4.450844011100084e-07]
(1, 1);7;824;1;stop;1.0;True;True;87;[0.9999997615814777, 5.3157852544244216e-08]
(1, 1);8;461;1;stop;1.0;True;True;324;[0.9999994039539004, 2.1024318473456359e-07]
(1, 1);9;450;1;stop;1.0;True;True;406;[0.9999997615814777, 1.4449802461092448e-07]
(1, 2);0;480;1;stop;1.0;True;False;302;[0, 0.9999996423722521]
(1, 2);1;466;1;stop;1.0;True;False;67;[0, 0.999998927117538]
(1, 2);2;503;1;stop;1.0;True;False;196;[0, 0.9999985694905718]
(1, 2);3;449;1;stop;1.0;True;False;195;[0, 0.999998927117538]
(1, 2);4;399;1;stop;1.0;True;False;125;[0, 0.9999994039539004]
(1, 2);5;473;1;stop;1.0;True;False;211;[0, 0.9999990463265931]
(1, 2);6;515;1;stop;1.0;True;False;334;[0, 0.9999988079084972]
(1, 2);7;540;1;stop;1.0;True;False;345;[0, 0.999998927117538]
(1, 2);8;685;1;stop;1.0;True;False;359;[0, 0.9999990463265931]
(1, 2);9;680;1;stop;1.0;True;False;84;[0, 0.9999994039539004]
(1, 3);0;495;1;stop;1.0;True;False;324;[0, 0.9999990463265931]
(1, 3);1;626;1;stop;1.0;True;False;262;[0, 0.9999994039539004]
(1, 3);2;531;1;stop;1.0;True;False;53;[0, 0.999998927117538]
(1, 3);3;465;1;stop;1.0;True;False;479;[0, 0.9999991655356624]
(1, 3);4;543;1;stop;1.0;True;False;415;[0, 0.999998927117538]
(1, 3);5;483;1;stop;1.0;True;False;185;[0, 0.9999985694905718]
(1, 3);6;478;1;stop;1.0;True;False;258;[0, 0.9999985694905718]
(1, 3);7;482;1;stop;1.0;True;False;194;[0, 0.9999992847447459]
(1, 3);8;495;1;stop;1.0;True;False;277;[0, 0.9999994039539004]
(1, 3);9;717;1;stop;1.0;True;False;458;[0, 0.9999979734461775]
(2, 0);0;568;1;stop;1.0;True;False;302;[0, 0.9999986886995842]
(2, 0);1;590;1;stop;1.0;True;False;529;[0, 0.9999995231630692]
(2, 0);2;578;1;stop;1.0;True;False;375;[0, 0.999997854237364]
(2, 0);3;619;1;stop;1.0;True;False;355;[0, 0.9999945164027223]
(2, 0);4;420;1;stop;1.0;True;False;229;[0, 0.9999991655356624]
(2, 0);5;543;1;stop;1.0;True;False;140;[0, 0.9999961853172863]
(2, 0);6;525;1;stop;1.0;True;False;267;[0, 0.9999980926550052]
(2, 0);7;503;1;stop;1.0;True;False;262;[0, 0.9999955892755635]
(2, 0);8;529;1;stop;1.0;True;False;373;[0, 0.9999957084838798]
(2, 0);9;405;1;stop;1.0;True;False;282;[0, 0.9999933243243502]
(2, 1);0;1016;1;stop;1.0;True;True;269;[0.9999996423722521, 5.3157852544244216e-08]
(2, 1);1;814;1;stop;1.0;True;True;600;[0.9999991655356624, 3.9278597995802437e-07]
(2, 1);2;421;1;stop;1.0;True;True;228;[0.9999991655356624, 1.4449788680693535e-07]
(2, 1);3;667;1;stop;1.0;True;True;249;[0.9999990463265931, 1.8553895931777327e-07]
(2, 1);4;585;1;stop;1.0;True;True;380;[0.9999980926550052, 8.315271330899149e-07]
(2, 1);5;648;1;stop;1.0;True;True;306;[0.9999994039539004, 3.059020287707785e-07]
(2, 1);6;513;1;stop;1.0;True;True;239;[0.9999988079084972, 5.043471815847051e-07]
(2, 1);7;497;1;stop;1.0;True;True;166;[0.9999992847447459, 3.9278597995802437e-07]
(2, 1);8;490;1;stop;1.0;True;True;187;[0.9999988079084972, 8.315279260963632e-07]
(2, 1);9;645;1;stop;1.0;True;True;370;[0.9999992847447459, 2.3823673954981372e-07]
(2, 2);0;737;1;stop;1.0;True;False;377;[0, 0.9999958276922101]
(2, 2);1;441;1;stop;1.0;True;False;290;[0, 0.9999991655356624]
(2, 2);2;683;1;stop;1.0;True;False;212;[0, 0.9999992847447459]
(2, 2);3;589;1;stop;1.0;True;False;278;[0, 0.9999933243243502]
(2, 2);4;458;1;stop;1.0;True;False;198;[0, 0.9999992847447459]
(2, 2);5;665;1;stop;1.0;True;False;485;[0, 0.9999994039539004]
(2, 2);6;470;1;stop;1.0;True;False;283;[0, 0.999997854237364]
(2, 2);7;708;1;stop;1.0;True;False;496;[0, 0.9999977350285647]
(2, 2);8;615;1;stop;1.0;True;False;344;[0, 0.9999947548186582]
(2, 2);9;530;1;stop;1.0;True;False;369;[0, 0.9999988079084972]
(2, 3);0;514;1;stop;1.0;True;False;261;[0, 0.9999996423722521]
(2, 3);1;383;1;stop;1.0;True;False;172;[0, 0.9999996423722521]
(2, 3);2;581;1;stop;1.0;True;False;378;[0, 0.9999985694905718]
(2, 3);3;582;1;stop;1.0;True;False;387;[0, 0.9999973774024795]
(2, 3);4;633;1;stop;1.0;True;False;464;[0, 0.9999994039539004]
(2, 3);5;662;1;stop;1.0;True;False;299;[0, 0.9999973774024795]
(2, 3);6;564;1;stop;1.0;True;False;155;[0, 0.9999860527077029]
(2, 3);7;497;1;stop;1.0;True;False;167;[0, 0.9999985694905718]
(2, 3);8;553;1;stop;1.0;True;False;306;[0, 0.9999996423722521]
(2, 3);9;479;1;stop;1.0;True;False;480;[0, 0.9999990463265931]
(3, 0);0;835;3;stop;1.0;True;False;383;[0, 0.9999959469005546]
(3, 0);1;679;3;stop;1.0;True;False;205;[0, 0.9999959469005546]
(3, 0);2;772;3;stop;1.0;True;False;340;[0, 0.9999973774024795]
(3, 0);3;723;3;stop;1.0;True;False;270;[0, 0.9999986886995842]
(3, 0);4;635;3;stop;1.0;True;False;380;[0, 0.9999992847447459]
(3, 0);5;858;3;stop;1.0;True;False;470;[0, 0.9999958276922101]
(3, 0);6;723;3;stop;1.0;True;False;489;[0, 0.9999967813595916]
(3, 0);7;650;3;stop;1.0;True;False;462;[0, 0.9999994039539004]
(3, 0);8;559;3;stop;1.0;True;False;419;[0, 0.9999965429424904]
(3, 0);9;838;3;stop;1.0;True;False;327;[0, 0.9999947548186582]
(3, 1);0;912;3;stop;1.0;True;False;438;[0, 0.9999970197767496]
(3, 1);1;717;3;stop;1.0;True;False;227;[0, 0.9999966621509202]
(3, 1);2;1029;3;stop;1.0;True;False;217;[0, 0.9999889136593714]
(3, 1);3;894;3;stop;1.0;True;False;391;[0, 0.9999958276922101]
(3, 1);4;672;3;stop;1.0;True;False;119;[0, 0.9999982118638471]
(3, 1);5;746;3;stop;1.0;True;False;378;[0, 0.9999955892755635]
(3, 1);6;703;3;stop;1.0;True;False;322;[0, 0.999997854237364]
(3, 1);7;686;3;stop;1.0;True;False;404;[0, 0.9999953508594287]
(3, 1);8;906;3;stop;1.0;True;False;412;[0, 0.9999979734461775]
(3, 1);9;970;3;stop;1.0;True;False;427;[0, 0.9999946356109105]
(3, 2);0;744;3;stop;1.0;True;False;349;[0, 0.999997854237364]
(3, 2);1;497;3;stop;1.0;True;False;179;[0, 0.9999980926550052]
(3, 2);2;828;3;stop;1.0;True;False;480;[0, 0.9999980926550052]
(3, 2);3;996;3;stop;1.0;True;False;456;[0, 0.9999973774024795]
(3, 2);4;943;3;stop;1.0;True;False;318;[0, 0.9999965429424904]
(3, 2);5;601;3;stop;1.0;True;False;78;[0, 0.9999985694905718]
(3, 2);6;892;3;stop;1.0;True;False;282;[0, 0.9999947548186582]
(3, 2);7;869;3;stop;1.0;True;False;314;[0, 0.9999957084838798]
(3, 2);8;942;3;stop;1.0;True;False;256;[0, 0.9999942779868433]
(3, 2);9;809;3;stop;1.0;True;False;207;[0, 0.9999958276922101]
(3, 3);0;474;3;stop;1.0;True;True;258;[0.9999979734461775, 3.9278560536830205e-07]
(3, 3);1;523;3;stop;1.0;True;True;166;[0.9999977350285647, 1.553497204890439e-06]
(3, 3);2;771;3;stop;1.0;True;True;303;[0.9999973774024795, 5.043462196197153e-07]
(3, 3);3;865;3;stop;1.0;True;True;296;[0.9999994039539004, 1.4449788680693535e-07]
(3, 3);4;542;3;stop;1.0;True;True;290;[0.9999994039539004, 2.3823673954981372e-07]
(3, 3);5;719;3;stop;1.0;True;True;143;[0.9999988079084972, 5.043471815847051e-07]
(3, 3);6;706;3;stop;1.0;True;True;341;[0.9999983310727032, 3.9278560536830205e-07]
(3, 3);7;1149;3;stop;1.0;True;True;429;[0.9999991655356624, 1.6373755690670415e-07]
(3, 3);8;682;3;stop;1.0;True;True;153;[0.9999988079084972, 5.043471815847051e-07]
(3, 3);9;795;3;stop;1.0;True;True;166;[0.9999972581939645, 8.315263400842229e-07]
(4, 0);0;938;1;stop;0.1;False;True;1442;[0.9999970197767496, 1.0677009553134769e-06]
(4, 0);1;347;1;stop;0.9;True;False;152;[0, 0.9999997615814777]
(4, 0);2;500;1;stop;0.9;True;False;838;[0, 0.9999990463265931]
(4, 0);3;451;1;stop;0.9;True;False;546;[0, 0.9999994039539004]
(4, 0);4;571;1;stop;0.9;True;False;401;[0, 0.9999997615814777]
(4, 0);5;582;1;stop;0.9;True;False;929;[0, 0.9999974966112362]
(4, 0);6;341;1;stop;0.9;True;False;424;[0, 0.9999994039539004]
(4, 0);7;537;1;stop;0.9;True;False;387;[0, 0.9999991655356624]
(4, 0);8;780;1;stop;0.9;True;False;857;[0, 0.9999996423722521]
(4, 0);9;579;1;stop;0.9;True;False;1028;[0, 0.9999983310727032]
(4, 1);0;660;1;stop;1.0;True;True;683;[0.9999930859092101, 4.222823086577989e-06]
(4, 1);1;783;1;stop;1.0;True;True;726;[0.9999979734461775, 1.7603429545652396e-06]
(4, 1);2;477;1;stop;1.0;True;True;926;[0.9999980926550052, 1.370956471489639e-06]
(4, 1);3;582;1;stop;1.0;True;True;373;[0.9999976158197796, 2.2603250957489616e-06]
(4, 1);4;488;1;stop;1.0;True;True;447;[0.9999983310727032, 1.370956471489639e-06]
(4, 1);5;597;1;stop;1.0;True;True;269;[0.9999979734461775, 1.7603429545652396e-06]
(4, 1);6;746;1;stop;1.0;True;True;1250;[0.9999713905890374, 2.7535661536881667e-05]
(4, 1);7;603;1;stop;1.0;True;True;590;[0.9999926090786457, 6.144165476886902e-06]
(4, 1);8;883;1;stop;1.0;True;True;666;[0.9999990463265931, 3.9278597995802437e-07]
(4, 1);9;451;1;stop;1.0;True;True;421;[0.9999984502816872, 1.067701973552941e-06]
(4, 2);0;393;1;stop;1.0;True;False;739;[0, 0.9999991655356624]
(4, 2);1;921;1;stop;1.0;True;False;1078;[0, 0.9999988079084972]
(4, 2);2;572;1;stop;1.0;True;False;896;[0, 0.9999984502816872]
(4, 2);3;395;1;stop;1.0;True;False;435;[0, 0.9999985694905718]
(4, 2);4;609;1;stop;1.0;True;False;668;[0, 0.9999991655356624]
(4, 2);5;363;1;stop;1.0;True;False;403;[0, 0.9999995231630692]
(4, 2);6;492;1;stop;1.0;True;False;363;[0, 0.9999997615814777]
(4, 2);7;472;1;stop;1.0;True;False;676;[0, 0.9999988079084972]
(4, 2);8;280;1;stop;1.0;True;False;687;[0, 0.999998927117538]
(4, 2);9;460;1;stop;1.0;True;False;1355;[0, 0.9999997615814777]
(4, 3);0;916;1;stop;1.0;True;False;868;[0, 0.9999995231630692]
(4, 3);1;585;1;stop;1.0;True;False;536;[0, 0.9999976158197796]
(4, 3);2;580;1;stop;1.0;True;False;689;[0, 0.9999986886995842]
(4, 3);3;704;1;stop;1.0;True;False;420;[0, 0.9999995231630692]
(4, 3);4;484;1;stop;1.0;True;False;790;[0, 0.9999998807907247]
(4, 3);5;530;1;stop;1.0;True;False;1103;[0, 0.9999985694905718]
(4, 3);6;486;1;stop;1.0;True;False;305;[0, 0.9999992847447459]
(4, 3);7;554;1;stop;1.0;True;False;831;[0, 0.999998927117538]
(4, 3);8;492;1;stop;1.0;True;False;1128;[0, 0.9999995231630692]
(4, 3);9;752;1;stop;1.0;True;False;812;[0, 0.9999960661089133]
(5, 0);0;636;1;stop;1.0;True;False;251;[1.9555681087850496e-08, 0.9999996423722521]
(5, 0);1;282;1;stop;1.0;True;False;212;[0, 0.9999977350285647]
(5, 0);2;357;1;stop;1.0;True;False;185;[0, 0.9999991655356624]
(5, 0);3;67;1;stop;1.0;True;False;169;[7.194133030325383e-09, 0.9999996423722521]
(5, 0);4;325;1;stop;1.0;True;False;195;[0, 0.9999990463265931]
(5, 0);5;308;1;stop;1.0;True;False;601;[0, 0.9999995231630692]
(5, 0);6;294;1;stop;1.0;True;False;262;[1.522997974471263e-08, 0.9999992847447459]
(5, 0);7;368;1;stop;1.0;True;False;150;[0, 0.9999997615814777]
(5, 0);8;334;1;stop;1.0;True;False;247;[0, 0.999998927117538]
(5, 0);9;150;1;stop;1.0;True;False;222;[0, 0.9999990463265931]
(5, 1);0;596;1;stop;1.0;True;True;312;[0.9999867679437158, 1.0129958348192378e-05]
(5, 1);1;555;1;stop;1.0;True;True;287;[0.9999984502816872, 7.338201193668986e-07]
(5, 1);2;379;1;stop;1.0;True;True;192;[0.9999907017622996, 7.889249589094372e-06]
(5, 1);3;420;1;stop;1.0;True;True;387;[0.9999976158197796, 1.7603429545652396e-06]
(5, 1);4;610;1;stop;1.0;True;True;333;[0.9999994039539004, 2.3823673954981372e-07]
(5, 1);5;548;1;stop;1.0;True;True;245;[0.9999954700677164, 2.260318628916241e-06]
(5, 1);6;416;1;stop;1.0;True;True;112;[0.9999986886995842, 8.315279260963632e-07]
(5, 1);7;519;1;stop;1.0;True;True;128;[0.9999963045256735, 7.338187197174319e-07]
(5, 1);8;524;1;stop;1.0;True;True;95;[0.9999990463265931, 5.043471815847051e-07]
(5, 1);9;468;1;stop;1.0;True;True;206;[0.9999945164027223, 4.785090011545999e-06]
(5, 2);0;313;1;stop;1.0;True;False;158;[0, 0.9999996423722521]
(5, 2);1;322;1;stop;1.0;True;False;116;[0, 0.9999985694905718]
(5, 2);2;612;1;stop;1.0;True;False;440;[0, 0.9999984502816872]
(5, 2);3;406;1;stop;1.0;True;False;395;[0, 0.9999988079084972]
(5, 2);4;501;1;stop;1.0;True;False;270;[0, 0.999997854237364]
(5, 2);5;498;1;stop;1.0;True;False;317;[0, 0.999998927117538]
(5, 2);6;400;1;stop;1.0;True;False;296;[0, 0.9999994039539004]
(5, 2);7;389;1;stop;1.0;True;False;298;[0, 0.999998927117538]
(5, 2);8;407;1;stop;1.0;True;False;199;[0, 0.9999988079084972]
(5, 2);9;411;1;stop;1.0;True;False;363;[0, 0.9999990463265931]
(5, 3);0;428;1;stop;1.0;True;False;266;[0, 0.9999991655356624]
(5, 3);1;350;1;stop;1.0;True;False;296;[0, 0.9999977350285647]
(5, 3);2;464;1;stop;1.0;True;False;324;[0, 0.9999991655356624]
(5, 3);3;343;1;stop;1.0;True;False;280;[0, 0.9999994039539004]
(5, 3);4;434;1;stop;1.0;True;False;256;[0, 0.9999984502816872]
(5, 3);5;168;1;stop;1.0;True;False;92;[0, 0.9999990463265931]
(5, 3);6;390;1;stop;1.0;True;False;271;[0, 0.999997854237364]
(5, 3);7;412;1;stop;1.0;True;False;354;[0, 0.9999990463265931]
(5, 3);8;549;1;stop;1.0;True;False;365;[0, 0.9999994039539004]
(5, 3);9;492;1;stop;1.0;True;False;450;[0, 0.9999990463265931]
(6, 0);0;467;2;stop;1.0;True;False;182;[0, 0.9999994039539004]
(6, 0);1;53;2;stop;1.0;True;False;260;[0, 0.9999997615814777]
(6, 0);2;291;2;stop;1.0;True;False;242;[0, 0.9999996423722521]
(6, 0);3;61;2;stop;1.0;True;False;145;[1.186112015134383e-08, 0.9999996423722521]
(6, 0);4;61;2;stop;1.0;True;False;186;[2.061153622438558e-09, 0.9999998807907247]
(6, 0);5;56;2;stop;1.0;True;False;561;[3.398267819495071e-09, 0.9999998807907247]
(6, 0);6;517;2;stop;1.0;True;False;332;[0, 0.9999994039539004]
(6, 0);7;188;2;stop;1.0;True;False;267;[0, 0.9999997615814777]
(6, 0);8;105;2;stop;1.0;True;False;316;[0, 0.9999995231630692]
(6, 0);9;84;2;stop;1.0;True;False;193;[0, 0.9999995231630692]
(6, 1);0;121;2;stop;1.0;True;False;188;[0, 0.999998927117538]
(6, 1);1;332;2;stop;1.0;True;False;259;[0, 0.9999997615814777]
(6, 1);2;361;2;stop;1.0;True;False;411;[0, 0.999998927117538]
(6, 1);3;616;2;stop;1.0;True;False;572;[0, 0.9999995231630692]
(6, 1);4;127;2;stop;1.0;True;False;414;[0, 0.9999988079084972]
(6, 1);5;205;2;stop;1.0;True;False;234;[0, 0.9999996423722521]
(6, 1);6;197;2;stop;1.0;True;False;578;[0, 0.9999990463265931]
(6, 1);7;558;2;stop;1.0;True;False;412;[0, 0.9999994039539004]
(6, 1);8;400;2;stop;1.0;True;False;246;[0, 0.9999983310727032]
(6, 1);9;364;2;stop;1.0;True;False;106;[0, 0.999998927117538]
(6, 2);0;358;2;stop;1.0;True;True;359;[0.9999990463265931, 4.4508482557577276e-07]
(6, 2);1;512;2;stop;1.0;True;True;229;[0.9999991655356624, 4.4508482557577276e-07]
(6, 2);2;544;2;stop;1.0;True;True;474;[0.9999996423722521, 1.1253517471925912e-07]
(6, 2);3;166;2;stop;1.0;True;True;195;[0.9999992847447459, 2.3823673954981372e-07]
(6, 2);4;364;2;stop;1.0;True;True;267;[0.9999995231630692, 1.4449802461092448e-07]
(6, 2);5;378;2;stop;1.0;True;True;147;[0.9999992847447459, 3.9278597995802437e-07]
(6, 2);6;163;2;stop;1.0;True;True;85;[0.9999992847447459, 9.931194312156244e-08]
(6, 2);7;280;2;stop;1.0;True;True;103;[0.9999992847447459, 2.1024318473456359e-07]
(6, 2);8;377;2;stop;1.0;True;True;298;[0.9999990463265931, 2.6995759288455584e-07]
(6, 2);9;100;2;stop;1.0;True;True;151;[0.999997854237364, 1.370956471489639e-06]
(6, 3);0;439;2;stop;1.0;True;False;463;[0, 0.9999990463265931]
(6, 3);1;412;2;stop;1.0;True;False;548;[0, 0.999998927117538]
(6, 3);2;105;2;stop;1.0;True;False;106;[0, 0.9999994039539004]
(6, 3);3;237;2;stop;1.0;True;False;184;[0, 0.9999991655356624]
(6, 3);4;216;2;stop;1.0;True;False;177;[0, 0.9999991655356624]
(6, 3);5;73;2;stop;1.0;True;False;250;[0, 0.9999997615814777]
(6, 3);6;118;2;stop;1.0;True;False;50;[0, 0.9999996423722521]
(6, 3);7;217;2;stop;1.0;True;False;173;[0, 0.9999996423722521]
(6, 3);8;374;2;stop;1.0;True;False;605;[0, 0.9999994039539004]
(6, 3);9;256;2;stop;1.0;True;False;137;[0, 0.9999995231630692]
(7, 0);0;599;3;stop;1.0;True;False;322;[0, 0.9999984502816872]
(7, 0);1;342;3;stop;1.0;True;False;497;[0, 0.9999982118638471]
(7, 0);2;165;3;stop;1.0;True;False;277;[0, 0.9999990463265931]
(7, 0);3;366;3;stop;1.0;True;False;126;[0, 0.9999998807907247]
(7, 0);4;460;3;stop;1.0;True;False;484;[0, 0.9999979734461775]
(7, 0);5;482;3;stop;1.0;True;False;281;[0, 0.9999992847447459]
(7, 0);6;359;3;stop;1.0;True;False;496;[0, 0.9999990463265931]
(7, 0);7;191;3;stop;1.0;True;False;93;[0, 0.9999948740268748]
(7, 0);8;379;3;stop;1.0;True;False;163;[0, 0.9999988079084972]
(7, 0);9;538;3;stop;1.0;True;False;219;[0, 0.9999996423722521]
(7, 1);0;745;3;stop;1.0;True;False;346;[0, 0.9999994039539004]
(7, 1);1;656;3;stop;1.0;True;False;320;[0, 0.9999992847447459]
(7, 1);2;521;3;stop;1.0;True;False;350;[0, 0.9999988079084972]
(7, 1);3;376;3;stop;1.0;True;False;347;[0, 0.9999990463265931]
(7, 1);4;685;3;stop;1.0;True;False;338;[0, 0.999998927117538]
(7, 1);5;540;3;stop;1.0;True;False;145;[0, 0.9999996423722521]
(7, 1);6;580;3;stop;1.0;True;False;246;[0, 0.9999992847447459]
(7, 1);7;568;3;stop;1.0;True;False;385;[0, 0.9999994039539004]
(7, 1);8;262;3;stop;1.0;True;False;198;[0, 0.9999998807907247]
(7, 1);9;897;3;stop;1.0;True;False;208;[0, 0.9999994039539004]
(7, 2);0;403;3;stop;1.0;True;False;272;[0, 0.9999976158197796]
(7, 2);1;542;3;stop;1.0;True;False;237;[0, 0.9999976158197796]
(7, 2);2;443;3;stop;1.0;True;False;278;[0, 0.9999988079084972]
(7, 2);3;551;3;stop;1.0;True;False;480;[0, 0.9999983310727032]
(7, 2);4;449;3;stop;1.0;True;False;312;[0, 0.9999988079084972]
(7, 2);5;499;3;stop;1.0;True;False;436;[0, 0.9999992847447459]
(7, 2);6;440;3;stop;1.0;True;False;457;[0, 0.9999979734461775]
(7, 2);7;348;3;stop;1.0;True;False;376;[0, 0.9999992847447459]
(7, 2);8;354;3;stop;1.0;True;False;181;[0, 0.9999995231630692]
(7, 2);9;274;3;stop;1.0;True;False;300;[0, 0.999998927117538]
(7, 3);0;613;3;stop;1.0;True;True;242;[0.999998927117538, 3.059020287707785e-07]
(7, 3);1;531;3;stop;1.0;True;True;393;[0.9999985694905718, 5.043471815847051e-07]
(7, 3);2;504;3;stop;1.0;True;True;468;[0.9999985694905718, 2.1024318473456359e-07]
(7, 3);3;475;3;stop;1.0;True;True;185;[0.9999977350285647, 4.450844011100084e-07]
(7, 3);4;485;3;stop;1.0;True;True;421;[0.9999991655356624, 1.275189375371399e-07]
(7, 3);5;359;3;stop;1.0;True;True;224;[0.9999985694905718, 5.043471815847051e-07]
(7, 3);6;254;3;stop;1.0;True;True;146;[0.9999984502816872, 6.47593982395546e-07]
(7, 3);7;381;3;stop;1.0;True;True;119;[0.9999990463265931, 3.059020287707785e-07]
(7, 3);8;433;3;stop;1.0;True;True;261;[0.9999973774024795, 1.7603412757721762e-06]
(7, 3);9;381;3;stop;1.0;True;True;363;[0.999998927117538, 2.6995759288455584e-07]
(8, 0);0;513;2;stop;1.0;True;False;405;[1.1253517471925912e-07, 0.9999994039539004]
(8, 0);1;754;2;stop;1.0;True;False;312;[1.186112015134383e-08, 0.9999997615814777]
(8, 0);2;525;2;stop;1.0;True;False;440;[1.7257795071296986e-08, 0.9999984502816872]
(8, 0);3;765;2;stop;1.0;True;False;466;[0, 0.9999997615814777]
(8, 0);4;529;2;stop;1.0;True;False;257;[1.275189375371399e-07, 0.9999990463265931]
(8, 0);5;510;2;stop;1.0;True;False;547;[7.194133030325383e-09, 0.9999996423722521]
(8, 0);6;624;2;stop;1.0;True;False;371;[6.34880011604368e-09, 0.9999997615814777]
(8, 0);7;473;2;stop;1.0;True;False;333;[2.3823673954981372e-07, 0.999998927117538]
(8, 0);8;367;2;stop;1.0;True;False;247;[9.237449661970594e-09, 0.9999996423722521]
(8, 0);9;533;2;stop;1.0;True;False;667;[1.522997974471263e-08, 0.9999997615814777]
(8, 1);0;313;2;stop;1.0;True;False;351;[0, 0.9999998807907247]
(8, 1);1;654;2;stop;1.0;True;False;112;[0, 0.9999998807907247]
