id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;yes_no_probabilities
(2, 3);3;3931;2;stop;0.5;False;True;0;[0.7977607205720438, 0.20170550414963123]
(2, 3);4;2269;2;stop;0.5;True;False;0;[0.0024720147155821185, 0.9972818076248009]
(2, 3);5;1665;2;stop;0.5;True;False;0;[0.003172167266876604, 0.9966654285961128]
(2, 3);6;1495;2;stop;0.5;True;False;0;[0.43731874963399703, 0.5615283897241552]
(2, 3);7;1998;2;stop;0.5;True;False;0;[0.0031714745684100617, 0.9964477098403682]
(2, 3);8;2987;2;stop;0.5;False;True;0;[0.7050776084097561, 0.2939200846312844]
(2, 3);9;508;2;stop;0.5;False;True;0;[0.7768031518462123, 0.2225578424855352]
(3, 0);0;3239;2;stop;0.7;True;False;0;[0.0035928759407068307, 0.9962050047486576]
(3, 0);1;808;2;stop;0.7;True;False;0;[0.00132471009237262, 0.9984394860238304]
(3, 0);2;1232;2;stop;0.7;True;False;0;[0.0008037639169823441, 0.9987956502797392]
(3, 0);3;1380;2;stop;0.7;True;False;0;[0.0004303793517040373, 0.9991570669744712]
(3, 0);4;3537;2;stop;0.7;True;False;0;[0.003171715029555843, 0.9965231133867353]
(3, 0);5;3375;2;stop;0.7;True;False;0;[0.0009108659247224542, 0.9988858015160779]
(3, 0);6;1306;2;stop;0.3;False;True;0;[0.7042149036192992, 0.2935604295128816]
(3, 0);7;864;2;stop;0.7;True;False;0;[0.0002611561744262292, 0.9996079551993524]
(3, 0);8;870;2;stop;0.3;False;True;0;[0.6205420281519696, 0.3763777657144296]
(3, 0);9;978;2;stop;0.3;False;True;0;[0.5306957278803506, 0.4683373360692866]
(3, 1);0;936;2;stop;0.5;True;False;0;[0.29389720570486444, 0.7050227877539968]
(3, 1);1;1273;2;stop;0.5;True;False;0;[0.20168780768096106, 0.7976907772288885]
(3, 1);2;1020;2;stop;0.5;False;True;0;[0.5610424192701541, 0.43694027546387143]
(3, 1);3;793;2;stop;0.5;False;True;0;[0.5614420780014426, 0.43725152999676026]
(3, 1);4;1325;2;stop;0.5;True;False;0;[0.0016990758983515787, 0.9973326732355858]
(3, 1);5;3921;2;stop;0.5;False;True;0;[0.5617558958819288, 0.4374959316078247]
(3, 1);6;1652;2;stop;0.5;False;True;0;[0.7040519565588262, 0.29349251182295916]
(3, 1);7;857;2;stop;0.5;True;False;0;[0.0013247606270161568, 0.998477753200744]
(3, 1);8;3968;2;stop;0.5;False;True;0;[0.6216385377789583, 0.37704282118511645]
(3, 1);9;655;2;stop;0.5;True;False;0;[0.20172875716909902, 0.7978526880453377]
(3, 2);0;712;2;stop;0.4;True;True;0;[0.6782000163137412, 0.32035899422757963]
(3, 2);1;1124;2;stop;0.6;False;False;0;[0.00970178301109899, 0.9896085654519101]
(3, 2);2;1004;2;stop;0.4;True;True;0;[0.7051079517627381, 0.29393273362306926]
(3, 2);3;1269;2;stop;0.4;True;True;0;[0.5297497650318488, 0.46750252678552373]
(3, 2);4;1037;2;stop;0.4;True;True;0;[0.753764206393555, 0.2447113948261398]
(3, 2);5;979;2;stop;0.6;False;False;0;[0.3482105434294256, 0.6505429400973016]
(3, 2);6;1400;2;stop;0.6;False;False;0;[0.04204601723504465, 0.9569630554491122]
(3, 2);7;1746;2;stop;0.6;False;False;0;[0.000626020623172388, 0.9988735504368346]
(3, 2);8;1143;2;stop;0.6;False;False;0;[0.006688171117275208, 0.9926125070669625]
(3, 2);9;1042;2;stop;0.6;False;False;0;[0.22244917167264439, 0.7764238997408345]
(3, 3);0;922;2;stop;0.4;True;False;0;[0.4671652830293977, 0.529367617791288]
(3, 3);1;913;2;stop;0.6;False;True;0;[0.7969015464693455, 0.20148827691512353]
(3, 3);2;1113;2;stop;0.4;True;False;0;[0.053359313685378204, 0.945816469426882]
(3, 3);3;667;2;stop;0.6;False;True;0;[0.7044202937047004, 0.2936460750876044]
(3, 3);4;2359;2;stop;0.6;False;True;0;[0.5616590036826724, 0.4374204718871703]
(3, 3);5;1410;2;stop;0.4;True;False;0;[0.0008032122055361763, 0.998109939554045]
(3, 3);6;2546;2;stop;0.6;False;True;0;[0.8339060644474642, 0.16420583521957147]
(3, 3);7;3359;2;stop;0.6;False;True;0;[0.5308024647456877, 0.4684315310223383]
(3, 3);8;1012;2;stop;0.6;False;True;0;[0.7756312536062497, 0.22222208137560717]
(3, 3);9;1216;2;stop;0.4;True;False;0;[0.01589582413481937, 0.9834398301047943]
(4, 0);0;876;3;stop;0.3;False;True;0;[0.49968178174809114, 0.49968178174809114]
(4, 0);1;681;3;stop;0.7;True;False;0;[0.000626173478896979, 0.9991173197962371]
(4, 0);2;1014;3;stop;0.7;True;False;0;[0.009706118701502496, 0.9900512253535816]
(4, 0);3;2454;3;stop;0.7;True;False;0;[0.1191678471304086, 0.8805378945143438]
(4, 0);4;1087;3;stop;0.7;True;False;0;[0.24499362027205163, 0.7546334545495698]
(4, 0);5;1470;3;stop;0.7;True;False;0;[0.46845333759269703, 0.5308271748271565]
(4, 0);6;1153;3;stop;0.3;False;True;0;[0.5615638017835285, 0.43734632857356714]
(4, 0);7;1354;3;stop;0.3;False;True;0;[0.7049511638147694, 0.29386735716460993]
(4, 0);8;1720;3;stop;0.7;True;False;0;[0.006691839666816713, 0.9931570896713665]
(4, 0);9;1544;3;stop;0.7;True;False;0;[0.43725903598115584, 0.5614517158761838]
(4, 1);0;1724;3;stop;0.8;True;False;0;[0.010984751907620447, 0.9888159210771995]
(4, 1);1;880;3;stop;0.2;False;True;0;[0.8159703854197538, 0.18206759734904834]
(4, 1);2;2306;3;stop;0.8;True;False;0;[0.2017227933676837, 0.7978291601967852]
(4, 1);3;2013;3;stop;0.8;True;False;0;[0.29397394297809876, 0.7052068288802535]
(4, 1);4;4078;3;stop;0.2;False;True;0;[0.7050571631056516, 0.29391157051951566]
(4, 1);5;1753;3;stop;0.8;True;False;0;[0.377306392621008, 0.6220730750853898]
(4, 1);6;965;3;stop;0.8;True;False;0;[0.4682040605264744, 0.5305447069051812]
(4, 1);7;2252;3;stop;0.8;True;False;0;[0.010984741431749675, 0.9888148721651504]
(4, 1);8;1275;3;stop;0.8;True;False;0;[0.3484585705420253, 0.6510062963462498]
(4, 1);9;1689;3;stop;0.8;True;False;0;[0.37723843633830445, 0.6219610341166187]
(4, 3);0;1099;3;stop;0.8;False;False;0;[0.4683759721343471, 0.5307395082777063]
(4, 3);1;1631;3;stop;0.8;False;False;0;[0.4685111117622392, 0.5308926415380003]
(4, 3);2;2814;3;stop;0.8;False;False;0;[0.0008038666384322592, 0.9989236270347028]
(4, 3);3;3351;3;stop;0.8;False;False;0;[0.1823433183793749, 0.8172060570300185]
(4, 3);4;1176;3;stop;0.8;False;False;0;[0.34825894737349883, 0.6506333511797551]
(4, 3);5;1361;3;stop;0.8;False;False;0;[0.0004303259975860409, 0.9990330755988958]
(4, 3);6;1006;3;stop;0.2;True;True;0;[0.49952410376624123, 0.49952410376624123]
(4, 3);7;685;3;stop;0.2;True;True;0;[0.4995333635526184, 0.4995333635526184]
(4, 3);8;1438;3;stop;0.8;False;False;0;[0.001169025238723326, 0.9984160755617838]
(4, 3);9;1184;3;stop;0.8;False;False;0;[0.14776784789297756, 0.8503452275702734]
(5, 0);0;775;1;stop;1.0;True;False;0;[0.01798037166988211, 0.9816951928248373]
(5, 0);1;1002;1;stop;1.0;True;False;0;[0.0013238399356535779, 0.9977836962919455]
(5, 0);2;2197;1;stop;1.0;True;False;0;[0.0016996155655993432, 0.9976494855471811]
(5, 0);3;649;1;stop;1.0;True;False;0;[0.010983877206821417, 0.9887371342110832]
(5, 0);4;1161;1;stop;1.0;True;False;0;[0.0010318298995055336, 0.9985796151776501]
(5, 0);5;1131;1;stop;1.0;True;False;0;[0.0011692972984960592, 0.9986484461328827]
(5, 0);6;1165;1;stop;1.0;True;False;0;[0.0013244909206698945, 0.9982743292216688]
(5, 0);7;3106;1;stop;1.0;True;False;0;[0.0011688251368034927, 0.9982452244399206]
(5, 0);8;2406;1;stop;1.0;True;False;0;[0.0019256311637071261, 0.997501551520212]
(5, 0);9;1169;1;stop;1.0;True;False;0;[0.0008032991515652925, 0.9982183783077283]
(5, 1);0;333;1;stop;0.3;True;True;0;[0.6215906862599084, 0.37701380900845083]
(5, 1);1;485;1;stop;0.3;True;True;0;[0.7301122089963124, 0.2685932634333075]
(5, 1);2;632;1;stop;0.7;False;False;0;[0.012425733104952609, 0.9870980529608451]
(5, 1);3;376;1;stop;0.7;False;False;0;[0.22256187522833892, 0.7768173201046529]
(5, 1);4;1027;1;stop;0.7;False;False;0;[0.010980944586741589, 0.9884733598947463]
(5, 1);5;354;1;stop;0.3;True;True;0;[0.5616716917929514, 0.43743035339739134]
(5, 1);6;768;1;stop;0.7;False;False;0;[0.4068813824474197, 0.5920089182289806]
(5, 1);7;714;1;stop;0.7;False;False;0;[0.060057846608416676, 0.939462796751816]
(5, 1);8;1667;1;stop;0.7;False;False;0;[0.008573056535204293, 0.9909108125528014]
(5, 1);9;814;1;stop;0.7;False;False;0;[0.022966161685147226, 0.9765459696635393]
(5, 3);0;3065;1;stop;1.0;True;False;0;[0.0024714819786853274, 0.9970670192649032]
(5, 3);1;897;1;stop;1.0;True;False;0;[0.001500722465228852, 0.9981931966028618]
(5, 3);2;621;1;stop;1.0;True;False;0;[0.0019261445129041509, 0.997767674378169]
(5, 3);3;439;1;stop;1.0;True;False;0;[0.04739766016967242, 0.9520075668987958]
(5, 3);4;1070;1;stop;1.0;True;False;0;[0.01242531243343403, 0.987064717624184]
(5, 3);5;912;1;stop;1.0;True;False;0;[0.015887662872604073, 0.9829349875793708]
(5, 3);6;754;1;stop;1.0;True;False;0;[0.01098325395952983, 0.9886809659013647]
(5, 3);7;2554;1;stop;1.0;True;False;0;[0.009706146470970574, 0.9900536798725077]
(5, 3);8;399;1;stop;1.0;True;False;0;[0.0017000621766282986, 0.9979116513081359]
(5, 3);9;1473;1;stop;1.0;True;False;0;[0.0013243134623763318, 0.9981406991289358]
(7, 0);0;1994;3;stop;1.0;True;False;0;[0.00043052877842953064, 0.9995036206205846]
(7, 0);1;2256;3;stop;1.0;True;False;0;[0.012430231032755312, 0.9874557013837783]
(7, 0);2;2540;3;stop;1.0;True;False;0;[0.0007096280381240472, 0.9992306196007832]
(7, 0);3;3763;3;stop;1.0;True;False;0;[0.001324949517314002, 0.9986197951134281]
(7, 0);4;3116;3;stop;1.0;True;False;0;[0.0006263000907953394, 0.999319182729067]
(7, 0);5;3452;3;stop;1.0;True;False;0;[0.000709630068389054, 0.9992335952761682]
(7, 0);6;3443;3;stop;1.0;True;False;0;[0.0008040226621595062, 0.9991173197962371]
(7, 0);7;3807;3;stop;1.0;True;False;0;[0.0003353356428721867, 0.9996214154801469]
(7, 0);8;3876;3;stop;1.0;True;False;0;[0.0007096087508961855, 0.9992036014484453]
(7, 0);9;2223;3;stop;1.0;True;False;0;[0.0007096114578439103, 0.9992074100905624]
(8, 0);0;2477;0;stop;1.0;False;False;0;[0.0017002770131981095, 0.9980376205990137]
(8, 0);1;575;0;stop;1.0;False;False;0;[0.0009102997282962956, 0.998264706597251]
(8, 0);2;961;0;stop;1.0;False;False;0;[0.0019248866373452467, 0.9971159667313084]
(8, 0);3;1058;0;stop;1.0;False;False;0;[0.0007091940331828912, 0.9986193195157894]
(8, 0);4;1428;0;stop;1.0;False;False;0;[0.01405999900999217, 0.9856819740282381]
(8, 0);5;1530;0;stop;1.0;False;False;0;[0.0024722103955728924, 0.9973607761027293]
(8, 0);6;612;0;stop;1.0;False;False;0;[0.003170000441111965, 0.9959842942377217]
(8, 0);7;1062;0;stop;1.0;False;False;0;[0.004606083760643993, 0.9946370798404655]
(8, 0);8;919;0;stop;1.0;False;False;0;[0.006688818549817127, 0.9927085941041521]
(8, 0);9;839;0;stop;1.0;False;False;0;[0.004607157901944336, 0.9948691103712098]
(8, 1);0;815;0;stop;1.0;True;False;0;[0.00033527488618875464, 0.9994407445569041]
(8, 1);1;879;0;stop;1.0;True;False;0;[0.0003795314524962258, 0.9984279588501954]
(8, 1);2;1130;0;stop;1.0;True;False;0;[0.0010308261857218733, 0.997608197103099]
(8, 1);3;1314;0;stop;1.0;True;False;0;[0.0013248124270264575, 0.99851673638762]
(8, 1);4;880;0;stop;1.0;True;False;0;[0.0024709693867663194, 0.9968602604312153]
(8, 1);5;1610;0;stop;1.0;True;False;0;[0.00080395135517579, 0.9990285544557499]
(8, 1);6;816;0;stop;1.0;True;False;0;[0.000552557159222935, 0.9990469963217768]
(8, 1);7;1055;0;stop;1.0;True;False;0;[0.00026097392763668384, 0.9989108992898798]
(8, 1);8;2429;0;stop;1.0;True;False;0;[0.0009108025140607675, 0.9988164621146668]
(8, 1);9;872;0;stop;1.0;True;False;0;[0.002181808526714957, 0.9974020440887574]
(8, 2);0;737;0;stop;1.0;False;True;0;[0.9019712795597278, 0.09506707910910718]
(8, 2);1;614;0;stop;1.0;False;True;0;[0.9118124506347047, 0.08481177251119505]
(8, 2);2;956;0;stop;1.0;False;True;0;[0.8912202602082101, 0.10644109295182322]
(8, 2);3;832;0;stop;1.0;False;True;0;[0.8504415209488068, 0.14778458337575404]
(8, 2);4;617;0;stop;1.0;False;True;0;[0.8166048891742504, 0.1822091851296981]
(8, 2);5;823;0;stop;1.0;False;True;0;[0.9034736225837116, 0.09522541781345237]
(8, 2);6;905;0;stop;1.0;False;True;0;[0.8500391481373584, 0.14771465926132568]
(8, 2);7;584;0;stop;1.0;False;True;0;[0.8775366501718852, 0.11876168348932868]
(8, 2);8;1351;0;stop;1.0;False;True;0;[0.9144829645403829, 0.08506016266983896]
(8, 2);9;537;0;stop;1.0;False;True;0;[0.8771088843599205, 0.11870379344479326]
(8, 3);0;1032;0;stop;0.5;False;True;0;[0.7751264111832605, 0.22207743497702823]
(8, 3);1;2074;0;stop;0.5;False;True;0;[0.8346945916227583, 0.16436111766783235]
(8, 3);2;879;0;stop;0.5;False;True;0;[0.8494784320838374, 0.14761722581798162]
(8, 3);3;368;0;stop;0.5;True;False;0;[0.0027990860813305175, 0.9965435938692456]
(8, 3);4;1169;0;stop;0.5;False;True;0;[0.8169326123772103, 0.18228231277885626]
(8, 3);5;946;0;stop;0.5;False;True;0;[0.8923037273803064, 0.10657047005229699]
(8, 3);6;883;0;stop;0.5;True;False;0;[0.03306827618505007, 0.9663966477869671]
(8, 3);7;1598;0;stop;0.5;True;False;0;[0.015903481495388783, 0.9839135687368777]
(8, 3);8;2964;0;stop;0.5;True;False;0;[0.11913821727717236, 0.8803188922809696]
(8, 3);9;605;0;stop;0.5;True;False;0;[0.0097024677085137, 0.9896786175440044]
(9, 0);0;843;3;stop;0.1;False;True;0;[0.768621275280745, 0.22021368889960935]
(9, 0);1;1266;3;stop;0.9;True;False;0;[0.022947984548764577, 0.975773081843659]
(9, 0);2;780;3;stop;0.9;True;False;0;[0.0005507615700151074, 0.9958002069653552]
(9, 0);3;648;3;stop;0.9;True;False;0;[0.0005523216584943086, 0.9986212216751938]
(9, 0);4;746;3;stop;0.9;True;False;0;[0.00048558855482681287, 0.9948643905669574]
(9, 0);5;922;3;stop;0.9;True;False;0;[0.00116524193299762, 0.9951849494113978]
(9, 0);6;1054;3;stop;0.9;True;False;0;[0.00969147213356183, 0.9885569978917269]
(9, 0);7;730;3;stop;0.9;True;False;0;[0.0006243252971084865, 0.9961685679247635]
(9, 0);8;1250;3;stop;0.9;True;False;0;[0.20108343098800277, 0.7953003735638575]
(9, 0);9;721;3;stop;0.9;True;False;0;[0.0021783904789544864, 0.995839927388634]
(9, 1);0;693;3;stop;0.8;False;True;0;[0.892966917007269, 0.09411802762430406]
(9, 1);1;706;3;stop;0.2;True;False;0;[0.0003792382058562703, 0.9976567232910191]
(9, 1);2;1238;3;stop;0.8;False;True;0;[0.8894119505829522, 0.10622512114159666]
(9, 1);3;710;3;stop;0.8;False;True;0;[0.7959649769504317, 0.201251466045762]
(9, 1);4;484;3;stop;0.8;False;True;0;[0.8975324041529865, 0.09459921166386073]
(9, 1);5;799;3;stop;0.2;True;False;0;[0.0011657515577165071, 0.995620205763916]
(9, 1);6;794;3;stop;0.8;False;True;0;[0.911801553874244, 0.0848107614821066]
(9, 1);7;609;3;stop;0.8;False;True;0;[0.8775434368056535, 0.11876258957252364]
(9, 1);8;839;3;stop;0.8;False;True;0;[0.9373564337112417, 0.059923185298568445]
(9, 1);9;714;3;stop;0.8;False;True;0;[0.8903346975292532, 0.10633532122258972]
(9, 2);0;1047;3;stop;0.2;True;False;0;[0.400888319933674, 0.5832890637242104]
(9, 2);1;958;3;stop;0.2;True;False;0;[0.0014932772840930704, 0.993241051359513]
(9, 2);2;643;3;stop;0.8;False;True;0;[0.8480300368301795, 0.1473655170766544]
(9, 2);3;684;3;stop;0.8;False;True;0;[0.9006947592105088, 0.09493253979726024]
(9, 2);4;902;3;stop;0.8;False;True;0;[0.9218306299153678, 0.058930663638794976]
(9, 2);5;765;3;stop;0.8;False;True;0;[0.8942691830653243, 0.09425527774240054]
(9, 2);6;982;3;stop;0.8;False;True;0;[0.7675076947383654, 0.21989464927639027]
