correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
2;(1, 2);False;[0.4263383175807738, 0.5474292358816037];643;0;0.4;False;8
2;(1, 2);True;[0.643201631561798, 0.3442810138751393];879;0;0.6;True;9
2;(1, 3);True;[0.6722788357437905, 0.31756203612103723];920;0;0.4;False;0
2;(1, 3);False;[0.0035760505549345093, 0.9915397808123801];674;0;0.6;True;1
2;(1, 3);False;[0.04164763619949419, 0.9478958378562282];463;0;0.6;True;2
2;(1, 3);True;[0.5246199296660708, 0.46297546296445585];530;0;0.4;False;3
2;(1, 3);False;[0.019939579573625615, 0.960742735910223];721;0;0.6;True;4
2;(1, 3);False;[0.31515787873680506, 0.6671892146376434];667;0;0.6;True;5
2;(1, 3);True;[0.844576974069898, 0.1467654647706428];620;0;0.4;False;6
2;(1, 3);True;[0.7225969817767778, 0.2658285817705209];529;0;0.4;False;7
2;(1, 3);False;[0.36838754083257813, 0.6073683563305957];566;0;0.6;True;8
2;(1, 3);False;[0.09404687648130441, 0.892291860456422];743;0;0.6;True;9
2;(2, 0);True;[0.5848003117069772, 0.4019269844698241];464;0;0.8;False;0
2;(2, 0);True;[0.9456345751884372, 0.047080369738161675];408;0;0.8;False;1
2;(2, 0);False;[0.2881804591612726, 0.6913089836860711];651;0;0.2;True;2
2;(2, 0);True;[0.9417117286994853, 0.053127745602392654];377;0;0.8;False;3
2;(2, 0);True;[0.936240171820455, 0.059851836665522164];293;0;0.8;False;4
2;(2, 0);True;[0.736151290093079, 0.23899333980030685];508;0;0.8;False;5
2;(2, 0);False;[0.1964182903194243, 0.7768494079982111];346;0;0.2;True;6
2;(2, 0);True;[0.9319744616319224, 0.059579136250897294];349;0;0.8;False;7
2;(2, 0);True;[0.9076992572184087, 0.08442917270232664];464;0;0.8;False;8
2;(2, 0);True;[0.9232312067755476, 0.06687865177953081];412;0;0.8;False;9
2;(2, 1);False;[0.012242724360640738, 0.9725599828074248];612;0;0.5;True;0
2;(2, 1);True;[0.9280671705133574, 0.06722895533450515];532;0;0.5;False;1
2;(2, 1);True;[0.9015710119056294, 0.09502488483431813];364;0;0.5;False;2
2;(2, 1);False;[0.0109150735570165, 0.9825437779087904];266;0;0.5;True;3
2;(2, 1);False;[0.006629393034720965, 0.9838893354833902];336;0;0.5;True;4
2;(2, 1);False;[0.2651350817201034, 0.720711831768987];398;0;0.5;True;5
2;(2, 1);False;[0.029081328884349496, 0.9630413172761301];340;0;0.5;True;6
2;(2, 1);True;[0.8073774377788878, 0.1801502623607283];613;0;0.5;False;7
2;(2, 1);True;[0.8988198114796113, 0.09473490479832151];434;0;0.5;False;8
2;(2, 1);True;[0.9173867198814599, 0.07530368371165941];387;0;0.5;False;9
2;(2, 2);True;[0.9194155769409671, 0.07547022749258442];474;0;0.7;True;0
2;(2, 2);True;[0.9502921520976911, 0.04731226034593231];301;0;0.7;True;1
2;(2, 2);False;[0.05178776628036516, 0.9179601421406103];677;0;0.3;False;2
2;(2, 2);True;[0.924820148512239, 0.06699374685860694];365;0;0.7;True;3
2;(2, 2);True;[0.8631268378102042, 0.13236478167818483];496;0;0.7;True;4
2;(2, 2);False;[0.3425372005622353, 0.6399437592923565];86;0;0.3;False;5
2;(2, 2);True;[0.9284984053430009, 0.06726020239762974];419;0;0.7;True;6
2;(2, 2);True;[0.8862363380639138, 0.10584583328634953];592;0;0.7;True;7
2;(2, 2);False;[0.017708551531311862, 0.9668543298650548];634;0;0.3;False;8
2;(2, 2);True;[0.9188941863908366, 0.0754274330832038];463;0;0.7;True;9
2;(2, 3);False;[0.012292059384332336, 0.9764793562143068];401;0;1.0;True;0
2;(2, 3);False;[0.028842738764230626, 0.9551403512530421];614;0;1.0;True;1
2;(2, 3);False;[0.010822522410717126, 0.9742121922072733];583;0;1.0;True;2
2;(2, 3);False;[0.013842857204418076, 0.9704593587893717];621;0;1.0;True;3
2;(2, 3);False;[0.017846284055923395, 0.9743741216431134];386;0;1.0;True;4
2;(2, 3);False;[0.015661468201625207, 0.9689407020117523];555;0;1.0;True;5
2;(2, 3);False;[0.002168491019998848, 0.9913142212585434];304;0;1.0;True;6
2;(2, 3);False;[0.0288674915475206, 0.9559599689689903];500;0;1.0;True;7
2;(2, 3);False;[0.028845895316905016, 0.9552448748066934];462;0;1.0;True;8
2;(2, 3);False;[0.0066209897302800915, 0.982642068147868];537;0;1.0;True;9
0;(3, 0);False;[0.40206852170120655, 0.5850062471634876];439;0;0.1;False;0
0;(3, 0);True;[0.6448229454116213, 0.3451488611890848];328;0;0.9;True;1
0;(3, 0);True;[0.9804093619683766, 0.01584684380724362];428;0;0.9;True;2
0;(3, 0);True;[0.9741360540793311, 0.022909483039535054];445;0;0.9;True;3
0;(3, 0);True;[0.9205070126385929, 0.0755598163027636];197;0;0.9;True;4
0;(3, 0);True;[0.9773981978323472, 0.020285250319041152];228;0;0.9;True;5
0;(3, 0);True;[0.9714426079003887, 0.025888068228858196];393;0;0.9;True;6
0;(3, 0);True;[0.9787092504932429, 0.01792568614399528];469;0;0.9;True;7
0;(3, 0);True;[0.9703413770888872, 0.02585872373415996];535;0;0.9;True;8
0;(3, 0);True;[0.9865795852774718, 0.010959910310134005];472;0;0.9;True;9
0;(3, 1);False;[0.0007989854551650634, 0.9928576948559418];483;0;0.9;True;0
0;(3, 1);False;[0.00025978845547132147, 0.9943734489608624];355;0;0.9;True;1
0;(3, 1);False;[0.0016892445308821786, 0.9915620498995931];484;0;0.9;True;2
0;(3, 1);False;[0.0019182637831740735, 0.9936854374373193];521;0;0.9;True;3
0;(3, 1);False;[0.001025736156462868, 0.9926823973754887];483;0;0.9;True;4
0;(3, 1);True;[0.9108237061606778, 0.08471979800222872];485;0;0.1;False;5
0;(3, 1);False;[0.0007040240879153119, 0.9913397600674091];456;0;0.9;True;6
0;(3, 1);False;[0.0016940860340707796, 0.9944038610471846];412;0;0.9;True;7
0;(3, 1);False;[0.000904237024346882, 0.9916163187537067];328;0;0.9;True;8
0;(3, 1);False;[0.0027919012408711887, 0.9939859205606829];318;0;0.9;True;9
0;(3, 2);False;[0.0013152318298084783, 0.9912958287751117];429;0;1.0;True;0
0;(3, 2);False;[0.0007994972831689984, 0.9934937270901384];372;0;1.0;True;1
0;(3, 2);False;[0.0013200722896570443, 0.9949440391047624];346;0;1.0;True;2
0;(3, 2);False;[0.0006213604054635343, 0.9914377095585112];448;0;1.0;True;3
0;(3, 2);False;[0.00029493724883551746, 0.9962588369389078];255;0;1.0;True;4
0;(3, 2);False;[0.00042674289643266554, 0.9907145549427959];557;0;1.0;True;5
0;(3, 2);False;[0.0009071227225674426, 0.994780980014024];456;0;1.0;True;6
0;(3, 2);False;[0.0011490050217253377, 0.9813179404239052];500;0;1.0;True;7
0;(3, 2);False;[0.000485535765056516, 0.9947559714136028];491;0;1.0;True;8
0;(3, 2);False;[0.0014844972740505411, 0.9874007240889506];394;0;1.0;True;9
0;(3, 3);False;[0.002782530132199726, 0.9906492695456582];436;0;1.0;True;0
0;(3, 3);False;[0.0006225983419835863, 0.993412899390726];257;0;1.0;True;1
0;(3, 3);False;[0.0019168757718162207, 0.9929664060291833];454;0;1.0;True;2
0;(3, 3);False;[0.0019195438746300473, 0.9943481075008335];361;0;1.0;True;3
0;(3, 3);False;[0.0008017906147506414, 0.9963434422232262];346;0;1.0;True;4
0;(3, 3);False;[0.0004256308676929583, 0.9881328987280793];326;0;1.0;True;5
0;(3, 3);False;[0.0004286395266000346, 0.9951178935359218];329;0;1.0;True;6
0;(3, 3);False;[0.0007069909026392507, 0.9955174108212962];431;0;1.0;True;7
0;(3, 3);False;[0.004497091018574932, 0.9711011843499673];426;0;1.0;True;8
0;(3, 3);False;[0.0006237673562512757, 0.9952779925605479];393;0;1.0;True;9
1;(4, 0);False;[0.015769858271582907, 0.9756464289825527];593;0;1.0;True;0
1;(4, 0);False;[0.0019038031976952544, 0.9861945124632092];309;0;1.0;True;1
1;(4, 0);False;[0.005857042517102426, 0.985003273147004];570;0;1.0;True;2
1;(4, 0);False;[0.005841610014615508, 0.9824078818239425];464;0;1.0;True;3
1;(4, 0);False;[0.004549626174282882, 0.9824456201078201];629;0;1.0;True;4
1;(4, 0);False;[0.0024472164789019666, 0.9872777744742847];476;0;1.0;True;5
1;(4, 0);False;[0.0024492080607720528, 0.9880812213706259];301;0;1.0;True;6
1;(4, 0);False;[0.003560755371216062, 0.9872986899726992];534;0;1.0;True;7
1;(4, 0);False;[0.004555083393672025, 0.9836242198330185];523;0;1.0;True;8
1;(4, 0);False;[0.0013208870616173327, 0.9955580536399699];74;0;1.0;True;9
1;(4, 1);True;[0.9423613883512851, 0.053164390161829875];302;0;0.9;True;0
1;(4, 1);True;[0.9635336737380452, 0.03297031194737017];442;0;0.9;True;1
1;(4, 1);True;[0.9602027775098507, 0.03723110205576368];372;0;0.9;True;2
1;(4, 1);True;[0.9263595345281366, 0.06710526410733894];294;0;0.9;True;3
1;(4, 1);True;[0.9456778568489194, 0.04708252495578277];310;0;0.9;True;4
1;(4, 1);True;[0.9456650651964079, 0.04708189634045202];380;0;0.9;True;5
1;(4, 1);True;[0.9548410453305773, 0.041952792161897845];345;0;0.9;True;6
1;(4, 1);True;[0.922128138503679, 0.07569288303244127];340;0;0.9;True;7
1;(4, 1);True;[0.9424466147959117, 0.05316919434728014];405;0;0.9;True;8
1;(4, 1);False;[0.0585454084026144, 0.9158042994446487];483;0;0.1;False;9
1;(4, 2);False;[0.000700077232616323, 0.9857820526385775];357;0;1.0;True;0
1;(4, 2);False;[0.0004289619728273151, 0.9958664091693346];411;0;1.0;True;1
1;(4, 2);False;[0.0021707887884853134, 0.9923643876887206];491;0;1.0;True;2
1;(4, 2);False;[0.03690086619340571, 0.9516859249104664];698;0;1.0;True;3
1;(4, 2);False;[0.022525183300120724, 0.9577952125557248];535;0;1.0;True;4
1;(4, 2);False;[0.0021667659320054643, 0.9905255095275833];513;0;1.0;True;5
1;(4, 2);False;[0.00017868064189568422, 0.9951013669444412];324;0;1.0;True;6
1;(4, 2);False;[0.0031522560411152943, 0.9904092639770441];466;0;1.0;True;7
1;(4, 2);False;[0.0006237605152733578, 0.9952673649602783];554;0;1.0;True;8
1;(4, 2);False;[0.012345136451985306, 0.9806956772633658];391;0;1.0;True;9
1;(4, 3);True;[0.9202778775350595, 0.07554101112519178];536;0;0.7;False;0
1;(4, 3);False;[0.0024397083633943472, 0.9842485886851758];535;0;0.3;True;1
1;(4, 3);True;[0.5049481433205338, 0.44561517244621346];279;0;0.7;False;2
1;(4, 3);True;[0.900791089733445, 0.09494268022800756];481;0;0.7;False;3
1;(4, 3);True;[0.9188453736026345, 0.07542342291359289];439;0;0.7;False;4
1;(4, 3);False;[0.059683163286658916, 0.9336017738447252];436;0;0.3;True;5
1;(4, 3);True;[0.6177396973088184, 0.37467805497312373];346;0;0.7;False;6
1;(4, 3);True;[0.9358812727319611, 0.059828895241325314];591;0;0.7;False;7
1;(4, 3);False;[0.007534906421790737, 0.9868781076000355];500;0;0.3;True;8
1;(4, 3);True;[0.9312865135759013, 0.05953516030641669];541;0;0.7;False;9
2;(5, 0);False;[0.009484089198587205, 0.9674033623809896];615;0;1.0;True;0
2;(5, 0);False;[0.013901927924336314, 0.9746001916780708];430;0;1.0;True;1
2;(5, 0);False;[0.005195873343007699, 0.9901581537857514];322;0;1.0;True;2
2;(5, 0);False;[0.013998400868556573, 0.9813636321816117];424;0;1.0;True;3
2;(5, 0);False;[0.00355793966819251, 0.9865182088354092];286;0;1.0;True;4
2;(5, 0);False;[0.032776448863584474, 0.9578681608587745];501;0;1.0;True;5
2;(5, 0);False;[0.017851101236545708, 0.9746372179401696];459;0;1.0;True;6
2;(5, 0);False;[0.008535244851638313, 0.9865400205974724];448;0;1.0;True;7
2;(5, 0);False;[0.006639750693045509, 0.9854265412033896];483;0;1.0;True;8
2;(5, 0);False;[0.001493844183549976, 0.9936179949246489];455;0;1.0;True;9
2;(5, 1);False;[0.004572174524859983, 0.9873147260705792];647;0;0.9;True;0
2;(5, 1);False;[0.015797155656555147, 0.9773352253539481];336;0;0.9;True;1
2;(5, 1);False;[0.06666776007410564, 0.9203200809034261];590;0;0.9;True;2
2;(5, 1);False;[0.025718507876031832, 0.9650798270076676];479;0;0.9;True;3
2;(5, 1);False;[0.0066552001123192815, 0.9877192814080945];502;0;0.9;True;4
2;(5, 1);False;[0.07356885207291387, 0.8962521227845548];603;0;0.9;True;5
2;(5, 1);True;[0.4982052240855882, 0.4982052240855882];482;0;0.1;False;6
2;(5, 1);False;[0.03703479200058772, 0.9551398068524094];595;0;0.9;True;7
2;(5, 1);False;[0.006593450654385365, 0.9785547790324705];647;0;0.9;True;8
2;(5, 1);False;[0.0031606711572014, 0.9930532741278632];623;0;0.9;True;9
2;(5, 2);False;[0.0013183436676941665, 0.9936411810254264];426;0;0.9;False;0
2;(5, 2);False;[0.17789338929835677, 0.797262810983272];774;0;0.9;False;1
2;(5, 2);False;[0.002177041576714824, 0.9952229676506575];474;0;0.9;False;2
2;(5, 2);False;[0.012211776574865234, 0.9701015735623126];635;0;0.9;False;3
2;(5, 2);False;[0.02256542217920684, 0.959506127529261];461;0;0.9;False;4
2;(5, 2);True;[0.8456872754313047, 0.14695841277756058];355;0;0.1;True;5
2;(5, 2);False;[0.0024440549924879267, 0.9860022046001767];560;0;0.9;False;6
2;(5, 2);False;[0.012324033317938849, 0.9790190233509144];411;0;0.9;False;7
2;(5, 2);False;[0.0075405206586250245, 0.987613460716679];630;0;0.9;False;8
2;(5, 2);False;[0.3980419681552287, 0.5791476463235892];928;0;0.9;False;9
2;(5, 3);False;[0.008513652783962763, 0.984044341108299];557;0;0.6;True;0
2;(5, 3);False;[0.015807735067327227, 0.9779900562328933];479;0;0.6;True;1
2;(5, 3);True;[0.6739923052920023, 0.31837141233654503];500;0;0.4;False;2
2;(5, 3);False;[0.005188270246221221, 0.9887095151254378];386;0;0.6;True;3
2;(5, 3);True;[0.5537635190593732, 0.43127146227981666];776;0;0.4;False;4
2;(5, 3);False;[0.0031519404032282444, 0.9903103480695373];613;0;0.6;True;5
2;(5, 3);True;[0.8322090368796529, 0.16387168045579792];535;0;0.4;False;6
2;(5, 3);False;[0.003155528512055947, 0.9914373586862115];445;0;0.6;True;7
2;(5, 3);False;[0.005192051834641583, 0.9894298617598524];549;0;0.6;True;8
2;(5, 3);True;[0.4807843426265315, 0.4807843426265315];640;0;0.4;False;9
3;(6, 0);False;[0.0011404641154374375, 0.9740235108340028];445;0;1.0;True;0
3;(6, 0);False;[0.006632501164641754, 0.9843503387527766];565;0;1.0;True;1
3;(6, 0);False;[0.0024442601143527935, 0.986084728916604];468;0;1.0;True;2
3;(6, 0);False;[0.009553452416795125, 0.9744787098159331];597;0;1.0;True;3
3;(6, 0);False;[0.4622921515223558, 0.5238456363624924];643;0;1.0;True;4
3;(6, 0);False;[0.004024712881653211, 0.9848145507800126];799;0;1.0;True;5
3;(6, 0);False;[0.041242556311325985, 0.9386763599399003];780;0;1.0;True;6
3;(6, 0);False;[0.0039860640796559425, 0.9753574983203639];700;0;1.0;True;7
3;(6, 0);False;[0.0021708736693908225, 0.9924032469160139];546;0;1.0;True;8
3;(6, 0);False;[0.07439388589745308, 0.9063031669462516];686;0;1.0;True;9
3;(6, 1);False;[0.0075282947523503, 0.9860119403175982];788;0;0.4;True;0
3;(6, 1);False;[0.4003555333789726, 0.5825138638612959];513;0;0.4;True;1
3;(6, 1);True;[0.9216182492536085, 0.07565102652165744];494;0;0.6;False;2
3;(6, 1);True;[0.8627989809406141, 0.13231451897418545];394;0;0.6;False;3
3;(6, 1);True;[0.928708109120784, 0.06727539028168941];712;0;0.6;False;4
3;(6, 1);False;[0.046545214886908305, 0.9348857157939937];540;0;0.4;True;5
3;(6, 1);True;[0.91251519290581, 0.08487713077080046];414;0;0.6;False;6
3;(6, 1);True;[0.7179541630911277, 0.26412056056186195];634;0;0.6;False;7
3;(6, 1);True;[0.8905094612442371, 0.10635618822599656];499;0;0.6;False;8
3;(6, 1);False;[0.022753181466282, 0.9674898300148349];712;0;0.4;True;9
3;(6, 2);False;[0.06596337691181009, 0.9105963030047027];718;0;0.7;True;0
3;(6, 2);False;[0.010915927163268288, 0.9826206592042961];819;0;0.7;True;1
3;(6, 2);False;[0.2132553597382519, 0.7443342986376164];675;0;0.7;True;2
3;(6, 2);True;[0.8736871997363207, 0.11824070111267042];722;0;0.3;False;3
3;(6, 2);False;[0.04127750773235015, 0.9394718472048776];509;0;0.7;True;4
3;(6, 2);False;[0.21858977561576795, 0.7629532838936598];606;0;0.7;True;5
3;(6, 2);False;[0.004052615471687207, 0.9916422255254452];376;0;0.7;True;6
3;(6, 2);True;[0.9353742043956729, 0.0597964669687201];648;0;0.3;False;7
3;(6, 2);False;[0.051534062834114595, 0.9134631544658884];981;0;0.7;True;8
3;(6, 2);True;[0.8505540481079286, 0.1478041222476419];201;0;0.3;False;9
3;(6, 3);True;[0.5530407774110269, 0.43070859051812627];586;0;0.8;True;0
3;(6, 3);False;[0.09258406882683404, 0.8784132923992558];637;0;0.2;False;1
3;(6, 3);True;[0.6752063228198616, 0.31894490210995174];632;0;0.8;True;2
3;(6, 3);True;[0.8907721523051542, 0.10638755982119172];698;0;0.8;True;3
3;(6, 3);True;[0.8493492395079468, 0.1475947733139329];410;0;0.8;True;4
3;(6, 3);True;[0.7452720050184864, 0.24195440249315903];528;0;0.8;True;5
3;(6, 3);False;[0.010822806246384754, 0.9742379872528608];597;0;0.2;False;6
3;(6, 3);True;[0.8044146332537973, 0.17948917129285427];548;0;0.8;True;7
3;(6, 3);True;[0.749785868202849, 0.24341981759352516];479;0;0.8;True;8
3;(6, 3);True;[0.8283622236254957, 0.16311418826878588];526;0;0.8;True;9
0;(7, 0);False;[0.004588428266704735, 0.990824434999847];433;0;0.7;False;0
0;(7, 0);False;[0.0291146705236958, 0.9641454227364998];427;0;0.7;False;1
0;(7, 0);True;[0.9288494004752235, 0.06728562439051836];509;0;0.3;True;2
0;(7, 0);False;[0.00246644669425816, 0.995035738719755];304;0;0.7;False;3
0;(7, 0);False;[0.0024597286058106235, 0.9923252961667361];407;0;0.7;False;4
0;(7, 0);True;[0.4976854705025086, 0.4976854705025086];460;0;0.3;True;5
0;(7, 0);True;[0.6980836536106727, 0.29100455307608564];492;0;0.3;True;6
0;(7, 0);False;[0.003151091343905031, 0.9900433971201231];444;0;0.7;False;7
0;(7, 0);False;[0.0035856654036278426, 0.99420574586986];275;0;0.7;False;8
0;(7, 0);False;[0.01382051837711122, 0.9688931396723593];458;0;0.7;False;9
0;(7, 1);False;[0.0011630825331123726, 0.9933409061933192];736;0;0.8;True;0
0;(7, 1);False;[0.00964887027767873, 0.984211750926624];477;0;0.8;True;1
0;(7, 1);False;[0.010887450725660703, 0.9800569135539071];576;0;0.8;True;2
0;(7, 1);False;[0.0014933655809154162, 0.9932995032743281];508;0;0.8;True;3
0;(7, 1);False;[0.24282185586081248, 0.7479440162889562];719;0;0.8;True;4
0;(7, 1);True;[0.4942425740235732, 0.4942425740235732];542;0;0.2;False;5
0;(7, 1);True;[0.7743364973436496, 0.22185112087287345];556;0;0.2;False;6
0;(7, 1);False;[0.005193262624023392, 0.9896606360662252];597;0;0.8;True;7
0;(7, 1);False;[0.004593684502387812, 0.9919595377160852];460;0;0.8;True;8
0;(7, 1);False;[0.05296184416747278, 0.9387711081568747];461;0;0.8;True;9
0;(7, 2);False;[0.005204954187108979, 0.9918885759218354];419;0;0.6;True;0
0;(7, 2);False;[0.003160072885026262, 0.9928652156942531];513;0;0.6;True;1
0;(7, 2);True;[0.7028939689388686, 0.29300980824407213];453;0;0.4;False;2
0;(7, 2);True;[0.9447691361182049, 0.053300227977784324];411;0;0.4;False;3
0;(7, 2);False;[0.05270627182163834, 0.9342411193485198];505;0;0.6;True;4
0;(7, 2);True;[0.8341157575518976, 0.16424712379134077];398;0;0.4;False;5
0;(7, 2);False;[0.26614106271154236, 0.7234463714547995];593;0;0.6;True;6
0;(7, 2);False;[0.00589437298563143, 0.9912809521811607];307;0;0.6;True;7
0;(7, 2);True;[0.7522211685298361, 0.24421044380631513];473;0;0.4;False;8
0;(7, 2);False;[0.0031634666032740455, 0.993931744647643];471;0;0.6;True;9
0;(7, 3);True;[0.9271139863787531, 0.06715990741291032];298;0;0.7;False;0
0;(7, 3);False;[0.1962856429776152, 0.7763248007205464];712;0;0.3;True;1
0;(7, 3);False;[0.004039444170229799, 0.9884194342673879];428;0;0.3;True;2
0;(7, 3);True;[0.4956600857367288, 0.4956600857367288];743;0;0.7;False;3
0;(7, 3);True;[0.9381834696465813, 0.05997605548429061];314;0;0.7;False;4
0;(7, 3);True;[0.8647818573489469, 0.13261859503801446];376;0;0.7;False;5
0;(7, 3);False;[0.3179722851005352, 0.6731473328402032];564;0;0.3;True;6
0;(7, 3);True;[0.8863255751640796, 0.10585648325086132];376;0;0.7;False;7
0;(7, 3);True;[0.8870674147987827, 0.10594510624239166];325;0;0.7;False;8
0;(7, 3);True;[0.8974514600035636, 0.09459068655677753];340;0;0.7;False;9
0;(8, 0);True;[0.9750707763710837, 0.022931467393727614];200;0;1.0;True;0
0;(8, 0);True;[0.9794989208917385, 0.0158321232952257];367;0;1.0;True;1
0;(8, 0);True;[0.9824206526204553, 0.014013481039960215];344;0;1.0;True;2
0;(8, 0);True;[0.9675902657166282, 0.029218693487611247];405;0;1.0;True;3
0;(8, 0);True;[0.9763289974652067, 0.020263063474485046];440;0;1.0;True;4
0;(8, 0);True;[0.9675547759226164, 0.02921762070028063];263;0;1.0;True;5
0;(8, 0);True;[0.9724413762197138, 0.022869628421636916];355;0;1.0;True;6
0;(8, 0);True;[0.9810964321868041, 0.015857947994553954];412;0;1.0;True;7
0;(8, 0);True;[0.9767655408302224, 0.017890086457658036];151;0;1.0;True;8
