confidence_per_choice;id
[1.6371507251903784e-07, 0, 0, 0];('astronomy', 137)
[0, 0, 0, 0];('astronomy', 138)
[0, 0, 0, 0];('astronomy', 139)
[0, 0, 0, 0];('astronomy', 140)
[0, 0, 0, 0];('astronomy', 141)
[0, 0, 0, 0];('astronomy', 142)
[0, 0, 0, 0];('astronomy', 143)
[0, 0, 0, 0];('astronomy', 144)
[0, 0, 0, 0];('astronomy', 145)
[0, 0, 0, 0];('astronomy', 146)
[0, 0, 0, 0];('astronomy', 147)
[0, 0, 0, 0];('astronomy', 148)
[0, 0, 0, 0];('astronomy', 149)
[0, 0, 0, 0];('astronomy', 150)
[0, 0, 0, 0];('astronomy', 151)
[0, 0, 0, 0];('business_ethics', 0)
[0, 0, 0, 0];('business_ethics', 1)
[0, 0, 0, 0];('business_ethics', 2)
[0, 0, 0, 0];('business_ethics', 3)
[0, 0, 0, 0];('business_ethics', 4)
[0, 0, 0, 0];('business_ethics', 5)
[0, 0, 0, 0];('business_ethics', 6)
[0, 0, 0, 0];('business_ethics', 7)
[0, 0, 0, 0];('business_ethics', 8)
[0, 0, 0, 0];('business_ethics', 9)
[0, 0, 0, 0];('business_ethics', 10)
[0, 0, 0, 0];('business_ethics', 11)
[0, 0, 0, 0];('business_ethics', 12)
[0, 0, 0, 0];('business_ethics', 13)
[0, 0, 0, 0];('business_ethics', 14)
[0, 0, 0, 0];('business_ethics', 15)
[0, 0, 0, 0];('business_ethics', 16)
[0, 0, 0, 0];('business_ethics', 17)
[0, 0, 0, 0];('business_ethics', 18)
[0, 0, 0, 0];('business_ethics', 19)
[0, 0, 0, 0];('business_ethics', 20)
[0, 0, 0, 0];('business_ethics', 21)
[0, 0, 0, 0];('business_ethics', 22)
[0, 0, 0, 0];('business_ethics', 23)
[0, 0, 0, 0];('business_ethics', 24)
[0, 0, 0, 0];('business_ethics', 25)
[0, 0, 0, 0];('business_ethics', 26)
[0, 0, 0, 0];('business_ethics', 27)
[0, 0, 0, 0];('business_ethics', 28)
[0.014687346642002698, 0, 0, 0.0004435194380050576];('business_ethics', 29)
[0, 0, 0, 0];('business_ethics', 30)
[0, 0, 0, 0];('business_ethics', 31)
[0, 0, 0, 0];('business_ethics', 32)
[0, 0, 0, 0];('business_ethics', 33)
[0, 0, 0, 0];('business_ethics', 34)
[0, 0, 0, 0];('business_ethics', 35)
[0, 0, 0, 0];('business_ethics', 36)
[0, 0, 0, 0];('business_ethics', 37)
[0, 0, 0, 0];('business_ethics', 38)
[0, 0, 0, 0];('business_ethics', 39)
[0, 0, 0, 0];('business_ethics', 40)
[0, 0, 0, 0];('business_ethics', 41)
[0, 0, 0, 0];('business_ethics', 42)
[0, 0, 0, 0];('business_ethics', 43)
[0, 0, 0, 0];('business_ethics', 44)
[0, 0, 0, 0];('business_ethics', 45)
[0, 0, 0, 0];('business_ethics', 46)
[0, 0, 0, 0];('business_ethics', 47)
[0, 0, 0, 0];('business_ethics', 48)
[0, 0, 0, 0];('business_ethics', 49)
[0, 0, 0, 0];('business_ethics', 50)
[0, 0, 0, 0];('business_ethics', 51)
[0, 0, 0, 0];('business_ethics', 52)
[0, 0, 0, 0];('business_ethics', 53)
[0, 0, 0, 0];('business_ethics', 54)
[0, 0, 0, 0];('business_ethics', 55)
[0, 0, 0, 0];('business_ethics', 56)
[0, 0, 0, 0];('business_ethics', 57)
[0, 0, 0, 0];('business_ethics', 58)
[6.023125781393736e-08, 0, 0, 0];('business_ethics', 59)
[0, 0, 0, 0];('business_ethics', 60)
[0, 0, 0, 0];('business_ethics', 61)
[0, 0, 0, 0];('business_ethics', 62)
[0, 0, 0, 0];('abstract_algebra', 0)
[0, 0, 0, 0];('abstract_algebra', 1)
[0, 0, 0, 0];('abstract_algebra', 2)
[0, 0, 0, 0];('abstract_algebra', 3)
[0, 0, 0, 0];('abstract_algebra', 4)
[0, 0, 0, 0];('abstract_algebra', 5)
[0, 0, 0, 0];('abstract_algebra', 6)
[0, 0, 0, 0];('abstract_algebra', 7)
[0, 0, 0, 0];('abstract_algebra', 8)
[0, 0, 0, 0];('abstract_algebra', 9)
[0, 0, 0, 0];('abstract_algebra', 10)
[0, 0, 0, 0];('abstract_algebra', 11)
[0, 0, 0, 0];('abstract_algebra', 12)
[0, 0, 0, 0];('abstract_algebra', 13)
[0, 0, 0, 0];('abstract_algebra', 14)
[0, 0, 0, 0];('abstract_algebra', 15)
[0, 0, 0, 0];('abstract_algebra', 16)
[0, 0, 0, 0];('abstract_algebra', 17)
[0, 0, 0, 0];('abstract_algebra', 18)
[0, 0, 0, 0];('abstract_algebra', 19)
[0, 0, 0, 0];('abstract_algebra', 20)
[0, 0, 0, 0];('abstract_algebra', 21)
[0, 0, 0, 0];('abstract_algebra', 22)
[0, 0, 0, 0];('abstract_algebra', 23)
[0, 0, 0, 0];('abstract_algebra', 24)
[0, 0, 0, 0];('abstract_algebra', 25)
[0, 0, 0, 0];('abstract_algebra', 26)
[0, 0, 0, 0];('abstract_algebra', 27)
[0, 0, 0, 0];('abstract_algebra', 28)
[0, 0, 0, 0];('abstract_algebra', 29)
[0, 0, 0, 0];('abstract_algebra', 30)
[0, 0, 0, 0];('abstract_algebra', 31)
[0, 0, 0, 0];('abstract_algebra', 32)
[0, 0, 0, 0];('abstract_algebra', 33)
[0, 0, 0, 0];('abstract_algebra', 34)
[0, 0, 0, 0];('abstract_algebra', 35)
[0, 0, 0, 0];('abstract_algebra', 36)
[0, 0, 0, 0];('abstract_algebra', 37)
[0, 0, 0, 0];('abstract_algebra', 38)
[0, 0, 0, 0];('abstract_algebra', 39)
[0, 0, 0, 0];('abstract_algebra', 40)
[0, 0, 0, 0];('abstract_algebra', 41)
[0, 0, 0, 0];('abstract_algebra', 42)
[0, 0, 0, 0];('abstract_algebra', 43)
[0, 0, 0, 0];('abstract_algebra', 44)
[0, 0, 0, 0];('abstract_algebra', 45)
[0, 0, 0, 0];('abstract_algebra', 46)
[0, 0, 0, 0];('abstract_algebra', 47)
[0, 0, 0, 0];('abstract_algebra', 48)
[0, 0, 0, 0];('abstract_algebra', 49)
[0, 0, 0, 0];('abstract_algebra', 50)
[0, 0, 0, 0];('abstract_algebra', 51)
[0, 0, 0, 0];('abstract_algebra', 52)
[0, 0, 0, 0];('abstract_algebra', 53)
[0, 0, 0, 0];('abstract_algebra', 54)
[0, 0, 0, 0];('abstract_algebra', 55)
[0, 0, 0, 0];('abstract_algebra', 56)
[0, 0, 0, 0];('abstract_algebra', 57)
[0, 0, 0, 0];('abstract_algebra', 58)
[0, 0, 0, 0];('abstract_algebra', 59)
[0, 0, 0, 0];('abstract_algebra', 60)
[0, 0, 0, 0];('abstract_algebra', 61)
[0, 0, 0, 0];('abstract_algebra', 62)
[0, 0, 0, 0];('abstract_algebra', 63)
[0, 0, 0, 0];('abstract_algebra', 64)
[0, 0, 0, 0];('abstract_algebra', 65)
[0, 0, 0, 0];('abstract_algebra', 66)
[0, 0, 0, 0];('abstract_algebra', 67)
[0, 0, 0, 0];('abstract_algebra', 68)
[0, 0, 0, 0];('abstract_algebra', 69)
[0, 0, 0, 0];('abstract_algebra', 70)
[0, 0, 0, 0];('abstract_algebra', 71)
[0, 0, 0, 0];('abstract_algebra', 72)
[0, 0, 0, 0];('abstract_algebra', 73)
[0, 0, 0, 0];('abstract_algebra', 74)
[0, 0, 0, 0];('abstract_algebra', 75)
[0, 0, 0, 0];('abstract_algebra', 76)
[0, 0, 0, 0];('abstract_algebra', 77)
[0, 0, 0, 0];('abstract_algebra', 78)
[0, 0, 0, 0];('abstract_algebra', 79)
[0, 0, 0, 0];('abstract_algebra', 80)
[0, 0, 0, 0];('abstract_algebra', 81)
[0, 0, 0, 0];('abstract_algebra', 82)
[0, 0, 0, 0];('abstract_algebra', 83)
[0, 0, 0, 0];('abstract_algebra', 84)
[0, 0, 0, 0];('abstract_algebra', 85)
[0, 0, 0, 0];('abstract_algebra', 86)
[0, 0, 0, 0];('abstract_algebra', 87)
[0, 0, 0, 0];('abstract_algebra', 88)
[0, 0, 0, 0];('abstract_algebra', 89)
[0, 0, 0, 0];('abstract_algebra', 90)
[0, 0, 0, 0];('abstract_algebra', 91)
[0, 0, 0, 0];('abstract_algebra', 92)
[0, 0, 0, 0];('abstract_algebra', 93)
[0, 0, 0, 0];('abstract_algebra', 94)
[0, 0, 0, 0];('abstract_algebra', 95)
[0, 0, 0, 0];('abstract_algebra', 96)
[0, 0, 0, 0];('abstract_algebra', 97)
[0, 0, 0, 0];('abstract_algebra', 98)
[0, 0, 0, 0];('abstract_algebra', 99)
[0, 0, 0, 0];('anatomy', 0)
[0, 0, 0, 0];('anatomy', 1)
[1.197805037879885e-07, 0, 0, 0];('anatomy', 2)
[0, 0, 0, 0];('anatomy', 3)
[0, 0, 0, 0];('anatomy', 4)
[0, 0, 0, 0];('anatomy', 5)
[1.974722346221651e-07, 0, 0, 0];('anatomy', 6)
[0, 0, 0, 0];('anatomy', 7)
[0, 0, 0, 0];('anatomy', 8)
[0, 0, 0, 0];('anatomy', 9)
[0, 0, 0, 0];('anatomy', 10)
[0, 0, 0, 0];('anatomy', 11)
[0, 0, 0, 0];('anatomy', 12)
[0, 0, 0, 0];('anatomy', 13)
[0, 0, 0, 0];('anatomy', 14)
[0, 0, 0, 0];('anatomy', 15)
[0, 0, 0, 0];('anatomy', 16)
[0, 0, 0, 0];('anatomy', 17)
[0, 0, 0, 0];('anatomy', 18)
[0, 0, 0, 0];('anatomy', 19)
[0, 0, 0, 0];('anatomy', 20)
[0, 0, 0, 0];('anatomy', 21)
[0, 0, 0, 0];('anatomy', 22)
[0, 0, 0, 0];('anatomy', 23)
[0, 0, 0, 0];('anatomy', 24)
[0, 0, 0, 0];('anatomy', 25)
[0, 0, 0, 0];('anatomy', 26)
[0, 0, 0, 0];('anatomy', 27)
[0.0005406383892196382, 0, 0, 0];('anatomy', 28)
[0, 0, 0, 0];('anatomy', 29)
[0, 0, 0, 0];('anatomy', 30)
[0, 0, 0, 0];('anatomy', 31)
[0, 0, 0, 0];('anatomy', 32)
[0, 0, 0, 0];('anatomy', 33)
[0, 0, 0, 0];('anatomy', 34)
[0, 0, 0, 0];('anatomy', 35)
[0, 0, 0, 0];('anatomy', 36)
[0, 0, 0, 0];('anatomy', 37)
[0, 0, 0, 0];('anatomy', 38)
[0, 0, 0, 0];('anatomy', 39)
[0, 0, 0, 0];('anatomy', 40)
[0, 0, 0, 0];('anatomy', 41)
[0, 0, 0, 0];('anatomy', 42)
[0, 0, 0, 0];('anatomy', 43)
[0, 0, 0, 0];('anatomy', 44)
[0, 0, 0, 0];('anatomy', 45)
[0, 0, 0, 0];('anatomy', 46)
[0, 0, 0, 0];('anatomy', 47)
[0, 0, 0, 0];('anatomy', 48)
[0, 0, 0, 0];('anatomy', 49)
[0, 0, 0, 0];('anatomy', 50)
[0, 0, 0, 0];('anatomy', 51)
[0, 0, 0, 0];('anatomy', 52)
[0, 0, 0, 0];('anatomy', 53)
[0, 0, 0, 0];('anatomy', 54)
[0, 0, 0, 0];('anatomy', 55)
[0, 0, 0, 0];('anatomy', 56)
[0, 0, 0, 0];('anatomy', 57)
[0, 0, 0, 0];('anatomy', 58)
[0, 0, 0, 0];('anatomy', 59)
[0, 0, 0, 0];('anatomy', 60)
[0, 0, 0, 0];('anatomy', 61)
[0, 0, 0, 0];('anatomy', 62)
[0, 0, 0, 0];('anatomy', 63)
[0, 0, 0, 0];('anatomy', 64)
[0, 0, 0, 0];('anatomy', 65)
[0, 0, 0, 0];('anatomy', 66)
[0, 0, 0, 0];('anatomy', 67)
[0, 0, 0, 0];('anatomy', 68)
[0, 0, 0, 0];('anatomy', 69)
[0, 0, 0, 0];('anatomy', 70)
[2.3819880012770318e-07, 0, 0, 0];('anatomy', 71)
[0, 0, 0, 0];('anatomy', 72)
[0, 0, 0, 0];('anatomy', 73)
[0, 0, 0, 0];('anatomy', 74)
[0, 0, 0, 0];('anatomy', 75)
[0, 0, 0, 0];('anatomy', 76)
[0, 0, 0, 0];('anatomy', 77)
[0, 0, 7.50747372840133e-05, 0];('anatomy', 78)
[0, 0, 0, 0];('anatomy', 79)
[0, 0, 0, 0];('anatomy', 80)
[0, 0, 0, 0];('anatomy', 81)
[0, 0, 0, 0];('anatomy', 82)
[0, 0, 0, 0];('anatomy', 83)
[0, 0, 0, 0];('anatomy', 84)
[0, 0, 0, 0];('anatomy', 85)
[0, 0, 0, 0];('anatomy', 86)
[0, 0, 0, 0];('anatomy', 87)
[0, 0, 0, 0];('anatomy', 88)
[0, 0, 0, 0];('anatomy', 89)
[0, 0, 0, 0];('anatomy', 90)
[0, 0, 0, 0];('anatomy', 91)
[0, 0, 0, 0];('anatomy', 92)
[0, 0, 0, 0];('anatomy', 93)
[0, 0, 0, 0];('anatomy', 94)
[0, 0, 0, 0];('anatomy', 95)
[0, 0, 0, 0];('anatomy', 96)
[0, 0, 0, 0];('anatomy', 97)
[0, 0, 0, 0];('anatomy', 98)
[0, 0, 0, 0];('anatomy', 99)
[0, 0, 0, 0];('anatomy', 100)
[0, 0, 0, 0];('anatomy', 101)
[0, 0, 0, 0];('anatomy', 102)
[0, 0, 0, 0];('anatomy', 103)
[0, 0, 0, 0];('anatomy', 104)
[0, 0, 0, 0];('anatomy', 105)
[0, 0, 0, 0];('anatomy', 106)
[0, 0, 0, 0];('anatomy', 107)
[0, 0, 0, 0];('anatomy', 108)
[0, 0, 0, 0];('anatomy', 109)
[0, 0, 0, 0];('anatomy', 110)
[0, 0, 0, 0];('anatomy', 111)
[0, 0, 0, 0];('anatomy', 112)
[1.8551330424931302e-07, 0, 0, 0];('anatomy', 113)
[0, 0, 0, 0];('anatomy', 114)
[0, 0, 0, 0];('anatomy', 115)
[0, 0, 0, 0];('anatomy', 116)
[0, 0, 0, 0];('anatomy', 117)
[0, 0, 0, 0];('anatomy', 118)
[0, 0, 0, 0];('anatomy', 119)
[0, 0, 0, 0];('anatomy', 120)
[0, 0, 0, 0];('anatomy', 121)
[0, 0, 0, 0];('anatomy', 122)
[0, 0, 0, 0];('anatomy', 123)
[0, 0, 0, 0];('anatomy', 124)
[0, 0, 0, 0];('anatomy', 125)
[0, 0, 0, 0];('anatomy', 126)
[0, 0, 0, 0];('anatomy', 127)
[1.057057219650657e-07, 0, 0, 0];('anatomy', 128)
[0, 0, 0, 0];('anatomy', 129)
[0, 0, 0, 0];('anatomy', 130)
[0, 0, 0, 0];('anatomy', 131)
[0, 0, 0, 0];('anatomy', 132)
[0, 0, 0, 0];('anatomy', 133)
[0, 0, 0, 0];('anatomy', 134)
[0, 0, 0, 0];('astronomy', 0)
[0, 0, 0, 0];('astronomy', 1)
[0, 0, 0, 0];('astronomy', 2)
[0, 0, 0, 0];('astronomy', 3)
[0, 0, 0, 0];('astronomy', 4)
[0, 0, 0, 0];('astronomy', 5)
[0, 0, 0, 0];('astronomy', 6)
[0, 0, 0, 0];('astronomy', 7)
[0, 0, 0, 0];('astronomy', 8)
[0, 0, 0, 0];('astronomy', 9)
[0, 0, 0, 0];('astronomy', 10)
[0, 0, 0, 0];('astronomy', 11)
[0, 0, 0, 0];('astronomy', 12)
[0, 0, 0, 0];('astronomy', 13)
[0, 0, 0, 0];('astronomy', 14)
[0, 0, 0, 0];('astronomy', 15)
[3.364970773199262e-05, 0, 0, 0];('astronomy', 16)
[0, 0, 0, 0];('astronomy', 17)
[0, 0, 0, 0];('astronomy', 18)
[0, 0, 0, 0];('astronomy', 19)
[0, 0, 0, 0];('astronomy', 20)
[0, 0, 0, 0];('astronomy', 21)
[0, 0, 0, 0];('astronomy', 22)
[0, 0, 0, 0];('astronomy', 23)
[0, 0, 0, 0];('astronomy', 24)
[0, 0, 0, 0];('astronomy', 25)
[0, 0, 0, 0];('astronomy', 26)
[0, 0, 0, 0.0018616695512017397];('astronomy', 27)
[0, 0, 0, 0];('astronomy', 28)
[0, 0, 0, 0];('astronomy', 29)
[0, 0, 0, 0];('astronomy', 30)
[0, 0, 0, 0];('astronomy', 31)
[0, 0, 0, 0];('astronomy', 32)
[0, 0, 0, 0];('astronomy', 33)
[0, 0, 0, 0];('astronomy', 34)
[0, 0, 0, 0];('astronomy', 35)
[0, 0, 0, 0];('astronomy', 36)
[0, 0, 0, 0];('astronomy', 37)
[0, 0, 0, 0];('astronomy', 38)
[0, 0, 0, 0];('astronomy', 39)
[0, 0, 0, 0];('astronomy', 40)
[0, 0, 0, 0];('astronomy', 41)
[0, 0, 0, 0];('astronomy', 42)
[0, 0, 0, 0];('astronomy', 43)
[0, 0, 0, 0];('astronomy', 44)
[0, 0, 0, 0];('astronomy', 45)
[0, 0, 0, 0];('astronomy', 46)
[0, 0, 0, 0];('astronomy', 47)
[0, 0, 0, 0];('astronomy', 48)
[0, 0, 0, 0];('astronomy', 49)
[0, 0, 0, 0];('astronomy', 50)
[0, 0, 0, 0];('astronomy', 51)
[0, 0, 0, 0];('astronomy', 52)
[0, 0, 0, 0];('astronomy', 53)
[0, 0, 0, 0];('astronomy', 54)
[0, 0, 0, 0];('astronomy', 55)
[0, 0, 0, 0];('astronomy', 56)
[0, 0, 0, 0];('astronomy', 57)
[0, 0, 0, 0];('astronomy', 58)
[0, 0, 0, 0];('astronomy', 59)
[0, 0, 0, 0];('astronomy', 60)
[0, 0, 0, 0];('astronomy', 61)
[0, 0, 0, 0];('astronomy', 62)
[0, 0, 0, 0];('astronomy', 63)
[0, 0, 0, 0];('astronomy', 64)
[0, 0, 0, 0];('business_ethics', 63)
[0, 0, 0, 0];('business_ethics', 64)
[0, 0, 0, 0];('business_ethics', 65)
[0, 0, 0, 0];('business_ethics', 66)
[0, 0, 0, 0];('business_ethics', 67)
[0, 0, 0, 0];('business_ethics', 68)
[0, 0, 0, 0];('business_ethics', 69)
[0, 0, 0, 0];('business_ethics', 70)
[0, 0, 0, 0];('business_ethics', 71)
[0, 0, 0, 0];('business_ethics', 72)
[0, 0, 0, 0];('business_ethics', 73)
[0, 0, 0, 0];('business_ethics', 74)
[0, 0, 0, 0];('business_ethics', 75)
[0, 0, 0, 0];('business_ethics', 76)
[0, 0, 0, 0];('business_ethics', 77)
[0, 0, 0, 0];('business_ethics', 78)
[0, 0, 0, 0];('business_ethics', 79)
[0, 0, 0, 0];('business_ethics', 80)
[0, 0, 0, 0];('business_ethics', 81)
[0, 0, 0, 0];('business_ethics', 82)
[0, 0, 0, 0];('business_ethics', 83)
[0, 0, 0, 0];('business_ethics', 84)
[0, 0, 0, 0];('business_ethics', 85)
[3.4656134447569636e-07, 0, 0, 0];('business_ethics', 86)
[0, 0, 0, 0];('business_ethics', 87)
[0, 0.00019737237283630447, 0, 0];('business_ethics', 88)
[0, 0, 0, 0];('business_ethics', 89)
[0, 0, 0, 0];('business_ethics', 90)
[0, 0, 0, 0];('business_ethics', 91)
[0, 0, 0, 0];('business_ethics', 92)
[0, 0, 0, 0];('business_ethics', 93)
[0, 0, 0, 0];('business_ethics', 94)
[0, 0, 0, 0];('business_ethics', 95)
[0, 0, 0, 0];('business_ethics', 96)
[0, 0, 0, 0];('business_ethics', 97)
[0, 0, 0, 0];('business_ethics', 98)
[0, 0, 0, 0];('business_ethics', 99)
[0.00012453379684773213, 0, 0, 0];('clinical_knowledge', 0)
[0, 0, 0, 0];('clinical_knowledge', 1)
[0, 0, 0, 0];('clinical_knowledge', 2)
[0, 0, 0, 0];('clinical_knowledge', 3)
[0, 0, 0, 0];('clinical_knowledge', 4)
[0, 0, 0, 0];('clinical_knowledge', 5)
[0, 0, 0, 0];('clinical_knowledge', 6)
[0, 0, 0, 0];('clinical_knowledge', 7)
[0, 0, 0, 0];('clinical_knowledge', 8)
[0, 0, 0, 0];('clinical_knowledge', 9)
[0, 0, 0, 0];('clinical_knowledge', 10)
[0, 0, 0, 0];('clinical_knowledge', 11)
[0, 0, 0, 0];('clinical_knowledge', 12)
[0, 0, 0, 0];('clinical_knowledge', 13)
[0, 0, 0, 0];('clinical_knowledge', 14)
[0, 0, 0, 0];('clinical_knowledge', 15)
[0, 0, 0, 0];('clinical_knowledge', 16)
[0, 0, 0, 0];('clinical_knowledge', 17)
[0, 0, 0, 0];('clinical_knowledge', 18)
[0, 0, 0, 0];('clinical_knowledge', 19)
[0, 0, 0, 0];('clinical_knowledge', 20)
[4.1797776454373155e-07, 0, 0, 0];('clinical_knowledge', 21)
[0, 0, 0, 0];('clinical_knowledge', 22)
[0, 0, 0, 0];('clinical_knowledge', 23)
[0, 0, 0, 0];('clinical_knowledge', 24)
[0, 0, 0, 0];('clinical_knowledge', 25)
[0, 0, 0, 0];('clinical_knowledge', 26)
[0, 0, 0, 0];('clinical_knowledge', 27)
[0, 0, 0, 0];('clinical_knowledge', 28)
[0, 0, 0, 0];('clinical_knowledge', 29)
[0, 0, 0, 0];('clinical_knowledge', 30)
[0, 0, 0, 0];('clinical_knowledge', 31)
[0, 0, 0, 0];('clinical_knowledge', 32)
[0, 0, 0, 0];('clinical_knowledge', 33)
[0, 0, 0, 0];('clinical_knowledge', 34)
[0, 0, 0, 0];('clinical_knowledge', 35)
[0, 0, 0, 0];('clinical_knowledge', 36)
[0, 0, 0, 0];('clinical_knowledge', 37)
[0, 0, 0, 0];('clinical_knowledge', 38)
[0, 0, 0, 0];('clinical_knowledge', 39)
[0, 0, 0, 0];('clinical_knowledge', 40)
[0, 0, 0, 0];('clinical_knowledge', 41)
[0, 0, 0, 0];('clinical_knowledge', 42)
[0, 0, 0, 0];('clinical_knowledge', 43)
[0, 0, 0, 0];('clinical_knowledge', 44)
[0, 0, 0, 0];('clinical_knowledge', 45)
[0, 0, 0, 0];('clinical_knowledge', 46)
[0, 0, 0, 0];('clinical_knowledge', 47)
[0, 0, 0, 0];('clinical_knowledge', 48)
[0, 0, 0, 0];('clinical_knowledge', 49)
[0, 0, 0, 0];('clinical_knowledge', 50)
[0, 0, 0, 0];('clinical_knowledge', 51)
[0, 0, 0, 0];('clinical_knowledge', 52)
[0, 0, 0, 0];('clinical_knowledge', 53)
[0, 0, 0, 0];('clinical_knowledge', 54)
[0, 0, 0, 0];('clinical_knowledge', 55)
[0, 0, 0, 0];('clinical_knowledge', 56)
[0, 0, 0, 0];('clinical_knowledge', 57)
[0, 0, 0, 0];('clinical_knowledge', 58)
[0, 0, 0, 0];('clinical_knowledge', 59)
[0, 0, 0, 0];('clinical_knowledge', 60)
[0, 0, 0, 0];('clinical_knowledge', 61)
[0, 0, 1.9290111890881726e-05, 0];('clinical_knowledge', 62)
[0, 0, 0, 0];('clinical_knowledge', 63)
[0, 0, 0, 0];('clinical_knowledge', 64)
[0, 0, 0, 0];('clinical_knowledge', 65)
[0, 0, 0, 0];('clinical_knowledge', 66)
[0, 0, 0, 0];('clinical_knowledge', 67)
[0, 0, 0, 0];('clinical_knowledge', 68)
[0, 0, 0, 0];('clinical_knowledge', 69)
[0, 0, 0, 0];('clinical_knowledge', 70)
[0, 0, 0, 0];('clinical_knowledge', 71)
[0, 0, 0, 0];('clinical_knowledge', 72)
[0, 0, 0, 0];('clinical_knowledge', 73)
[0, 0, 0, 0];('clinical_knowledge', 74)
[0, 0, 0, 0];('clinical_knowledge', 75)
[0, 0, 0, 0];('clinical_knowledge', 76)
[0, 0, 0, 0];('clinical_knowledge', 77)
[0, 0, 0, 0];('clinical_knowledge', 78)
[0, 0, 0, 0];('clinical_knowledge', 79)
[0, 0, 0, 0];('clinical_knowledge', 80)
[0, 0, 0, 0];('clinical_knowledge', 81)
[0, 0, 0, 0];('clinical_knowledge', 82)
[0, 0, 0, 0];('clinical_knowledge', 83)
[0, 0, 0, 0];('clinical_knowledge', 84)
[0.00014227333881999566, 0, 0, 0.00020700648651216015];('clinical_knowledge', 85)
[0, 0, 0, 0];('clinical_knowledge', 86)
[0, 0, 0, 0];('clinical_knowledge', 87)
[0, 0, 0, 0.009227317239534974];('clinical_knowledge', 88)
[0, 0, 0, 0];('clinical_knowledge', 89)
[0, 0, 0, 0];('clinical_knowledge', 90)
[0, 0, 0, 0];('clinical_knowledge', 91)
[0, 0, 0, 0];('clinical_knowledge', 92)
[0, 0, 0, 0];('clinical_knowledge', 93)
[0, 0, 0, 0];('clinical_knowledge', 94)
[0, 0, 0, 0];('clinical_knowledge', 95)
[0, 0, 0, 0];('clinical_knowledge', 96)
[0, 0, 0, 0];('clinical_knowledge', 97)
[0, 0, 0, 0];('clinical_knowledge', 98)
[0, 0, 0, 0];('clinical_knowledge', 99)
[0, 0, 0, 0];('clinical_knowledge', 100)
[0, 0, 0, 0];('clinical_knowledge', 101)
